Date,Predicted_Price,rmse,mae,borough
2022-12-31,612647.9,137635.85675395164,65254.18663025215,SW15
2022-01-31,736122.06,113345.53678979816,56020.490413006475,NW2
2022-02-28,708467.56,113345.53678979816,56020.490413006475,NW2
2022-03-31,741501.56,113345.53678979816,56020.490413006475,NW2
2022-04-30,741096.56,113345.53678979816,56020.490413006475,NW2
2022-05-31,738234.25,113345.53678979816,56020.490413006475,NW2
2022-06-30,736982.94,113345.53678979816,56020.490413006475,NW2
2022-07-31,717568.25,113345.53678979816,56020.490413006475,NW2
2022-08-31,711204.06,113345.53678979816,56020.490413006475,NW2
2022-09-30,734043.8,113345.53678979816,56020.490413006475,NW2
2022-10-31,728871.06,113345.53678979816,56020.490413006475,NW2
2022-11-30,709640.5,113345.53678979816,56020.490413006475,NW2
2022-12-31,711238.0,113345.53678979816,56020.490413006475,NW2
2022-01-31,483121.0,44283.34170842575,27233.709469980735,BR5BR8
2022-02-28,483121.0,44283.34170842575,27233.709469980735,BR5BR8
2022-03-31,483121.0,44283.34170842575,27233.709469980735,BR5BR8
2022-04-30,483121.0,44283.34170842575,27233.709469980735,BR5BR8
2022-05-31,483121.0,44283.34170842575,27233.709469980735,BR5BR8
2022-06-30,483121.0,44283.34170842575,27233.709469980735,BR5BR8
2022-07-31,483121.0,44283.34170842575,27233.709469980735,BR5BR8
2022-08-31,483121.0,44283.34170842575,27233.709469980735,BR5BR8
2022-09-30,484611.47,44283.34170842575,27233.709469980735,BR5BR8
2022-10-31,484611.47,44283.34170842575,27233.709469980735,BR5BR8
2022-11-30,484611.47,44283.34170842575,27233.709469980735,BR5BR8
2022-12-31,486494.72,44283.34170842575,27233.709469980735,BR5BR8
2022-01-31,466952.78,52865.33838502834,32305.803640691294,E7
2022-02-28,465605.03,52865.33838502834,32305.803640691294,E7
2022-03-31,476256.72,52865.33838502834,32305.803640691294,E7
2022-04-30,477478.56,52865.33838502834,32305.803640691294,E7
2022-05-31,489427.88,52865.33838502834,32305.803640691294,E7
2022-06-30,484306.6,52865.33838502834,32305.803640691294,E7
2022-07-31,493272.2,52865.33838502834,32305.803640691294,E7
2022-08-31,483799.03,52865.33838502834,32305.803640691294,E7
2022-09-30,483301.3,52865.33838502834,32305.803640691294,E7
2022-10-31,482322.94,52865.33838502834,32305.803640691294,E7
2022-11-30,480628.38,52865.33838502834,32305.803640691294,E7
2022-12-31,479489.66,52865.33838502834,32305.803640691294,E7
2022-01-31,554246.0,66534.5379796176,40519.13562723084,N12
2022-02-28,554253.06,66534.5379796176,40519.13562723084,N12
2022-03-31,548733.75,66534.5379796176,40519.13562723084,N12
2022-04-30,547540.7,66534.5379796176,40519.13562723084,N12
2022-05-31,546742.2,66534.5379796176,40519.13562723084,N12
2022-06-30,554505.4,66534.5379796176,40519.13562723084,N12
2022-07-31,546956.2,66534.5379796176,40519.13562723084,N12
2022-08-31,554253.06,66534.5379796176,40519.13562723084,N12
2022-09-30,550677.94,66534.5379796176,40519.13562723084,N12
2022-10-31,545776.1,66534.5379796176,40519.13562723084,N12
2022-11-30,552826.56,66534.5379796176,40519.13562723084,N12
2022-12-31,549384.4,66534.5379796176,40519.13562723084,N12
2022-01-31,376742.44,28428.027958905204,18739.767327108537,RM3
2022-02-28,379519.25,28428.027958905204,18739.767327108537,RM3
2022-03-31,376742.44,28428.027958905204,18739.767327108537,RM3
2022-04-30,376742.44,28428.027958905204,18739.767327108537,RM3
2022-05-31,376624.38,28428.027958905204,18739.767327108537,RM3
2022-06-30,377490.72,28428.027958905204,18739.767327108537,RM3
2022-07-31,380004.38,28428.027958905204,18739.767327108537,RM3
2022-08-31,372899.28,28428.027958905204,18739.767327108537,RM3
2022-09-30,372813.5,28428.027958905204,18739.767327108537,RM3
2022-10-31,372377.28,28428.027958905204,18739.767327108537,RM3
2022-11-30,370555.03,28428.027958905204,18739.767327108537,RM3
2022-12-31,372457.44,28428.027958905204,18739.767327108537,RM3
2022-01-31,722029.9,110973.7039004957,58303.72153481046,TW11
2022-02-28,731779.9,110973.7039004957,58303.72153481046,TW11
2022-03-31,729956.75,110973.7039004957,58303.72153481046,TW11
2022-04-30,732526.56,110973.7039004957,58303.72153481046,TW11
2022-05-31,724620.5,110973.7039004957,58303.72153481046,TW11
2022-06-30,727871.2,110973.7039004957,58303.72153481046,TW11
2022-07-31,734847.4,110973.7039004957,58303.72153481046,TW11
2022-08-31,731931.3,110973.7039004957,58303.72153481046,TW11
2022-09-30,727997.94,110973.7039004957,58303.72153481046,TW11
2022-10-31,739763.5,110973.7039004957,58303.72153481046,TW11
2022-11-30,739763.5,110973.7039004957,58303.72153481046,TW11
2022-12-31,729266.6,110973.7039004957,58303.72153481046,TW11
2022-01-31,803559.56,141609.04037803074,63490.81547708196,NW7
2022-02-28,789667.3,141609.04037803074,63490.81547708196,NW7
2022-03-31,798798.56,141609.04037803074,63490.81547708196,NW7
2022-04-30,789404.5,141609.04037803074,63490.81547708196,NW7
2022-05-31,769906.25,141609.04037803074,63490.81547708196,NW7
2022-06-30,796541.56,141609.04037803074,63490.81547708196,NW7
2022-07-31,769906.25,141609.04037803074,63490.81547708196,NW7
2022-08-31,769906.25,141609.04037803074,63490.81547708196,NW7
2022-09-30,769906.25,141609.04037803074,63490.81547708196,NW7
2022-10-31,769906.25,141609.04037803074,63490.81547708196,NW7
2022-11-30,769906.25,141609.04037803074,63490.81547708196,NW7
2022-12-31,769906.25,141609.04037803074,63490.81547708196,NW7
2022-01-31,501698.25,51790.659945017425,30198.385995840097,TN16
2022-02-28,501698.25,51790.659945017425,30198.385995840097,TN16
2022-03-31,504760.78,51790.659945017425,30198.385995840097,TN16
2022-04-30,509977.97,51790.659945017425,30198.385995840097,TN16
2022-05-31,504760.78,51790.659945017425,30198.385995840097,TN16
2022-06-30,504760.78,51790.659945017425,30198.385995840097,TN16
2022-07-31,504760.78,51790.659945017425,30198.385995840097,TN16
2022-08-31,504760.78,51790.659945017425,30198.385995840097,TN16
2022-09-30,497134.28,51790.659945017425,30198.385995840097,TN16
2022-10-31,477892.78,51790.659945017425,30198.385995840097,TN16
2022-11-30,485518.8,51790.659945017425,30198.385995840097,TN16
2022-12-31,485518.8,51790.659945017425,30198.385995840097,TN16
2022-01-31,1299313.9,698562.4274602429,227825.3051464134,SW10
2022-02-28,1333872.6,698562.4274602429,227825.3051464134,SW10
2022-03-31,1313934.1,698562.4274602429,227825.3051464134,SW10
2022-04-30,1321297.9,698562.4274602429,227825.3051464134,SW10
2022-05-31,1321690.2,698562.4274602429,227825.3051464134,SW10
2022-06-30,1299313.9,698562.4274602429,227825.3051464134,SW10
2022-07-31,1315691.5,698562.4274602429,227825.3051464134,SW10
2022-08-31,1294866.6,698562.4274602429,227825.3051464134,SW10
2022-09-30,1257613.8,698562.4274602429,227825.3051464134,SW10
2022-10-31,1298724.2,698562.4274602429,227825.3051464134,SW10
2022-11-30,1280907.5,698562.4274602429,227825.3051464134,SW10
2022-12-31,1294866.6,698562.4274602429,227825.3051464134,SW10
2022-01-31,425535.0,29745.331615978037,18799.676342430957,RM6
2022-02-28,425535.0,29745.331615978037,18799.676342430957,RM6
2022-03-31,412620.22,29745.331615978037,18799.676342430957,RM6
2022-04-30,412306.53,29745.331615978037,18799.676342430957,RM6
2022-05-31,412620.22,29745.331615978037,18799.676342430957,RM6
2022-06-30,412972.72,29745.331615978037,18799.676342430957,RM6
2022-07-31,412620.22,29745.331615978037,18799.676342430957,RM6
2022-08-31,429660.7,29745.331615978037,18799.676342430957,RM6
2022-09-30,412972.72,29745.331615978037,18799.676342430957,RM6
2022-10-31,428483.28,29745.331615978037,18799.676342430957,RM6
2022-11-30,428483.28,29745.331615978037,18799.676342430957,RM6
2022-12-31,428271.28,29745.331615978037,18799.676342430957,RM6
2022-01-31,521709.62,67709.38516501279,40185.76294062228,E2
2022-02-28,522691.2,67709.38516501279,40185.76294062228,E2
2022-03-31,522547.47,67709.38516501279,40185.76294062228,E2
2022-04-30,518962.22,67709.38516501279,40185.76294062228,E2
2022-05-31,533851.44,67709.38516501279,40185.76294062228,E2
2022-06-30,528495.25,67709.38516501279,40185.76294062228,E2
2022-07-31,537473.8,67709.38516501279,40185.76294062228,E2
2022-08-31,537637.5,67709.38516501279,40185.76294062228,E2
2022-09-30,537637.5,67709.38516501279,40185.76294062228,E2
2022-10-31,545190.7,67709.38516501279,40185.76294062228,E2
2022-11-30,546422.06,67709.38516501279,40185.76294062228,E2
2022-12-31,546422.06,67709.38516501279,40185.76294062228,E2
2022-01-31,434691.22,38872.064835835234,24489.07889401566,N17
2022-02-28,434029.66,38872.064835835234,24489.07889401566,N17
2022-03-31,435527.97,38872.064835835234,24489.07889401566,N17
2022-04-30,435568.56,38872.064835835234,24489.07889401566,N17
2022-05-31,438437.84,38872.064835835234,24489.07889401566,N17
2022-06-30,437187.12,38872.064835835234,24489.07889401566,N17
2022-07-31,440402.94,38872.064835835234,24489.07889401566,N17
2022-08-31,445915.72,38872.064835835234,24489.07889401566,N17
2022-09-30,444933.53,38872.064835835234,24489.07889401566,N17
2022-10-31,445448.1,38872.064835835234,24489.07889401566,N17
2022-11-30,445660.0,38872.064835835234,24489.07889401566,N17
2022-12-31,443740.88,38872.064835835234,24489.07889401566,N17
2022-01-31,413156.2,40196.27672155106,23957.28470373225,SM6
2022-02-28,413156.2,40196.27672155106,23957.28470373225,SM6
2022-03-31,412540.06,40196.27672155106,23957.28470373225,SM6
2022-04-30,413156.2,40196.27672155106,23957.28470373225,SM6
2022-05-31,413156.2,40196.27672155106,23957.28470373225,SM6
2022-06-30,412540.06,40196.27672155106,23957.28470373225,SM6
2022-07-31,413156.2,40196.27672155106,23957.28470373225,SM6
2022-08-31,413156.2,40196.27672155106,23957.28470373225,SM6
2022-09-30,412540.06,40196.27672155106,23957.28470373225,SM6
2022-10-31,413156.2,40196.27672155106,23957.28470373225,SM6
2022-11-30,413156.2,40196.27672155106,23957.28470373225,SM6
2022-12-31,414595.7,40196.27672155106,23957.28470373225,SM6
2022-01-31,447197.2,55426.14839060642,29811.382557145163,HA1
2022-02-28,438910.3,55426.14839060642,29811.382557145163,HA1
2022-03-31,438910.3,55426.14839060642,29811.382557145163,HA1
2022-04-30,438910.3,55426.14839060642,29811.382557145163,HA1
2022-05-31,438910.3,55426.14839060642,29811.382557145163,HA1
2022-06-30,438508.3,55426.14839060642,29811.382557145163,HA1
2022-07-31,441087.53,55426.14839060642,29811.382557145163,HA1
2022-08-31,441087.53,55426.14839060642,29811.382557145163,HA1
2022-09-30,448565.03,55426.14839060642,29811.382557145163,HA1
2022-10-31,448565.03,55426.14839060642,29811.382557145163,HA1
2022-11-30,448565.03,55426.14839060642,29811.382557145163,HA1
2022-12-31,446359.1,55426.14839060642,29811.382557145163,HA1
2022-01-31,516588.5,48012.047138449205,28955.98508088103,E15E20
2022-02-28,516588.5,48012.047138449205,28955.98508088103,E15E20
2022-03-31,516588.5,48012.047138449205,28955.98508088103,E15E20
2022-04-30,516588.5,48012.047138449205,28955.98508088103,E15E20
2022-05-31,516588.5,48012.047138449205,28955.98508088103,E15E20
2022-06-30,516588.5,48012.047138449205,28955.98508088103,E15E20
2022-07-31,516588.5,48012.047138449205,28955.98508088103,E15E20
2022-08-31,516588.5,48012.047138449205,28955.98508088103,E15E20
2022-09-30,516588.5,48012.047138449205,28955.98508088103,E15E20
2022-10-31,516588.5,48012.047138449205,28955.98508088103,E15E20
2022-11-30,516588.5,48012.047138449205,28955.98508088103,E15E20
2022-12-31,516588.5,48012.047138449205,28955.98508088103,E15E20
2022-01-31,537783.25,50605.61586108519,29635.933355335324,E17
2022-02-28,575006.9,50605.61586108519,29635.933355335324,E17
2022-03-31,577514.56,50605.61586108519,29635.933355335324,E17
2022-04-30,576858.1,50605.61586108519,29635.933355335324,E17
2022-05-31,551209.5,50605.61586108519,29635.933355335324,E17
2022-06-30,576476.0,50605.61586108519,29635.933355335324,E17
2022-07-31,584969.56,50605.61586108519,29635.933355335324,E17
2022-08-31,579031.3,50605.61586108519,29635.933355335324,E17
2022-09-30,579031.3,50605.61586108519,29635.933355335324,E17
2022-10-31,578031.0,50605.61586108519,29635.933355335324,E17
2022-11-30,570962.94,50605.61586108519,29635.933355335324,E17
2022-12-31,578014.25,50605.61586108519,29635.933355335324,E17
2022-01-31,565451.8,51497.042982210434,33152.31185129715,CR5
2022-02-28,568556.7,51497.042982210434,33152.31185129715,CR5
2022-03-31,564887.8,51497.042982210434,33152.31185129715,CR5
2022-04-30,579745.8,51497.042982210434,33152.31185129715,CR5
2022-05-31,566617.06,51497.042982210434,33152.31185129715,CR5
2022-06-30,565451.8,51497.042982210434,33152.31185129715,CR5
2022-07-31,565451.8,51497.042982210434,33152.31185129715,CR5
2022-08-31,566266.5,51497.042982210434,33152.31185129715,CR5
2022-09-30,566266.5,51497.042982210434,33152.31185129715,CR5
2022-10-31,567687.0,51497.042982210434,33152.31185129715,CR5
2022-11-30,566266.5,51497.042982210434,33152.31185129715,CR5
2022-12-31,567687.0,51497.042982210434,33152.31185129715,CR5
2022-01-31,483432.72,51651.42186463305,31304.20231239808,SE12
2022-02-28,488850.78,51651.42186463305,31304.20231239808,SE12
2022-03-31,492897.62,51651.42186463305,31304.20231239808,SE12
2022-04-30,492897.62,51651.42186463305,31304.20231239808,SE12
2022-05-31,490053.72,51651.42186463305,31304.20231239808,SE12
2022-06-30,491613.03,51651.42186463305,31304.20231239808,SE12
2022-07-31,492223.5,51651.42186463305,31304.20231239808,SE12
2022-08-31,490053.72,51651.42186463305,31304.20231239808,SE12
2022-09-30,492223.5,51651.42186463305,31304.20231239808,SE12
2022-10-31,492223.5,51651.42186463305,31304.20231239808,SE12
2022-11-30,492223.5,51651.42186463305,31304.20231239808,SE12
2022-12-31,497656.2,51651.42186463305,31304.20231239808,SE12
2022-01-31,1530702.6,670088.6158702594,219987.12924016672,SW1
2022-02-28,1579185.4,670088.6158702594,219987.12924016672,SW1
2022-03-31,1543826.1,670088.6158702594,219987.12924016672,SW1
2022-04-30,1525928.0,670088.6158702594,219987.12924016672,SW1
2022-05-31,1524159.6,670088.6158702594,219987.12924016672,SW1
2022-06-30,1502595.2,670088.6158702594,219987.12924016672,SW1
2022-07-31,1577187.1,670088.6158702594,219987.12924016672,SW1
2022-08-31,1505920.8,670088.6158702594,219987.12924016672,SW1
2022-09-30,1530127.4,670088.6158702594,219987.12924016672,SW1
2022-10-31,1525928.0,670088.6158702594,219987.12924016672,SW1
2022-11-30,1513047.2,670088.6158702594,219987.12924016672,SW1
2022-12-31,1542159.6,670088.6158702594,219987.12924016672,SW1
2022-01-31,530380.6,62296.44499438655,38215.239875743064,RM14
2022-02-28,535269.25,62296.44499438655,38215.239875743064,RM14
2022-03-31,533771.7,62296.44499438655,38215.239875743064,RM14
2022-04-30,533771.7,62296.44499438655,38215.239875743064,RM14
2022-05-31,535028.56,62296.44499438655,38215.239875743064,RM14
2022-06-30,534901.1,62296.44499438655,38215.239875743064,RM14
2022-07-31,532493.0,62296.44499438655,38215.239875743064,RM14
2022-08-31,534103.3,62296.44499438655,38215.239875743064,RM14
2022-09-30,543035.9,62296.44499438655,38215.239875743064,RM14
2022-10-31,535773.94,62296.44499438655,38215.239875743064,RM14
2022-11-30,536404.75,62296.44499438655,38215.239875743064,RM14
2022-12-31,536404.75,62296.44499438655,38215.239875743064,RM14
2022-01-31,477428.22,49099.5359137517,27342.50011173131,SE9
2022-02-28,477428.22,49099.5359137517,27342.50011173131,SE9
2022-03-31,477551.22,49099.5359137517,27342.50011173131,SE9
2022-04-30,477551.22,49099.5359137517,27342.50011173131,SE9
2022-05-31,477551.22,49099.5359137517,27342.50011173131,SE9
2022-06-30,477551.22,49099.5359137517,27342.50011173131,SE9
2022-07-31,477551.22,49099.5359137517,27342.50011173131,SE9
2022-08-31,477551.22,49099.5359137517,27342.50011173131,SE9
2022-09-30,477551.22,49099.5359137517,27342.50011173131,SE9
2022-10-31,477551.22,49099.5359137517,27342.50011173131,SE9
2022-11-30,477551.22,49099.5359137517,27342.50011173131,SE9
2022-12-31,477551.22,49099.5359137517,27342.50011173131,SE9
2022-01-31,519471.3,51124.80493931409,32399.72984073825,HA4
2022-02-28,521602.53,51124.80493931409,32399.72984073825,HA4
2022-03-31,520082.4,51124.80493931409,32399.72984073825,HA4
2022-04-30,519916.8,51124.80493931409,32399.72984073825,HA4
2022-05-31,520862.56,51124.80493931409,32399.72984073825,HA4
2022-06-30,525455.94,51124.80493931409,32399.72984073825,HA4
2022-07-31,524879.06,51124.80493931409,32399.72984073825,HA4
2022-08-31,525112.4,51124.80493931409,32399.72984073825,HA4
2022-09-30,525695.75,51124.80493931409,32399.72984073825,HA4
2022-10-31,534438.25,51124.80493931409,32399.72984073825,HA4
2022-11-30,534438.25,51124.80493931409,32399.72984073825,HA4
2022-12-31,531124.1,51124.80493931409,32399.72984073825,HA4
2022-01-31,457940.25,39462.1149939835,26108.688725142045,SM3
2022-02-28,463985.4,39462.1149939835,26108.688725142045,SM3
2022-03-31,463832.47,39462.1149939835,26108.688725142045,SM3
2022-04-30,462802.88,39462.1149939835,26108.688725142045,SM3
2022-05-31,460968.9,39462.1149939835,26108.688725142045,SM3
2022-06-30,461964.53,39462.1149939835,26108.688725142045,SM3
2022-07-31,462430.6,39462.1149939835,26108.688725142045,SM3
2022-08-31,461087.06,39462.1149939835,26108.688725142045,SM3
2022-09-30,463137.72,39462.1149939835,26108.688725142045,SM3
2022-10-31,467704.56,39462.1149939835,26108.688725142045,SM3
2022-11-30,463592.56,39462.1149939835,26108.688725142045,SM3
2022-12-31,464223.72,39462.1149939835,26108.688725142045,SM3
2022-01-31,521169.3,78514.1008336537,40009.24363031955,RM11
2022-02-28,521447.25,78514.1008336537,40009.24363031955,RM11
2022-03-31,522535.44,78514.1008336537,40009.24363031955,RM11
2022-04-30,515938.56,78514.1008336537,40009.24363031955,RM11
2022-05-31,513336.8,78514.1008336537,40009.24363031955,RM11
2022-06-30,514213.6,78514.1008336537,40009.24363031955,RM11
2022-07-31,514204.16,78514.1008336537,40009.24363031955,RM11
2022-08-31,510988.22,78514.1008336537,40009.24363031955,RM11
2022-09-30,512359.12,78514.1008336537,40009.24363031955,RM11
2022-10-31,511933.25,78514.1008336537,40009.24363031955,RM11
2022-11-30,524295.06,78514.1008336537,40009.24363031955,RM11
2022-12-31,511042.66,78514.1008336537,40009.24363031955,RM11
2022-01-31,785480.4,141503.84090994147,64014.4893218857,SW4
2022-02-28,814680.3,141503.84090994147,64014.4893218857,SW4
2022-03-31,785949.25,141503.84090994147,64014.4893218857,SW4
2022-04-30,779322.4,141503.84090994147,64014.4893218857,SW4
2022-05-31,804386.4,141503.84090994147,64014.4893218857,SW4
2022-06-30,779322.4,141503.84090994147,64014.4893218857,SW4
2022-07-31,813571.4,141503.84090994147,64014.4893218857,SW4
2022-08-31,813571.4,141503.84090994147,64014.4893218857,SW4
2022-09-30,774102.6,141503.84090994147,64014.4893218857,SW4
2022-10-31,811778.5,141503.84090994147,64014.4893218857,SW4
2022-11-30,801088.7,141503.84090994147,64014.4893218857,SW4
2022-12-31,814680.3,141503.84090994147,64014.4893218857,SW4
2022-01-31,545181.9,65583.6174469771,40165.69865611683,SE17
2022-02-28,545181.9,65583.6174469771,40165.69865611683,SE17
2022-03-31,545181.9,65583.6174469771,40165.69865611683,SE17
2022-04-30,545181.9,65583.6174469771,40165.69865611683,SE17
2022-05-31,545181.9,65583.6174469771,40165.69865611683,SE17
2022-06-30,545181.9,65583.6174469771,40165.69865611683,SE17
2022-07-31,545181.9,65583.6174469771,40165.69865611683,SE17
2022-08-31,545181.9,65583.6174469771,40165.69865611683,SE17
2022-09-30,545181.9,65583.6174469771,40165.69865611683,SE17
2022-10-31,545181.9,65583.6174469771,40165.69865611683,SE17
2022-11-30,545181.9,65583.6174469771,40165.69865611683,SE17
2022-12-31,545181.9,65583.6174469771,40165.69865611683,SE17
2022-01-31,373201.53,38243.86204147752,22603.95849311063,CR0
2022-02-28,372723.4,38243.86204147752,22603.95849311063,CR0
2022-03-31,373017.75,38243.86204147752,22603.95849311063,CR0
2022-04-30,372865.34,38243.86204147752,22603.95849311063,CR0
2022-05-31,372865.34,38243.86204147752,22603.95849311063,CR0
2022-06-30,374777.4,38243.86204147752,22603.95849311063,CR0
2022-07-31,375224.94,38243.86204147752,22603.95849311063,CR0
2022-08-31,375220.75,38243.86204147752,22603.95849311063,CR0
2022-09-30,375292.62,38243.86204147752,22603.95849311063,CR0
2022-10-31,375234.97,38243.86204147752,22603.95849311063,CR0
2022-11-30,375234.97,38243.86204147752,22603.95849311063,CR0
2022-12-31,375234.97,38243.86204147752,22603.95849311063,CR0
2022-01-31,466651.1,43512.604216135056,27077.644660923597,E12
2022-02-28,466651.1,43512.604216135056,27077.644660923597,E12
2022-03-31,466651.1,43512.604216135056,27077.644660923597,E12
2022-04-30,464159.5,43512.604216135056,27077.644660923597,E12
2022-05-31,457339.9,43512.604216135056,27077.644660923597,E12
2022-06-30,457339.9,43512.604216135056,27077.644660923597,E12
2022-07-31,457339.9,43512.604216135056,27077.644660923597,E12
2022-08-31,457339.9,43512.604216135056,27077.644660923597,E12
2022-09-30,466339.25,43512.604216135056,27077.644660923597,E12
2022-10-31,475552.8,43512.604216135056,27077.644660923597,E12
2022-11-30,475552.8,43512.604216135056,27077.644660923597,E12
2022-12-31,475552.8,43512.604216135056,27077.644660923597,E12
2022-01-31,347839.75,40133.95222185184,24283.208377751693,SE18
2022-02-28,349142.4,40133.95222185184,24283.208377751693,SE18
2022-03-31,350792.22,40133.95222185184,24283.208377751693,SE18
2022-04-30,349142.4,40133.95222185184,24283.208377751693,SE18
2022-05-31,348870.0,40133.95222185184,24283.208377751693,SE18
2022-06-30,350792.22,40133.95222185184,24283.208377751693,SE18
2022-07-31,350186.8,40133.95222185184,24283.208377751693,SE18
2022-08-31,348909.2,40133.95222185184,24283.208377751693,SE18
2022-09-30,350186.8,40133.95222185184,24283.208377751693,SE18
2022-10-31,347862.2,40133.95222185184,24283.208377751693,SE18
2022-11-30,348909.2,40133.95222185184,24283.208377751693,SE18
2022-12-31,348677.9,40133.95222185184,24283.208377751693,SE18
2022-01-31,576181.6,83626.41834875513,45872.444775297736,NW10
2022-02-28,580366.3,83626.41834875513,45872.444775297736,NW10
2022-03-31,577920.44,83626.41834875513,45872.444775297736,NW10
2022-04-30,564131.44,83626.41834875513,45872.444775297736,NW10
2022-05-31,564131.44,83626.41834875513,45872.444775297736,NW10
2022-06-30,566518.2,83626.41834875513,45872.444775297736,NW10
2022-07-31,563926.4,83626.41834875513,45872.444775297736,NW10
2022-08-31,563926.4,83626.41834875513,45872.444775297736,NW10
2022-09-30,568583.94,83626.41834875513,45872.444775297736,NW10
2022-10-31,559379.4,83626.41834875513,45872.444775297736,NW10
2022-11-30,570559.4,83626.41834875513,45872.444775297736,NW10
2022-12-31,578311.7,83626.41834875513,45872.444775297736,NW10
2022-01-31,424773.4,39616.654431473115,25197.807132728736,SE6
2022-02-28,422937.34,39616.654431473115,25197.807132728736,SE6
2022-03-31,415373.6,39616.654431473115,25197.807132728736,SE6
2022-04-30,411912.1,39616.654431473115,25197.807132728736,SE6
2022-05-31,413235.3,39616.654431473115,25197.807132728736,SE6
2022-06-30,417212.84,39616.654431473115,25197.807132728736,SE6
2022-07-31,417601.4,39616.654431473115,25197.807132728736,SE6
2022-08-31,419586.44,39616.654431473115,25197.807132728736,SE6
2022-09-30,418091.22,39616.654431473115,25197.807132728736,SE6
2022-10-31,420030.56,39616.654431473115,25197.807132728736,SE6
2022-11-30,421371.8,39616.654431473115,25197.807132728736,SE6
2022-12-31,420528.44,39616.654431473115,25197.807132728736,SE6
2022-01-31,1112692.5,574853.1953836572,201084.03892717956,WC2
2022-02-28,1084685.0,574853.1953836572,201084.03892717956,WC2
2022-03-31,1112692.5,574853.1953836572,201084.03892717956,WC2
2022-04-30,1112692.5,574853.1953836572,201084.03892717956,WC2
2022-05-31,1112692.5,574853.1953836572,201084.03892717956,WC2
2022-06-30,1112453.4,574853.1953836572,201084.03892717956,WC2
2022-07-31,1112453.4,574853.1953836572,201084.03892717956,WC2
2022-08-31,1112453.4,574853.1953836572,201084.03892717956,WC2
2022-09-30,1112453.4,574853.1953836572,201084.03892717956,WC2
2022-10-31,1112453.4,574853.1953836572,201084.03892717956,WC2
2022-11-30,1112453.4,574853.1953836572,201084.03892717956,WC2
2022-12-31,1112453.4,574853.1953836572,201084.03892717956,WC2
2022-01-31,361129.03,41498.19923049519,25659.327615252852,SE20
2022-02-28,361129.03,41498.19923049519,25659.327615252852,SE20
2022-03-31,352913.12,41498.19923049519,25659.327615252852,SE20
2022-04-30,352913.12,41498.19923049519,25659.327615252852,SE20
2022-05-31,352913.12,41498.19923049519,25659.327615252852,SE20
2022-06-30,352913.12,41498.19923049519,25659.327615252852,SE20
2022-07-31,352913.12,41498.19923049519,25659.327615252852,SE20
2022-08-31,352913.12,41498.19923049519,25659.327615252852,SE20
2022-09-30,352913.12,41498.19923049519,25659.327615252852,SE20
2022-10-31,352913.12,41498.19923049519,25659.327615252852,SE20
2022-11-30,352913.12,41498.19923049519,25659.327615252852,SE20
2022-12-31,352913.12,41498.19923049519,25659.327615252852,SE20
2022-01-31,482061.78,50948.55814396307,30592.02919594874,EN2
2022-02-28,480659.84,50948.55814396307,30592.02919594874,EN2
2022-03-31,485646.78,50948.55814396307,30592.02919594874,EN2
2022-04-30,480208.25,50948.55814396307,30592.02919594874,EN2
2022-05-31,486845.2,50948.55814396307,30592.02919594874,EN2
2022-06-30,481254.56,50948.55814396307,30592.02919594874,EN2
2022-07-31,489160.8,50948.55814396307,30592.02919594874,EN2
2022-08-31,485408.72,50948.55814396307,30592.02919594874,EN2
2022-09-30,487276.97,50948.55814396307,30592.02919594874,EN2
2022-10-31,486949.4,50948.55814396307,30592.02919594874,EN2
2022-11-30,488755.66,50948.55814396307,30592.02919594874,EN2
2022-12-31,489160.8,50948.55814396307,30592.02919594874,EN2
2022-01-31,730355.56,130492.15020571048,64857.70333952975,TW1
2022-02-28,805373.7,130492.15020571048,64857.70333952975,TW1
2022-03-31,800291.2,130492.15020571048,64857.70333952975,TW1
2022-04-30,800291.2,130492.15020571048,64857.70333952975,TW1
2022-05-31,799235.94,130492.15020571048,64857.70333952975,TW1
2022-06-30,781546.06,130492.15020571048,64857.70333952975,TW1
2022-07-31,799235.94,130492.15020571048,64857.70333952975,TW1
2022-08-31,800291.2,130492.15020571048,64857.70333952975,TW1
2022-09-30,804828.1,130492.15020571048,64857.70333952975,TW1
2022-10-31,799235.94,130492.15020571048,64857.70333952975,TW1
2022-11-30,800291.2,130492.15020571048,64857.70333952975,TW1
2022-12-31,796818.94,130492.15020571048,64857.70333952975,TW1
2022-01-31,567414.0,57648.784360900834,33143.93996031746,E18
2022-02-28,566984.7,57648.784360900834,33143.93996031746,E18
2022-03-31,566984.7,57648.784360900834,33143.93996031746,E18
2022-04-30,573968.1,57648.784360900834,33143.93996031746,E18
2022-05-31,564768.0,57648.784360900834,33143.93996031746,E18
2022-06-30,565786.25,57648.784360900834,33143.93996031746,E18
2022-07-31,553604.56,57648.784360900834,33143.93996031746,E18
2022-08-31,553604.56,57648.784360900834,33143.93996031746,E18
2022-09-30,556863.1,57648.784360900834,33143.93996031746,E18
2022-10-31,561503.5,57648.784360900834,33143.93996031746,E18
2022-11-30,561503.5,57648.784360900834,33143.93996031746,E18
2022-12-31,561503.5,57648.784360900834,33143.93996031746,E18
2022-01-31,328564.03,41570.73878439592,26106.194445349745,TW4
2022-02-28,332238.44,41570.73878439592,26106.194445349745,TW4
2022-03-31,332925.78,41570.73878439592,26106.194445349745,TW4
