,BuildDate,Price,EnergyEfficiency,HouseSize,NumOfRms,PricePer,BuildDate,predicted_mean
4128,1975.0,-0.48192201295162845,1.4386079133228857,-0.13761439826357097,-0.1471170391672397,-0.7033078119945969,-2.0555604663924023,
4129,1900.0,-0.44894573158940704,0.7954583646143247,-0.82173458084422,-0.1471170391672397,-0.12725529024072132,0.5454586610355165,
4130,1900.0,-0.6446050010052542,-5.394856041705576,-0.056939848430947244,0.8202969927574064,-1.0097328687157838,0.5140895861318633,
4131,1929.0,-0.3280326999279284,0.7150646710257546,0.21466446933888578,-0.1471170391672397,-0.6069899538134804,0.5454586610355165,
4132,1929.0,-0.6469133407006098,-0.7320218135685079,-0.890576863368059,-1.1145310710918859,-0.6330757986100349,0.4657289289887311,
4133,1966.0,-0.47092991916422133,1.0366394453800352,-0.0607046607564697,-0.1471170391672397,-0.7171529465044247,-2.0555604663924023,
4135,1975.0,-0.33902479371533556,-0.24965965203708712,0.09687962658325527,0.8202969927574064,-0.572806101603375,0.4657289289887311,
4136,1900.0,-0.5588666694634785,1.1974268325571753,-0.5947701806484387,-1.1145310710918859,-0.6155535700195349,0.5350023027342987,
4137,1995.0,-0.2181117620538569,-0.08887226485994684,-0.2874001457861423,-0.1471170391672397,-0.12802294440981554,0.5454586610355165,
4138,1929.0,-0.6083310915068106,-1.7771398302199197,-0.1913974314853201,-0.1471170391672397,-0.9071499024123743,0.5258529892207332,
4141,1990.0,-0.40497735643977845,-0.4104470392142274,-0.7856999485856482,-0.1471170391672397,-0.04967274686014821,0.4657289289887311,
4142,1900.0,-0.5698587632508857,0.8758520582028948,-0.5536261602338005,-1.1145310710918859,-0.666607978824304,0.5454586610355165,
4147,1900.0,-0.3115445592468177,-0.8928092007456483,1.475069852890577,3.7225390885313447,-0.918572637036014,0.42782463014681665,
4148,1929.0,-0.6116287196430328,-0.169265958448517,-0.8061375012099128,-1.1145310710918859,-0.5988841439685425,0.5519938849737777,
4150,1900.0,-0.7413354263344372,-0.008478571271376705,-0.702336247091937,-1.1145310710918859,-1.00460741664009,0.5258529892207332,
4152,1975.0,-0.38409237824370485,1.0366394453800352,-0.23630626422548068,-0.1471170391672397,-0.4763836965989236,0.5454586610355165,
4153,1975.0,-0.6468034197627357,-0.9732028943342184,-0.5565842270609968,-1.1145310710918859,-0.8403686120114282,0.42782463014681665,
4154,1949.0,-0.5423785287823678,-0.4104470392142274,-0.2720719813179438,-0.1471170391672397,-0.7540570287564897,0.42782463014681665,
4155,1929.0,-0.8446611079360643,0.31309620308290387,-0.48720411420494036,-1.1145310710918859,-1.3013082101189966,0.5140895861318633,
4156,1900.0,-0.45993782537681416,0.8758520582028948,-0.0031568152091981058,-0.1471170391672397,-0.7222848806478289,-2.0555604663924023,
4157,1949.0,-0.5017077817689614,-1.0535965879227884,-0.5409871474266895,-0.1471170391672397,-0.5203384410749341,0.4657289289887311,
4159,1975.0,-0.691871004291105,-3.2242263148141825,-0.5813244223430014,-1.1145310710918859,-0.9331730141804424,0.5140895861318633,
4160,1975.0,-0.7928707588473168,0.23270250949433371,-0.0031568152091981058,-0.1471170391672397,-1.2646876707206491,0.4657289289887311,
4161,1929.0,-0.7677164514242143,0.7954583646143247,-0.056939848430947244,-0.1471170391672397,-1.2160323147624186,0.5350023027342987,
4162,1975.0,-0.45993782537681416,-0.08887226485994684,-0.15858978122005316,-0.1471170391672397,-0.6550719703985972,-2.0555604663924023,
4163,1975.0,-0.40497735643977845,-0.8928092007456483,-0.16450591487444552,-0.1471170391672397,-0.554601460960301,0.4657289289887311,
4164,1982.0,-0.38299316886496415,-1.2947776686884989,0.626104673485267,0.8202969927574064,-0.8165549694957902,0.42782463014681665,
4165,1966.0,-0.7347401700619929,-0.5712344263913677,-0.06581404891253581,0.8202969927574064,-1.1592030970117426,0.5140895861318633,
4166,1929.0,-0.39398526265237127,-0.5712344263913677,-0.20484318979075739,0.8202969927574064,-0.5128036521242151,0.42782463014681665,
4167,1949.0,-0.7787085452116215,-1.2143839750999288,-0.7830107969245607,-1.1145310710918859,-1.0725308313205097,0.5258529892207332,
4168,1929.0,-0.2400959496286712,-1.2947776686884989,0.13345208917404466,0.8202969927574064,-0.4384807709737993,0.4657289289887311,
4170,1929.0,-0.6907717949123643,0.23270250949433371,-0.11072288165269639,1.7877110246820527,-1.0751766005499048,0.5140895861318633,
4172,1929.0,-0.42696154401459274,-0.8928092007456483,0.13130076784517475,0.8202969927574064,-0.7220523100241281,0.4657289289887311,
4173,1900.0,-0.45993782537681416,0.7150646710257546,-0.08383136504182181,-0.1471170391672397,-0.6888048226013103,-2.0555604663924023,
4174,1929.0,-0.4324575909082963,-0.6516281199799379,0.005448470106281573,-0.1471170391672397,-0.6811203947897487,0.42782463014681665,
4176,1966.0,0.0654842576612475,0.4738835902600441,0.964399952450069,1.7877110246820527,-0.40809825098847624,0.5519938849737777,
4178,1982.0,-0.1961275744790426,-0.24965965203708712,0.4539989671756696,0.8202969927574064,-0.521675732211798,0.4657289289887311,
4179,1975.0,-0.2400959496286712,1.0366394453800352,0.31954138412129673,-0.1471170391672397,-0.5252975623741323,-2.0555604663924023,
4181,1900.0,-0.5039062005264427,-0.7320218135685079,0.2657583508995476,0.8202969927574064,-0.8790885331095971,0.4657289289887311,
4182,1966.0,-0.6885733761548829,0.7150646710257546,0.2466653741058268,0.8202969927574064,-1.140203591299348,0.5258529892207332,
4184,1975.0,-0.7193512387596228,0.1523088159057636,0.1850838010669239,-0.1471170391672397,-1.1756957368170438,0.5258529892207332,
4186,0.0,-0.44894573158940704,0.23270250949433371,-0.030048331820072677,-0.1471170391672397,-0.6932790655371063,-2.0555604663924023,
4189,1975.0,-0.38673048075268257,-0.7320218135685079,0.12242656736358619,-0.1471170391672397,-0.6571861274599498,0.4657289289887311,
4190,1966.0,-0.6621923510651057,-0.4104470392142274,0.6691311000626662,0.8202969927574064,-1.165330959741753,0.42782463014681665,
4192,1929.0,-0.3280326999279284,0.956245751791465,-0.13761439826357097,-0.1471170391672397,-0.43388689365010985,-2.0555604663924023,
4193,1975.0,-0.36100898129014986,-2.0987146045742002,0.49433624209198146,-0.1471170391672397,-0.751471851461862,0.42782463014681665,
4194,1949.0,-0.73034333254703,0.393489896671474,-0.306762037745972,-0.1471170391672397,-1.1015432096995652,0.5140895861318633,
4199,1949.0,-0.8391650610423608,-0.8124155071570781,0.7377044674203962,0.8202969927574064,-1.38223422102936,0.4657289289887311,
4200,1975.0,-0.8248753391187315,0.8758520582028948,-1.2097791655391403,-2.081945103016532,-1.0265746097333481,0.5350023027342987,
4201,1966.0,-0.29505641856570697,-1.6967461366313497,0.3467018158982802,0.8202969927574064,-0.6126232491031567,0.42782463014681665,
4203,0.0,-0.4223448646238817,-1.3751713622770692,-0.8981064880191039,-0.1471170391672397,0.05345443470271898,0.4657289289887311,
4204,1900.0,-0.6424065822477728,0.23270250949433371,0.2657583508995476,0.8202969927574064,-1.0772114767214542,0.5258529892207332,
4206,1900.0,-0.7457322638494001,-1.4555650558656392,-0.9174683799789335,-1.1145310710918859,-0.9155021067057598,0.5258529892207332,
4207,1900.0,-0.7457322638494001,0.31309620308290387,-0.8099023135354352,-1.1145310710918859,-0.970437736135473,0.5258529892207332,
4208,1900.0,-0.6687876073375499,-0.4104470392142274,0.9111547495605373,0.8202969927574064,-1.2003930373498541,0.42782463014681665,
4209,0.0,-0.48192201295162845,-0.8124155071570781,0.36418130169534846,2.755125056606699,-0.8751859746548075,0.42782463014681665,
4214,1900.0,-0.2774690685058555,-0.24965965203708712,-0.3774867264325722,0.8202969927574064,-0.16921079470582728,0.4657289289887311,
4215,1900.0,-0.3831030898028382,-0.8124155071570781,0.06019959792602224,-0.1471170391672397,-0.6254737334137422,0.42782463014681665,
4216,1900.0,-0.6138271384005143,-0.33005334562565725,0.3464329007321713,1.7877110246820527,-1.0524229851771134,0.5140895861318633,
4217,0.0,-0.5500729944335527,-0.4104470392142274,-0.567878664037564,-1.1145310710918859,-0.612519754636497,0.4657289289887311,
4218,1929.0,-0.7457322638494001,0.8758520582028948,-0.6082159389538759,-0.1471170391672397,-1.0495117481933895,0.5350023027342987,
4219,1990.0,-0.38299316886496415,0.5542772838486143,-0.23388602773050188,-0.1471170391672397,-0.4757923637850079,0.4657289289887311,
4220,0.0,-0.5852476945532556,-2.01832091098563,0.7387801280848314,1.7877110246820527,-1.0832074227243558,0.42782463014681665,
4221,1929.0,-0.6577955135501429,-2.259501991751341,-0.10319325700165148,0.8202969927574064,-1.0202364611075003,0.5258529892207332,
4223,1966.0,-0.734850090999867,-0.8928092007456483,-1.0707500246609187,-1.1145310710918859,-0.7741901796536923,0.5140895861318633,
4226,1990.0,-0.7457322638494001,-0.4104470392142274,-0.6485532138701878,-1.1145310710918859,-1.0356737960832554,0.5258529892207332,
4228,1929.0,-0.5973389977194035,0.07191512231719344,-0.7722541902802109,-0.1471170391672397,-0.586201056670733,0.42782463014681665,
4230,1966.0,-0.8017919421651765,-0.33005334562565725,-1.0258411919207582,-1.1145310710918859,-1.0406476375688218,0.5140895861318633,
4231,1900.0,-0.7128659034250526,0.4738835902600441,-0.702336247091937,-1.1145310710918859,-0.9320101930992237,0.5258529892207332,
4234,1900.0,-0.5918429508256999,-1.1339902815113587,-0.6310737280731193,-1.1145310710918859,-0.6707328411743523,0.4657289289887311,
4236,1982.0,-0.3368263749578541,0.07191512231719344,-0.567878664037564,-0.1471170391672397,-0.12205293437856532,0.42782463014681665,
4237,1975.0,-0.5918429508256999,-0.24965965203708712,-0.702336247091937,-1.1145310710918859,-0.6234019185104407,0.4657289289887311,
4241,1929.0,-0.7743117076966586,0.7150646710257546,-0.9981429298115573,-1.1145310710918859,-0.9618419258835282,0.5258529892207332,
4242,1929.0,-0.7237480762745857,0.23270250949433371,-0.5668030033731292,-1.1145310710918859,-1.0123485664615046,0.4657289289887311,
4244,1900.0,-0.16315129311682117,1.2778205261457456,0.2657583508995476,-0.1471170391672397,-0.3916431956518459,-2.0555604663924023,
4245,1900.0,-0.21261571516015335,-0.49084073280279755,-0.37829347193089846,0.8202969927574064,-0.037479777727361725,0.42782463014681665,
4247,1949.0,-0.5369924028265383,-1.4555650558656392,-0.6603854811789726,-0.1471170391672397,-0.5166222282258303,0.42782463014681665,
4251,1975.0,-0.5588666694634785,0.6346709774371844,0.023734701401676463,0.8202969927574064,-0.8917970063354057,0.5350023027342987,
4252,1900.0,-0.5872636445538661,0.6346709774371844,-0.16369916937611925,-0.1471170391672397,-0.8788524938613124,-2.0555604663924023,
4255,1929.0,-0.5803562128178594,-1.5359587494542093,-0.6862013371254122,-1.1145310710918859,-0.6056757666076997,0.42782463014681665,
4258,1966.0,-0.6908817158502384,0.23270250949433371,-1.167559484460067,-1.1145310710918859,-0.5044070479116579,0.4918698247417755,
4259,1900.0,-0.6907717949123643,-1.4555650558656392,-0.7830107969245607,-1.1145310710918859,-0.8326477545220985,0.5258529892207332,
4261,1949.0,-0.7787085452116215,-0.008478571271376705,-0.8367938301463098,-1.1145310710918859,-1.0520530076913783,0.5140895861318633,
4262,0.0,-0.26372895127159657,0.956245751791465,0.3467018158982802,-0.1471170391672397,-0.5693964653988198,0.5519938849737777,
4263,1929.0,-0.5698587632508857,-0.49084073280279755,0.1899242740568815,-0.1471170391672397,-0.9549523745063367,0.5140895861318633,
4264,1975.0,-0.47092991916422133,0.31309620308290387,-0.1467575139112684,-0.1471170391672397,-0.6799409083783745,0.4657289289887311,
4265,1966.0,-0.6204223946729586,-0.169265958448517,-0.056939848430947244,0.8202969927574064,-0.9692097632423369,0.5140895861318633,
4266,1900.0,-0.8226769203612501,0.23270250949433371,-0.2720719813179438,-0.1471170391672397,-1.2843630644610442,0.5258529892207332,
4268,1966.0,-0.7336409606832521,0.4738835902600441,-0.632418303903663,-1.1145310710918859,-1.0121281738653558,0.5258529892207332,
4269,1900.0,-0.6687876073375499,0.393489896671474,-0.21828894809619467,-0.1471170391672397,-1.0088118890459323,0.5258529892207332,
4270,1929.0,-0.73034333254703,-1.3751713622770692,0.6422395834517916,0.8202969927574064,-1.245196670974368,0.5140895861318633,
4271,1966.0,-0.33903578580912297,-0.08887226485994684,0.5551110696325581,-0.1471170391672397,-0.7417357276927057,0.42782463014681665,
4273,1975.0,-0.41596945022718557,-0.169265958448517,-0.2583573078463978,-0.1471170391672397,-0.5228739316639984,0.42782463014681665,
4275,1900.0,-0.6797797011249571,-0.49084073280279755,-0.7561192803136861,-1.1145310710918859,-0.8183365482358302,0.4918698247417755,
4276,1900.0,-0.2510880434160784,-0.5712344263913677,-1.13260051286593,-1.1145310710918859,1.1723749623846238,0.42782463014681665,
4279,1929.0,-0.6797797011249571,0.7954583646143247,-0.22904555474054447,-0.1471170391672397,-1.0260440558245922,0.5140895861318633,
4280,1900.0,-0.7281449137895486,0.4738835902600441,0.056004521334726026,-0.1471170391672397,-1.1691144825247226,0.5258529892207332,
4281,1975.0,-0.3721109960154311,-0.008478571271376705,-0.43073192932210375,-1.1145310710918859,-0.3204001067696588,0.42782463014681665,
4283,1929.0,-0.075214542817564,0.23270250949433371,1.1628593450383233,-0.1471170391672397,-0.620525071926691,-2.0555604663924023,
4284,1900.0,-0.7677164514242143,0.393489896671474,-0.7830107969245607,-1.1145310710918859,-1.0425454467207087,0.5258529892207332,
4285,1982.0,-0.3917868438948898,-0.08887226485994684,-0.5686854095358903,-0.1471170391672397,-0.24772979312914664,0.42782463014681665,
4286,1900.0,-0.3831030898028382,0.31309620308290387,-0.8445923699634634,-0.1471170391672397,0.09096248912617483,0.4657289289887311,
4288,1929.0,-0.6037363963036745,-0.6516281199799379,0.10440925123430017,0.8202969927574064,-0.9847549306171391,0.5140895861318633,
4289,1900.0,-0.6083310915068106,0.07191512231719344,-1.0691365336642662,-1.1145310710918859,-0.3169102588311961,0.42782463014681665,
4291,1949.0,-0.6138271384005143,-0.8124155071570781,0.10172009957321287,1.7877110246820527,-0.9996809641241555,0.4657289289887311,
4293,1900.0,-0.6292160697028842,0.23270250949433371,-0.5947701806484387,-1.1145310710918859,-0.7805931268568428,0.5140895861318633,
4294,1929.0,-0.6907717949123643,-0.5712344263913677,-0.6469397228735353,-1.1145310710918859,-0.9021020411148961,0.5258529892207332,
4295,1975.0,-0.44894573158940704,0.6346709774371844,-0.030048331820072677,-0.1471170391672397,-0.6932790655371063,-2.0555604663924023,
4296,1929.0,-0.734850090999867,0.1523088159057636,-0.2720719813179438,0.8202969927574064,-1.1182005066069514,0.5140895861318633,
4298,1990.0,-0.5511722038122935,0.07191512231719344,-0.21022149311293237,-1.1145310710918859,-0.7965067388691498,0.4657289289887311,
4299,1900.0,-0.7017638886997715,-0.08887226485994684,-0.11072288165269639,-0.1471170391672397,-1.094137946693898,0.4918698247417755,
4300,1949.0,-0.5918429508256999,-0.7320218135685079,-0.14621968357905063,0.8202969927574064,-0.8928883382202009,0.5140895861318633,
4302,1929.0,-0.5478745756760713,0.5542772838486143,-0.5947701806484387,-1.1145310710918859,-0.5897661392637056,0.4918698247417755,
4303,1900.0,-0.7567243576368071,0.5542772838486143,0.8304801997279135,1.7877110246820527,-1.2920354914006114,0.5258529892207332,
4304,1982.0,-0.38299316886496415,-0.9732028943342184,-0.004770306205850641,0.8202969927574064,-0.5961825280672819,0.42782463014681665,
4307,1900.0,0.2765324583794647,-0.169265958448517,1.7993815432177245,0.8202969927574064,-0.47218042590933545,0.4657289289887311,
4308,1900.0,-0.7237480762745857,-1.2143839750999288,-0.08383136504182181,1.7877110246820527,-1.1372818792244297,0.5140895861318633,
4310,0.0,-0.053230355242749695,0.1523088159057636,3.2238251780957503,3.7225390885313447,-0.9550880749712889,0.42782463014681665,
4312,1929.0,-0.5918429508256999,0.6346709774371844,-0.24518046470706925,-0.1471170391672397,-0.8578735542647886,0.5140895861318633,
4313,1900.0,-0.5423785287823678,0.5542772838486143,-0.702336247091937,-1.1145310710918859,-0.49726774633518817,0.5454586610355165,
4315,1900.0,-0.6302031597249934,0.8758520582028948,0.13130076784517475,-0.1471170391672397,-1.0316655809261643,0.5258529892207332,
4317,1929.0,-0.5918429508256999,0.6346709774371844,0.07751773462342561,0.8202969927574064,-0.9593859800972586,0.5258529892207332,
4318,0.0,-0.5039062005264427,-1.2947776686884989,-0.1994648864685824,-0.1471170391672397,-0.7151161697537886,0.42782463014681665,
4319,1949.0,-0.7457322638494001,0.7150646710257546,-0.6808230338032374,-1.1145310710918859,-1.0239647596823696,0.5258529892207332,
4320,1900.0,-0.5258903881012571,-0.6516281199799379,-0.056939848430947244,-0.1471170391672397,-0.8108012600279578,0.4657289289887311,
4321,1975.0,-0.5478745756760713,-1.0535965879227884,-0.8367938301463098,-0.1471170391672397,-0.3916431956518459,0.42782463014681665,
4322,1975.0,-0.501158177079591,-1.2947776686884989,0.39295522446898445,0.8202969927574064,-0.9088160939799811,0.42782463014681665,
4323,1975.0,-0.7220992622064747,-1.5359587494542093,-0.8045240102132603,-1.1145310710918859,-0.9072204112460134,0.5258529892207332,
4325,1900.0,-0.36760423756259414,0.31309620308290387,-0.07576391005855952,-0.1471170391672397,-0.5359958110643208,0.4657289289887311,
4326,1900.0,-0.528748332485983,-0.5712344263913677,-0.0031568152091981058,-0.1471170391672397,-0.8343885726835865,0.4657289289887311,
4329,1990.0,-0.5589765904013526,0.393489896671474,-0.702336247091937,-0.1471170391672397,-0.5395927685539953,0.4657289289887311,
4330,1975.0,-0.7369385888194743,-1.2947776686884989,0.2910363765137696,-0.1471170391672397,-1.215610356389447,0.5258529892207332,
4331,1966.0,-0.6028350446131071,-0.24965965203708712,-0.2720719813179438,-0.1471170391672397,-0.8684367619476673,0.4918698247417755,
4333,1900.0,-0.5698587632508857,-0.6516281199799379,-0.5071038364969876,-0.1471170391672397,-0.6934290931657531,0.4657289289887311,
4334,1900.0,-0.7193512387596228,-0.008478571271376705,-0.702336247091937,-1.1145310710918859,-0.9485477845622017,0.5350023027342987,
4335,1975.0,-0.47092991916422133,0.23270250949433371,0.07751773462342561,-0.1471170391672397,-0.770278154554511,0.42782463014681665,
4336,1966.0,-0.2510880434160784,-0.6516281199799379,0.8304801997279135,1.7877110246820527,-0.7161996589888877,0.42782463014681665,
4337,1975.0,-0.5698587632508857,-0.5712344263913677,0.5346735170082934,0.8202969927574064,-1.02983425107514,0.5140895861318633,
4340,1949.0,-0.6507605735262022,0.07191512231719344,-0.7959187248977804,-1.1145310710918859,-0.71482183592062,0.42782463014681665,
4342,1929.0,-0.43795363780199986,0.31309620308290387,-0.05478852710207733,-0.1471170391672397,-0.6643907248413636,-2.0555604663924023,
4343,1929.0,-0.5698587632508857,-1.0535965879227884,0.5884565502300425,0.8202969927574064,-1.039674505642005,0.42782463014681665,
4346,1929.0,-0.43795363780199986,0.23270250949433371,0.9649377827822865,0.8202969927574064,-0.9550880749712889,0.4657289289887311,
4347,1900.0,-0.40497735643977845,0.5542772838486143,0.13130076784517475,-0.1471170391672397,-0.6885621402113627,0.42782463014681665,
4349,1966.0,-0.47092991916422133,0.5542772838486143,0.06837461897572816,-0.1471170391672397,-0.7669899635446593,-2.0555604663924023,
4350,1900.0,-0.7457322638494001,-0.24965965203708712,-0.6485532138701878,-1.1145310710918859,-1.0356737960832554,0.5140895861318633,
4352,1900.0,-0.6138271384005143,-0.008478571271376705,0.2657583508995476,0.8202969927574064,-1.0363289645475795,0.5258529892207332,
4353,1966.0,-0.5610650882209599,0.393489896671474,-0.08383136504182181,-0.1471170391672397,-0.8607210276401734,0.4657289289887311,
4360,1966.0,-0.7237480762745857,-0.49084073280279755,-0.7561192803136861,-1.1145310710918859,-0.9355521425805079,0.4657289289887311,
4362,1900.0,-0.6116287196430328,-0.169265958448517,-0.8615340254283145,-1.1145310710918859,-0.5529637181251478,0.5258529892207332,
4363,1966.0,-0.47092991916422133,0.4738835902600441,-0.07872197688575572,-0.1471170391672397,-0.7096465714448363,-2.0555604663924023,
4364,1966.0,-0.7237480762745857,0.4738835902600441,-0.6386033527241642,-1.1145310710918859,-0.9858540383756222,0.5140895861318633,
4365,1975.0,0.5293506154898291,0.8758520582028948,1.6372256980541506,-0.1471170391672397,-0.2029546779262655,-2.0555604663924023,
4366,1929.0,-0.65339867603518,-0.9732028943342184,-0.8112468893659789,-1.1145310710918859,-0.7116340331217074,0.4918698247417755,
4367,1900.0,-0.8446611079360643,-0.5712344263913677,-0.8099023135354352,-0.1471170391672397,-1.2467316370907864,0.42782463014681665,
4370,1982.0,-0.2620801372034855,-0.33005334562565725,-0.35516676764554633,-0.1471170391672397,-0.15721055105503642,0.42782463014681665,
4372,1975.0,-0.42696154401459274,0.6346709774371844,-0.027359180158985374,-0.1471170391672397,-0.6581336596219882,-2.0555604663924023,
4373,1929.0,-0.48192201295162845,0.07191512231719344,-0.06554513374642693,-0.1471170391672397,-0.7336546736762558,-2.0555604663924023,
4377,1929.0,-0.7677164514242143,-0.24965965203708712,-0.7292277637028115,-1.1145310710918859,-1.062535703120576,0.5140895861318633,
4378,1929.0,-0.6687876073375499,-1.5359587494542093,-0.22366725141836966,-0.1471170391672397,-1.007296170153544,0.5140895861318633,
4380,1949.0,-0.36100898129014986,-1.85753352380849,0.2872715641882472,0.8202969927574064,-0.6825759745926561,0.4657289289887311,
4381,1966.0,-0.5017077817689614,-1.6967461366313497,1.7609266744641736,2.755125056606699,-1.1250052543701643,0.4657289289887311,
4382,1929.0,-0.7237480762745857,0.393489896671474,0.3464329007321713,-0.1471170391672397,-1.2041137543290517,0.5258529892207332,
4386,1900.0,-0.6819781198824385,-0.08887226485994684,-0.7805905604295819,-0.1471170391672397,-0.8100873885734897,0.5140895861318633,
4387,1929.0,0.2765324583794647,-0.8124155071570781,1.3414190153345305,1.7877110246820527,-0.3297781078729659,0.4657289289887311,
4388,1900.0,-0.5984382070981442,0.393489896671474,0.3249196874434717,1.7877110246820527,-1.0268049004105997,0.5258529892207332,
4389,1929.0,-0.43795363780199986,-0.4104470392142274,0.10844297872593152,-0.1471170391672397,-0.730386370666965,0.42782463014681665,
4390,1929.0,-0.49291410673903563,-0.169265958448517,-0.1913974314853201,-0.1471170391672397,-0.6988668078460598,0.4918698247417755,
4391,1966.0,-0.4313583815295556,0.956245751791465,0.05062621801255104,-1.1145310710918859,-0.697794565402991,0.5519938849737777,
4392,1990.0,-0.5973389977194035,1.1974268325571753,-0.7195468177228966,-1.1145310710918859,-0.6253546129258507,-2.0555604663924023,
4394,1966.0,-0.43795363780199986,-1.2143839750999288,-0.41997532267775395,-0.1471170391672397,-0.46539313252098946,0.42782463014681665,
4399,1929.0,-0.569759834406799,-0.8124155071570781,-0.6216616972593132,-1.1145310710918859,-0.6237371322287826,0.42782463014681665,
4400,1949.0,0.2875245521668719,0.7150646710257546,1.9599238973846456,0.8202969927574064,-0.50529007299461,-2.0555604663924023,
4404,1929.0,-0.5369924028265383,-0.169265958448517,0.4539989671756696,0.8202969927574064,-0.9709275455479024,0.42782463014681665,
4406,1949.0,-0.707259935593475,-0.08887226485994684,-0.6117118361132897,-1.1145310710918859,-0.9569379936248604,0.5258529892207332,
4409,1975.0,-0.310445349868077,-1.5359587494542093,0.023734701401676463,-0.1471170391672397,-0.4926217083342123,0.4657289289887311,
4410,1975.0,-0.7237480762745857,-0.6516281199799379,-0.702336247091937,-1.1145310710918859,-0.9597597109777782,0.5140895861318633,
4411,1975.0,-0.5500729944335527,0.1523088159057636,-0.9094009249956713,-1.1145310710918859,-0.32078236414741795,0.4657289289887311,
4414,1990.0,-0.6358113259753285,0.23270250949433371,-0.11502552431043622,-0.1471170391672397,-0.9791624256179445,0.5258529892207332,
4416,1975.0,-0.5699686841887597,-0.4104470392142274,-0.702336247091937,-1.1145310710918859,-0.5676225845929395,0.42782463014681665,
4417,1966.0,-0.5201744993318054,0.07191512231719344,-0.514095630815815,-0.1471170391672397,-0.5795484780208309,0.42782463014681665,
4420,1966.0,-0.5170967130713313,-0.33005334562565725,0.7745458451772945,0.8202969927574064,-1.0093868169016647,0.4657289289887311,
4423,1966.0,-0.4995093630114799,-1.85753352380849,-0.13761439826357097,-0.1471170391672397,-0.7340987740911078,0.4918698247417755,
4425,1966.0,-0.43795363780199986,-0.7320218135685079,2.2557305801042657,1.7877110246820527,-1.1203921182778867,0.5140895861318633,
4426,1982.0,-0.7413354263344372,-0.33005334562565725,-0.9949159478182523,-1.1145310710918859,-0.8535145768347158,0.5140895861318633,
4427,1929.0,-0.38299316886496415,-1.4555650558656392,-0.48720411420494036,-0.1471170391672397,-0.29846368072563345,0.42782463014681665,
4430,1900.0,-0.630315279081625,-0.7320218135685079,-0.08383136504182181,-0.1471170391672397,-0.9784462550037409,0.5350023027342987,
4431,1900.0,-0.6577955135501429,-0.49084073280279755,-0.15374930823009555,-0.1471170391672397,-1.0068700644408242,0.5258529892207332,
4432,1900.0,-0.6028350446131071,-0.33005334562565725,0.31954138412129673,0.8202969927574064,-1.0318363807922075,0.5258529892207332,
4434,1975.0,-0.39398526265237127,-2.01832091098563,0.48223505961708785,0.8202969927574064,-0.7907248236935028,0.4657289289887311,
4435,1929.0,-0.6358113259753285,0.6346709774371844,0.1850838010669239,-0.1471170391672397,-1.051654930649763,0.5454586610355165,
4436,1929.0,-0.8259745484974722,0.07191512231719344,-1.0250344464224317,-2.081945103016532,-1.1244761005242856,0.5140895861318633,
4437,1966.0,-0.5500729944335527,0.07191512231719344,-0.6872769977898471,-1.1145310710918859,-0.5286206848942122,0.42782463014681665,
4438,0.0,-0.42696154401459274,-1.2947776686884989,0.12861161618408745,-0.1471170391672397,-0.7210506534497559,0.42782463014681665,
4439,1982.0,-0.7347401700619929,0.6346709774371844,-0.8309852625583609,-1.1145310710918859,-0.9292272327924995,0.5140895861318633,
4441,1929.0,-0.3203404326955009,-0.7320218135685079,0.42441829890370775,0.8202969927574064,-0.6752871169614503,0.42782463014681665,
4443,1900.0,-0.7292441231682892,0.07191512231719344,-0.056939848430947244,0.8202969927574064,-1.1515637378728452,0.5258529892207332,
4444,1900.0,-0.6522994666564392,-0.33005334562565725,0.07751773462342561,1.7877110246820527,-1.0539398928686337,0.5258529892207332,
4445,1929.0,-0.5918429508256999,-0.5712344263913677,0.37655139933635096,0.8202969927574064,-1.0282003718773294,0.4918698247417755,
4446,1975.0,-0.7127559824871785,0.4738835902600441,-0.8542733159433782,-1.1145310710918859,-0.8532325166885043,0.4657289289887311,
4447,1929.0,-0.5918429508256999,0.31309620308290387,-0.0711923522347108,-0.1471170391672397,-0.9169624950968115,0.5350023027342987,
4449,1949.0,1.2987971806083296,1.0366394453800352,3.0893675950413777,0.8202969927574064,-0.09263411854303741,-2.0555604663924023,
4451,1929.0,-0.7347401700619929,-3.545801089168463,0.14259520482174212,-0.1471170391672397,-1.192549831317753,0.5140895861318633,
4452,1900.0,-0.7677164514242143,0.7954583646143247,-0.43342108098319126,-1.1145310710918859,-1.1469588395235906,0.5140895861318633,
4453,0.0,-0.6951686324273272,-0.5712344263913677,-0.8954173363580163,-1.1145310710918859,-0.7749015579048603,0.5140895861318633,
4455,1975.0,-0.4775251754366656,-0.4104470392142274,0.172175873093704,1.7877110246820527,-0.812499653509801,0.42782463014681665,
4456,1966.0,0.01272220748169319,-0.24965965203708712,4.595292525250353,4.689953120455991,-1.036005424565197,0.5519938849737777,
4457,1929.0,-0.6248192321879213,0.1523088159057636,-0.7561192803136861,-1.1145310710918859,-0.6718170553049813,0.5519938849737777,
4458,1900.0,-0.42696154401459274,1.0366394453800352,-0.13761439826357097,-0.1471170391672397,-0.6070860554429945,-2.0555604663924023,
4461,1929.0,-0.6468034197627357,0.4738835902600441,0.020507719408371393,0.8202969927574064,-1.0323418581082637,0.5350023027342987,
