ID,Price,Date,Postcode,Type,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year,Index of Multiple Deprivation,London zone,Nearest station,Distance to station,Average Income,IMD decile,PTAL2021,AI2021,ARIMA_Predictions
{C6CFAA1F-0EBE-4E23-9835-665A592AB5E7},53000,1995-01-20,HA8 9NP,F,L,70A,,DEANS LANE,EDGWARE,EDGWARE,BARNET,GREATER LONDON,898.305084745763,2.0,59.0,30.0,1949.0,HA8,1995,24577,5,Edgware,0.716871,53500,8,2,8.14241253757577,0.0
{95D5E52B-30FA-4F56-96D3-07EFC366884C},52459,1995-01-26,HA8 8AS,F,L,"ROSS COURT, 2",FLAT 2,MORAY CLOSE,EDGWARE,EDGWARE,BARNET,GREATER LONDON,1380.5,2.0,38.0,71.0,1990.0,HA8,1995,21042,5,Edgware,1.59392,59300,7,1b,2.61536645716711,0.0
{B9F00C2C-AF3E-4A9D-8848-ACB41AA9E227},110000,1995-01-27,HA8 9UD,S,F,65,,HIGHVIEW GARDENS,EDGWARE,EDGWARE,BARNET,GREATER LONDON,1410.25641025641,5.0,78.0,60.0,1949.0,HA8,1995,19413,5,Edgware,0.839374,56400,6,2,9.43304129456436,0.0
{2A289E9C-E3C7-CDC8-E050-A8C063054829},42000,1995-01-27,HA8 6NQ,F,L,"WINDSOR COURT, 70",FLAT B,BUCKINGHAM ROAD,,EDGWARE,HARROW,GREATER LONDON,850.202429149798,2.0,49.4,77.0,1982.0,HA8,1995,7228,5,Canons Park,0.537343,55600,3,2,8.65929166393511,0.0
{2A289E9C-E2AF-CDC8-E050-A8C063054829},41000,1995-01-27,HA8 9YR,F,L,26,,PAVILION WAY,,EDGWARE,BARNET,GREATER LONDON,1138.88888888889,2.0,36.0,73.0,1990.0,HA8,1995,9759,4,Burnt Oak,0.451559,51000,3,1b,4.37116746653678,0.0
{1A6D6944-7F54-4802-8864-4C2A0570702E},72500,1995-01-30,HA8 5BB,S,F,16,,NORTHOLME GARDENS,EDGWARE,EDGWARE,HARROW,GREATER LONDON,836.409783110291,5.0,86.68,55.0,1949.0,HA8,1995,18298,4,Burnt Oak,0.917124,55600,6,3,10.3075226249549,0.0
{3FEACE34-7AF4-49B5-8F2A-ADFCDB578235},72000,1995-01-31,HA8 6LH,T,F,55,,MEAD ROAD,EDGWARE,EDGWARE,HARROW,GREATER LONDON,714.285714285714,5.0,100.8,70.0,1929.0,HA8,1995,15531,5,Edgware,0.601657,57300,5,6a,26.6633464153553,0.0
{627934E4-9DEF-4844-8EA3-178613B505AD},86500,1995-01-31,HA8 9QU,F,L,SANDRINGHAM COURT,FLAT 18,PRIORY FIELD DRIVE,EDGWARE,EDGWARE,BARNET,GREATER LONDON,1418.03278688525,3.0,61.0,72.0,0.0,HA8,1995,13079,5,Edgware,0.978836,56400,4,1b,4.69328962768883,0.0
{6D819B8C-9D45-463B-B3CF-4EE918C7FB63},67000,1995-02-01,HA8 6NF,T,F,11,,TORBRIDGE CLOSE,EDGWARE,EDGWARE,HARROW,GREATER LONDON,823.298107643156,4.0,81.38,70.0,1966.0,HA8,1995,7228,5,Canons Park,0.240178,55600,3,2,8.56230166403157,4792.099064428392
{347C859A-6E76-415F-ABD3-C277623F1973},115000,1995-02-01,HA8 8HE,S,F,42,,HILLSIDE GARDENS,EDGWARE,EDGWARE,BARNET,GREATER LONDON,864.661654135338,6.0,133.0,61.0,1949.0,HA8,1995,28527,5,Edgware,0.721654,59300,9,2,6.01329893876658,4792.099064428392
{83635DDA-E6EB-4A01-A4A6-C40B6C1CD474},86344,1995-02-03,HA8 9BE,S,F,4,,DEANSBROOK ROAD,EDGWARE,EDGWARE,BARNET,GREATER LONDON,757.40350877193,5.0,114.0,58.0,1949.0,HA8,1995,14920,5,Edgware,0.75457,53500,5,4,15.1556035878771,4792.099064428392
{13F27AC1-0EDF-47BE-A463-88847558D213},63995,1995-02-03,HA8 8AS,F,L,"ROSS COURT, 2",FLAT 1,MORAY CLOSE,EDGWARE,EDGWARE,BARNET,GREATER LONDON,1230.67307692308,3.0,52.0,64.0,1990.0,HA8,1995,21042,5,Edgware,1.59392,59300,7,1b,2.61536645716711,4792.099064428392
{9A509352-62F8-4D8E-B6C4-346FBA37905A},108000,1995-02-06,HA8 6PG,S,F,121,,WHITCHURCH GARDENS,EDGWARE,EDGWARE,HARROW,GREATER LONDON,981.818181818182,5.0,110.0,58.0,1949.0,HA8,1995,26311,5,Canons Park,0.470996,57300,9,2,6.76560314767057,4792.099064428392
{99D2207D-D5A3-49FD-8735-A24861CCBC72},61950,1995-02-09,HA8 8YZ,S,F,41,,BURRELL CLOSE,EDGWARE,EDGWARE,BARNET,GREATER LONDON,1086.84210526316,3.0,57.0,71.0,1990.0,HA8,1995,9593,5,Edgware,1.8793,56400,3,1b,3.16838613902493,4792.099064428392
{AF1FCE1B-C23C-4B4E-B914-94B0B78DCE1D},60000,1995-02-10,HA8 7ST,F,L,14,,CANONS COURT,EDGWARE,EDGWARE,HARROW,GREATER LONDON,1171.875,3.0,51.2,64.0,1949.0,HA8,1995,26311,5,Edgware,0.5802,57300,9,4,15.9348504407147,4792.099064428392
{807DD721-F640-4D65-AFB9-A55B9DF158B1},118500,1995-02-10,HA8 6PF,S,F,17,,WHITCHURCH GARDENS,EDGWARE,EDGWARE,HARROW,GREATER LONDON,589.55223880597,9.0,201.0,65.0,1949.0,HA8,1995,15531,5,Canons Park,0.440362,57300,5,2,6.76560314767057,4792.099064428392
{2A289E9C-E4AC-CDC8-E050-A8C063054829},34000,1995-02-10,HA8 7TG,F,L,STONEGROVE HOUSE,FLAT 5,STONEGROVE,,EDGWARE,HARROW,GREATER LONDON,828.460038986355,3.0,41.04,68.0,1949.0,HA8,1995,18020,5,Edgware,0.993371,57300,6,1b,3.16052247864357,4792.099064428392
{2212E3B1-27D6-41DF-9902-997532C31B5E},73000,1995-02-13,HA8 6BX,S,F,142,,CAMROSE AVENUE,EDGWARE,EDGWARE,HARROW,GREATER LONDON,948.051948051948,5.0,77.0,49.0,1949.0,HA8,1995,22384,5,Canons Park,0.919798,55600,7,1b,3.51080742846712,4792.099064428392
{3141BC4D-2CC1-4D5C-A98A-2E9FFF1B84DD},71000,1995-02-14,HA8 5RP,S,F,55,,WESTLEIGH GARDENS,EDGWARE,EDGWARE,HARROW,GREATER LONDON,797.752808988764,5.0,89.0,51.0,1949.0,HA8,1995,18298,4,Burnt Oak,0.970907,55600,6,1b,3.23975485788123,4792.099064428392
{9ABBED5A-38F2-42C5-AA57-8586720EA163},136000,1995-02-14,HA8 8PF,T,F,47,,BROADFIELDS AVENUE,EDGWARE,EDGWARE,BARNET,GREATER LONDON,1114.75409836066,4.0,122.0,55.0,1949.0,HA8,1995,28527,5,Edgware,0.712154,59300,9,3,12.238030398007,4792.099064428392
{2A289E9F-27A9-CDC8-E050-A8C063054829},32500,1995-02-14,HA8 8SF,F,L,86,,SPRINGWOOD CRESCENT,,EDGWARE,BARNET,GREATER LONDON,944.767441860465,2.0,34.4,69.0,1982.0,HA8,1995,9593,5,Edgware,1.91173,56400,3,1b,3.16838613902493,4792.099064428392
{2A289E9E-8DD5-CDC8-E050-A8C063054829},37000,1995-02-17,HA8 8SH,F,L,171,,SPRINGWOOD CRESCENT,,EDGWARE,BARNET,GREATER LONDON,1027.77777777778,2.0,36.0,67.0,1990.0,HA8,1995,9593,5,Edgware,1.82375,56400,3,1a,2.10470295621375,4792.099064428392
{3D6CEC76-3F4D-46A3-BD5B-4494A385B93E},85000,1995-02-17,HA8 5DN,S,F,69,,THE CHASE,EDGWARE,EDGWARE,HARROW,GREATER LONDON,358.649789029536,11.0,237.0,57.0,1949.0,HA8,1995,18298,4,Burnt Oak,0.759768,55600,6,2,9.50423368670494,4792.099064428392
{9768C3EB-6BBF-4FD5-A40C-6A17CBF01EEA},55500,1995-02-20,HA8 9EF,S,F,12,,LANGHAM ROAD,EDGWARE,EDGWARE,BARNET,GREATER LONDON,635.6660176383,5.0,87.31,58.0,1949.0,HA8,1995,10969,4,Burnt Oak,0.683097,51000,4,2,9.501196434279,4792.099064428392
{7FFD7CE4-D88F-4AE1-BB64-A62ADE2D83EC},85500,1995-02-20,HA8 5PB,S,F,53,,LAWRENCE CRESCENT,EDGWARE,EDGWARE,BRENT,GREATER LONDON,982.758620689655,5.0,87.0,59.0,1949.0,HA8,1995,18470,4,Queensbury,0.689593,63300,6,2,5.41101777603394,4792.099064428392
{2CA17A30-DF77-44BF-9A58-559BFF956E51},125000,1995-02-20,HA8 7PG,S,F,28,,HILLSIDE DRIVE,EDGWARE,EDGWARE,BARNET,GREATER LONDON,668.449197860963,6.0,187.0,64.0,1929.0,HA8,1995,17828,5,Edgware,0.410859,53500,6,5,21.4083842820093,4792.099064428392
{5B657A58-996A-448F-BD75-5C1AB97E0E67},82500,1995-02-23,HA8 5QY,S,F,198,,MOLLISON WAY,EDGWARE,EDGWARE,HARROW,GREATER LONDON,1267.28110599078,5.0,65.1,57.0,1949.0,HA8,1995,17997,4,Queensbury,0.32879,63300,6,3,10.0301911975959,4792.099064428392
{2A289E9D-670E-CDC8-E050-A8C063054829},40000,1995-02-24,HA8 8SG,F,L,115,,SPRINGWOOD CRESCENT,,EDGWARE,BARNET,GREATER LONDON,1111.11111111111,2.0,36.0,62.0,1990.0,HA8,1995,9593,5,Edgware,1.8886,56400,3,1a,2.42533644708519,4792.099064428392
{87026149-7F66-4CCA-AE09-0059D87A5187},109000,1995-02-24,HA8 5HG,S,F,1,,GORDON GARDENS,EDGWARE,EDGWARE,BRENT,GREATER LONDON,1079.20792079208,7.0,101.0,52.0,1949.0,HA8,1995,18470,4,Burnt Oak,0.615458,63300,6,4,15.2592324571981,4792.099064428392
{A9022FA1-E606-44BD-9334-85E938F1CD88},133500,1995-02-24,HA8 8AX,F,L,LONDON HOUSE,15,CANONS CORNER,EDGWARE,EDGWARE,HARROW,GREATER LONDON,1534.48275862069,4.0,87.0,73.0,1975.0,HA8,1995,29072,5,Stanmore,0.736422,57700,9,2,6.97252137235422,4792.099064428392
{2A289E9C-E517-CDC8-E050-A8C063054829},10000,1995-02-24,HA8 5NL,F,L,209,,BEVERLEY DRIVE,,EDGWARE,BRENT,GREATER LONDON,204.081632653061,3.0,49.0,73.0,1949.0,HA8,1995,16924,4,Queensbury,0.239873,57700,6,3,12.1670337483055,4792.099064428392
{D39E910F-8475-4D43-BD6C-34460A6BB3D7},53000,1995-02-28,HA8 8ET,F,L,"MOIDART COURT, 2",FLAT 2,CROMARTY ROAD,EDGWARE,EDGWARE,BARNET,GREATER LONDON,1325.0,2.0,40.0,63.0,1995.0,HA8,1995,21042,5,Edgware,1.59607,59300,7,1b,2.61536645716711,4792.099064428392
{2A289E9F-6928-CDC8-E050-A8C063054829},40000,1995-02-28,HA8 5EN,F,L,125A,,BURNT OAK BROADWAY,,EDGWARE,BRENT,GREATER LONDON,677.966101694915,3.0,59.0,66.0,1949.0,HA8,1995,16942,4,Burnt Oak,0.355094,55600,6,4,18.3871441770209,4792.099064428392
{3A19BEA5-9D4D-4CE7-80C4-AF2533F75E73},100500,1995-02-28,HA8 8UH,D,F,20,,MARLBOROUGH AVENUE,EDGWARE,EDGWARE,BARNET,GREATER LONDON,783.076203833567,6.0,128.34,47.0,1949.0,HA8,1995,27204,5,Edgware,1.19662,56400,9,1b,2.74749356194456,4792.099064428392
{A2C54B1E-F9A3-42FC-B768-7567A7DE50EF},53000,1995-02-28,HA8 9TL,F,L,PENSHURST COURT,1,PENSHURST GARDENS,EDGWARE,EDGWARE,BARNET,GREATER LONDON,662.5,3.0,80.0,62.0,1949.0,HA8,1995,18475,5,Edgware,0.184625,53500,6,6a,29.1996357063993,4792.099064428392
{1D5E50C0-D7F5-42B1-A9AA-34914C1821C0},85000,1995-02-28,HA8 6DH,S,F,1,,PRESCELLY PLACE,EDGWARE,EDGWARE,HARROW,GREATER LONDON,934.065934065934,5.0,91.0,68.0,1949.0,HA8,1995,22384,4,Queensbury,0.892576,55600,7,1b,2.95864031658404,4792.099064428392
{3C2E99C7-144F-45EF-95BB-A676828AB773},140000,1995-03-03,HA8 8DU,S,F,22,,PURCELLS AVENUE,EDGWARE,EDGWARE,BARNET,GREATER LONDON,1086.53473030656,5.0,128.85,49.0,1949.0,HA8,1995,17828,5,Edgware,0.540158,53500,6,4,15.9317520461078,7233.444151304766
{02F8C55F-836D-4CA9-9336-A31A3A82FE24},155000,1995-03-06,HA8 8QP,T,F,250,,EDGWAREBURY LANE,EDGWARE,EDGWARE,BARNET,GREATER LONDON,1165.41353383459,6.0,133.0,59.0,1949.0,HA8,1995,27036,5,Edgware,1.6245,59300,9,0,0.0,7233.444151304766
{00872BCA-E21F-4A8A-93A5-A25AF7E8BFDA},53500,1995-03-06,HA8 9YA,F,L,53,,PAVILION WAY,EDGWARE,EDGWARE,BARNET,GREATER LONDON,1195.79794367456,2.0,44.74,71.0,1990.0,HA8,1995,10969,4,Burnt Oak,0.552719,51000,4,1b,4.50419789945181,7233.444151304766
{E7EA8C3C-9130-4859-8626-58EFC72E9075},96000,1995-03-08,HA8 8JZ,F,L,"EATON COURT, 126",FLAT 11,EDGWARE WAY,EDGWARE,EDGWARE,BARNET,GREATER LONDON,1565.81308106345,2.0,61.31,76.0,1995.0,HA8,1995,28527,5,Edgware,0.97976,59300,9,2,6.42776768513652,7233.444151304766
{D7E7457F-F5D1-495E-8C08-4547031D8F6F},68000,1995-03-08,HA8 5DH,S,F,65,,VANCOUVER ROAD,EDGWARE,EDGWARE,HARROW,GREATER LONDON,693.877551020408,6.0,98.0,68.0,1949.0,HA8,1995,16942,4,Burnt Oak,0.553358,55600,6,4,16.7195551203214,7233.444151304766
{2A289E9D-1432-CDC8-E050-A8C063054829},21200,1995-03-09,HA8 8SQ,F,L,157,,SPRINGWOOD CRESCENT,,EDGWARE,BARNET,GREATER LONDON,257.594167679222,5.0,82.3,65.0,1982.0,HA8,1995,9593,5,Edgware,1.85247,56400,3,1a,2.42533644708519,7233.444151304766
{F2624B5A-69C4-47A9-A45D-5BC8C65E2527},80000,1995-03-10,HA8 5PA,T,F,24,,DE HAVILLAND ROAD,EDGWARE,EDGWARE,BRENT,GREATER LONDON,1066.66666666667,5.0,75.0,57.0,1949.0,HA8,1995,18470,4,Queensbury,0.847235,63300,6,2,5.26846697782937,7233.444151304766
{65C5DC18-D366-4590-9F25-1EF994929B8D},92000,1995-03-10,HA8 9NH,S,F,57,,DEANS WAY,EDGWARE,EDGWARE,BARNET,GREATER LONDON,686.567164179104,6.0,134.0,66.0,1949.0,HA8,1995,24577,5,Edgware,0.610216,53500,8,2,6.00128966247499,7233.444151304766
{7B3667F8-FE5F-45FA-A040-3D0C902CC02D},131000,1995-03-10,HA8 8QY,D,F,2,,KINROSS CLOSE,EDGWARE,EDGWARE,BARNET,GREATER LONDON,1100.84033613445,7.0,119.0,71.0,0.0,HA8,1995,21042,5,Edgware,1.59365,59300,7,1b,3.36864123197882,7233.444151304766
{2A289E9E-AEA1-CDC8-E050-A8C063054829},50000,1995-03-10,HA8 7AB,F,L,32A,,STATION ROAD,,EDGWARE,BARNET,GREATER LONDON,847.457627118644,3.0,59.0,66.0,1949.0,HA8,1995,14920,5,Edgware,0.419997,53500,5,6a,30.043692796263,7233.444151304766
{C00534F0-D3A3-49F8-A884-9A05D2583326},91500,1995-03-15,HA8 9LG,S,F,29,,OAKWOOD DRIVE,EDGWARE,EDGWARE,BARNET,GREATER LONDON,910.266613609232,5.0,100.52,65.0,1949.0,HA8,1995,24577,5,Edgware,0.599889,53500,8,2,5.63700788802458,7233.444151304766
{BA6753A3-522F-40EA-93A6-F45C0892497A},123500,1995-03-15,HA8 7PG,T,F,22,,HILLSIDE DRIVE,EDGWARE,EDGWARE,BARNET,GREATER LONDON,546.46017699115,7.0,226.0,59.0,1929.0,HA8,1995,17828,5,Edgware,0.410859,53500,6,5,21.4083842820093,7233.444151304766
{FB726622-C15B-42E9-89FB-95ACEB53346E},133000,1995-03-16,HA8 8AX,F,L,LONDON HOUSE,18,CANONS CORNER,EDGWARE,EDGWARE,HARROW,GREATER LONDON,1621.9512195122,3.0,82.0,78.0,1990.0,HA8,1995,29072,5,Stanmore,0.736422,57700,9,2,6.97252137235422,7233.444151304766
{941EF7A3-0C96-4928-870F-39D3B3170388},85500,1995-03-17,HA8 6DJ,S,F,49,,HAVERFORD WAY,EDGWARE,EDGWARE,HARROW,GREATER LONDON,971.590909090909,5.0,88.0,63.0,1949.0,HA8,1995,22384,4,Queensbury,0.923159,55600,7,1b,3.21068760869111,7233.444151304766
{A4055846-8421-419C-87C4-C4B812FCF38E},76000,1995-03-17,HA8 6BH,S,F,102,,TURNER ROAD,EDGWARE,EDGWARE,HARROW,GREATER LONDON,987.012987012987,5.0,77.0,51.0,1949.0,HA8,1995,17997,4,Queensbury,0.515288,63300,6,2,8.3007187103698,7233.444151304766
{946517BB-2FA8-47C9-9944-DD222A9AF1DF},53000,1995-03-20,HA8 8YL,F,L,5A,,HARCOURT AVENUE,EDGWARE,EDGWARE,BARNET,GREATER LONDON,868.852459016393,3.0,61.0,73.0,1949.0,HA8,1995,13079,5,Edgware,1.24476,56400,4,0,0.0,7233.444151304766
{CBC88067-58F4-4B10-9557-756278E532D9},72500,1995-03-21,HA8 5RD,T,F,10,,BRIARY GROVE,EDGWARE,EDGWARE,BRENT,GREATER LONDON,1066.17647058824,4.0,68.0,75.0,1995.0,HA8,1995,18470,4,Burnt Oak,0.826503,63300,6,0,0.0,7233.444151304766
{AEB98CB2-C224-4A67-8FA0-9B92C993E292},145000,1995-03-21,HA8 8HB,T,F,83,,HILLSIDE GARDENS,EDGWARE,EDGWARE,BARNET,GREATER LONDON,783.783783783784,8.0,185.0,55.0,1929.0,HA8,1995,24311,5,Edgware,0.972197,59300,8,1a,1.83171130283121,7233.444151304766
{EA106461-19CD-4486-B63B-3256A62B82B7},246500,1995-03-22,HA8 7NT,D,F,8,,DORSET DRIVE,EDGWARE,EDGWARE,HARROW,GREATER LONDON,1361.87845303867,8.0,181.0,46.0,1949.0,HA8,1995,26311,5,Canons Park,0.750338,57300,9,4,14.8563206337376,7233.444151304766
{DE793F6A-6A13-4A39-A8BD-D1BA4C67FD19},79500,1995-03-22,HA8 8NX,F,L,"HUNTERS LODGE, 257",FLAT 7,HALE LANE,EDGWARE,EDGWARE,BARNET,GREATER LONDON,1290.58441558442,3.0,61.6,66.0,1995.0,HA8,1995,18475,5,Edgware,0.504978,53500,6,4,16.5397738275404,7233.444151304766
{2A6B9C14-5CBA-416C-9606-20DDCE94B41F},61000,1995-03-23,HA8 7JZ,F,L,16A,,THE PROMENADE,EDGWARE,EDGWARE,BARNET,GREATER LONDON,437.150637809947,5.0,139.54,72.0,1929.0,HA8,1995,18475,5,Edgware,0.199396,53500,6,6a,27.2904271657367,7233.444151304766
{FB94C7B3-C719-4185-BA51-2FAB333F6485},110500,1995-03-24,HA8 9UD,T,F,49,,HIGHVIEW GARDENS,EDGWARE,EDGWARE,BARNET,GREATER LONDON,778.169014084507,6.0,142.0,71.0,1949.0,HA8,1995,19413,5,Edgware,0.839374,56400,6,2,9.43304129456436,7233.444151304766
{9D0DC4AB-F938-47B0-9309-529CDEB4FFA0},78000,1995-03-24,HA8 6LL,T,F,3,,GWENETH COTTAGES,EDGWARE,EDGWARE,HARROW,GREATER LONDON,1130.4347826087,4.0,69.0,64.0,1929.0,HA8,1995,15531,5,Edgware,0.631213,57300,5,4,17.7003378311564,7233.444151304766
{84179388-B11D-4409-B8E7-A5435E368BC4},118500,1995-03-24,HA8 9RF,S,F,172,,HALE LANE,EDGWARE,EDGWARE,BARNET,GREATER LONDON,1077.27272727273,4.0,110.0,40.0,1949.0,HA8,1995,24577,5,Edgware,0.812838,53500,8,2,8.46825445276464,7233.444151304766
{C02A7039-D30B-483F-88BD-B1D43CE8A470},110000,1995-03-27,HA8 9PE,S,F,34,,GRANGE HILL,EDGWARE,EDGWARE,BARNET,GREATER LONDON,940.17094017094,6.0,117.0,60.0,1949.0,HA8,1995,25991,5,Edgware,0.911361,56400,8,2,6.88026917898686,7233.444151304766
{99D94615-9327-4F51-9297-883FF70AABAE},52000,1995-03-29,HA8 9ES,T,F,30,,WALTER WALK,EDGWARE,EDGWARE,BARNET,GREATER LONDON,573.318632855568,5.0,90.7,48.0,1949.0,HA8,1995,7222,4,Burnt Oak,0.912299,53500,3,2,5.52527271655846,7233.444151304766
{F47692FE-0CF7-4350-B1D5-1DAF55D812CD},108935,1995-03-30,HA8 9UA,S,F,70,,HIGHVIEW AVENUE,EDGWARE,EDGWARE,BARNET,GREATER LONDON,1158.8829787234,4.0,94.0,57.0,1966.0,HA8,1995,27204,5,Edgware,0.93949,56400,9,2,9.28412103922679,7233.444151304766
{CDD527EA-A243-4B29-A0AA-B966CAC19CC2},173000,1995-03-30,HA8 8PA,T,F,36,,HILLCREST AVENUE,EDGWARE,EDGWARE,BARNET,GREATER LONDON,1384.0,5.0,125.0,58.0,1929.0,HA8,1995,30326,5,Edgware,0.653414,59300,10,3,10.970582043971,7233.444151304766
{2A289E9E-95D3-CDC8-E050-A8C063054829},40000,1995-03-30,HA8 8YZ,F,L,35,,BURRELL CLOSE,,EDGWARE,BARNET,GREATER LONDON,1024.06554019457,2.0,39.06,78.0,1990.0,HA8,1995,9593,5,Edgware,1.8793,56400,3,1b,3.16838613902493,7233.444151304766
{975A4B1D-344D-4B25-9438-507CA0CDFAFE},115000,1995-03-30,HA8 8HL,S,F,6,,RANELAGH CLOSE,EDGWARE,EDGWARE,BARNET,GREATER LONDON,1306.81818181818,5.0,88.0,62.0,1949.0,HA8,1995,28527,5,Edgware,0.888041,59300,9,2,7.43514346778904,7233.444151304766
{8D50C627-B589-40AC-8F92-79FB9778637D},82600,1995-03-31,HA8 9QU,F,L,SANDRINGHAM COURT,FLAT 12,PRIORY FIELD DRIVE,EDGWARE,EDGWARE,BARNET,GREATER LONDON,1484.01006108516,3.0,55.66,72.0,0.0,HA8,1995,13079,5,Edgware,0.978836,56400,4,1b,4.69328962768883,7233.444151304766
{77262AB9-0BEA-421C-8A64-9614D4199FA9},64000,1995-03-31,HA8 7NP,F,L,EDGWARE COURT,9,HIGH STREET,EDGWARE,EDGWARE,HARROW,GREATER LONDON,861.604738826064,3.0,74.28,69.0,1949.0,HA8,1995,15531,5,Edgware,0.540138,57300,5,4,17.6834475569227,7233.444151304766
{2A289E9C-E539-CDC8-E050-A8C063054829},22000,1995-03-31,HA8 9XF,S,L,12,,BROOK AVENUE,,EDGWARE,BARNET,GREATER LONDON,229.166666666667,4.0,96.0,45.0,1949.0,HA8,1995,14920,5,Edgware,0.161531,53500,5,5,21.5480607266676,7233.444151304766
