ID,Price,Date,Postcode,Type,Newbuild,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,priceper,year,dateoftransfer,propertytype,duration,price,postcode,lad21cd,transactionid,id,tfarea,numberrooms,classt,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,CONSTRUCTION_AGE_BAND,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year
{53B2D548-057B-4410-BE39-393F84C94022},92000,1995-01-03 00:00,KT19 9JA,S,N,F,1C,,HEADLEY CLOSE,EPSOM,EPSOM,KINGSTON UPON THAMES,GREATER LONDON,978.723404255319,1995.0,1995-01-03,S,F,92000.0,KT19 9JA,E09000021,{53B2D548-057B-4410-BE39-393F84C94022},20518108.0,94.0,4.0,11.0,66.0,86.0,England and Wales: 1976-1982,978.723404255319,4.0,94.0,66.0,England and Wales: 1976-1982,KT19,1995
{8DE91F06-1C36-4DD9-A141-B30695178954},120000,1995-08-29 00:00,KT19 9JA,D,N,F,9,,HEADLEY CLOSE,EPSOM,EPSOM,KINGSTON UPON THAMES,GREATER LONDON,1237.11340206186,1995.0,1995-08-29,D,F,120000.0,KT19 9JA,E09000021,{8DE91F06-1C36-4DD9-A141-B30695178954},20484650.0,97.0,5.0,11.0,46.0,62.0,England and Wales: 1950-1966,1237.11340206186,5.0,97.0,46.0,England and Wales: 1950-1966,KT19,1995
{7EC0F7E3-DE90-4347-8675-F724EC8E491F},59999,1997-03-21 00:00,KT19 9JA,F,N,L,30,,HEADLEY CLOSE,EPSOM,EPSOM,KINGSTON UPON THAMES,GREATER LONDON,906.192418063737,1997.0,1997-03-21,F,L,59999.0,KT19 9JA,E09000021,{7EC0F7E3-DE90-4347-8675-F724EC8E491F},20481464.0,66.21,3.0,12.0,57.0,73.0,England and Wales: 1967-1975,906.192418063737,3.0,66.21,57.0,England and Wales: 1967-1975,KT19,1997
{BEDCB715-66C4-4ADC-883E-C1EFB717C471},124000,1998-10-20 00:00,KT19 9JA,S,N,F,1C,,HEADLEY CLOSE,EPSOM,EPSOM,KINGSTON UPON THAMES,GREATER LONDON,1319.14893617021,1998.0,1998-10-20,S,F,124000.0,KT19 9JA,E09000021,{BEDCB715-66C4-4ADC-883E-C1EFB717C471},20518108.0,94.0,4.0,11.0,66.0,86.0,England and Wales: 1976-1982,1319.14893617021,4.0,94.0,66.0,England and Wales: 1976-1982,KT19,1998
{7134C77F-2FA8-46D9-8AF4-78EE8C6865CA},92000,2000-03-17 00:00,KT19 9JA,F,N,L,30,,HEADLEY CLOSE,,EPSOM,KINGSTON UPON THAMES,GREATER LONDON,1389.51819966772,2000.0,2000-03-17,F,L,92000.0,KT19 9JA,E09000021,{7134C77F-2FA8-46D9-8AF4-78EE8C6865CA},20481464.0,66.21,3.0,12.0,57.0,73.0,England and Wales: 1967-1975,1389.51819966772,3.0,66.21,57.0,England and Wales: 1967-1975,KT19,2000
{DA7A46B0-5566-4276-97CF-32E88AC6BDAA},160000,2003-09-12 00:00,KT19 9JA,F,N,L,30,,HEADLEY CLOSE,EPSOM,EPSOM,KINGSTON UPON THAMES,GREATER LONDON,2416.55339072648,2003.0,2003-09-12,F,L,160000.0,KT19 9JA,E09000021,{DA7A46B0-5566-4276-97CF-32E88AC6BDAA},20481464.0,66.21,3.0,12.0,57.0,73.0,England and Wales: 1967-1975,2416.55339072648,3.0,66.21,57.0,England and Wales: 1967-1975,KT19,2003
{2229AF01-CB0E-4AF7-B863-044B91F1C124},249995,2004-03-03 00:00,KT19 9JA,D,N,F,1A,,HEADLEY CLOSE,EPSOM,EPSOM,KINGSTON UPON THAMES,GREATER LONDON,2616.65271090643,2004.0,2004-03-03,D,F,249995.0,KT19 9JA,E09000021,{2229AF01-CB0E-4AF7-B863-044B91F1C124},20476672.0,95.54,4.0,12.0,59.0,67.0,England and Wales: 1983-1990,2616.65271090643,4.0,95.54,59.0,England and Wales: 1983-1990,KT19,2004
{A5639766-4A8B-4089-B15C-9B690DFA0459},280000,2005-10-06 00:00,KT19 9JA,D,N,F,1,,HEADLEY CLOSE,,EPSOM,KINGSTON UPON THAMES,GREATER LONDON,1818.18181818182,2005.0,2005-10-06,D,F,280000.0,KT19 9JA,E09000021,{A5639766-4A8B-4089-B15C-9B690DFA0459},20496012.0,154.0,6.0,11.0,51.0,81.0,England and Wales: 1950-1966,1818.18181818182,6.0,154.0,51.0,England and Wales: 1950-1966,KT19,2005
{C673162B-9478-4B9A-A133-EE24C429C59F},275000,2006-09-28 00:00,KT19 9JA,S,N,F,2B,,HEADLEY CLOSE,EPSOM,EPSOM,KINGSTON UPON THAMES,GREATER LONDON,3197.67441860465,2006.0,2006-09-28,S,F,275000.0,KT19 9JA,E09000021,{C673162B-9478-4B9A-A133-EE24C429C59F},20472100.0,86.0,4.0,11.0,54.0,83.0,England and Wales: 1967-1975,3197.67441860465,4.0,86.0,54.0,England and Wales: 1967-1975,KT19,2006
{6EC4C077-078D-449B-9D02-E1D29E761809},385000,2006-09-15 00:00,KT19 9JA,D,N,F,1,,HEADLEY CLOSE,EPSOM,EPSOM,KINGSTON UPON THAMES,GREATER LONDON,2500.0,2006.0,2006-09-15,D,F,385000.0,KT19 9JA,E09000021,{6EC4C077-078D-449B-9D02-E1D29E761809},20496012.0,154.0,6.0,11.0,51.0,81.0,England and Wales: 1950-1966,2500.0,6.0,154.0,51.0,England and Wales: 1950-1966,KT19,2006
