ID,Price,Date,Postcode,Type,Newbuild,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year,Index of Multiple Deprivation,London zone,Nearest station,Distance to station,Average Income,IMD decile,PTAL2021,AI2021,ARIMA_Predictions
{2938C0BF-6850-467D-9443-8C1926849BB6},235000,1995-01-04,W1K 2TX,F,,L,113,FLAT 3,MOUNT STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,4251.854532296,2.0,55.27,72.0,1929.0,W1K,1995,26464,1,Bond Street,0.446053,68500,9,6b,65.4370214677697,0.0
{B511BC89-220F-4B2F-94CF-8AFC8523E009},51200,1995-01-05,W1W 5HE,F,,L,105,FLAT 45,HALLAM STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,1505.88235294118,1.0,34.0,74.0,1949.0,W1W,1995,18090,1,Regents Park,0.133525,64300,6,6b,61.6841562397433,0.0
{F9E1F3DE-FFF3-40EE-BC6F-2970992C20B7},170000,1995-01-06,W1G 7DZ,F,,L,7,FLAT 11,WEYMOUTH MEWS,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,2024.53257115637,3.0,83.97,51.0,1966.0,W1G,1995,27672,1,Regents Park,0.402733,88500,9,6b,58.4680084242113,0.0
{777B8B95-7C61-4AA7-93C6-E6751AFB74FE},138000,1995-01-09,W1G 8JG,F,,L,MAYBURY COURT,FLAT 65,MARYLEBONE STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,1913.4775374376,3.0,72.12,75.0,1949.0,W1G,1995,22125,1,Baker Street,0.597688,88500,7,6b,60.8608415452069,0.0
{1AF07B32-B9DD-4B5E-AA27-0CAF5434CDD3},81500,1995-01-09,W1K 4QS,F,,L,32,FLAT 7,GROSVENOR STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,1977.6753215239,2.0,41.21,54.0,1949.0,W1K,1995,26464,1,Bond Street,0.253335,68500,9,6b,67.8471200009338,0.0
{1EAE98C3-956F-46EA-A772-0E3A7A41DCF7},215000,1995-01-12,W1H 1FR,F,,L,"YORK HOUSE, 39",FLAT 28,UPPER MONTAGU STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,2362.63736263736,4.0,91.0,47.0,1929.0,W1H,1995,22170,1,Marylebone,0.25717,68500,7,6b,61.0499759559121,0.0
{36E00449-DA2D-464C-915F-99103400CDA0},250000,1995-01-13,W1H 5LR,F,,L,"MACREADY HOUSE, 75",FLAT 27,CRAWFORD STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,2293.57798165138,4.0,109.0,78.0,1990.0,W1H,1995,16131,1,Edgware Road (Circle/District/Hammersmith and City),0.311382,68500,5,6b,77.0268674525239,0.0
{B9456345-848D-44F1-9797-DFCA248B3BAF},112500,1995-01-15,W1H 7DP,F,,L,CUMBERLAND COURT,16,,SEYMOUR PLACE,LONDON,CITY OF WESTMINSTER,GREATER LONDON,2083.33333333333,3.0,54.0,73.0,1900.0,W1H,1995,18296,1,Marble Arch,0.0717254,68500,6,6b,77.0677172592382,0.0
{426FE2C7-4826-470D-89E8-602EAE28708F},74500,1995-01-16,W1D 4TH,F,,L,14,FLAT 1,OLD COMPTON STREET,LONDON,LONDON,CAMDEN,GREATER LONDON,2568.96551724138,2.0,29.0,40.0,1929.0,W1D,1995,11768,1,Tottenham Court Road,0.278839,64300,4,6b,84.1139975901344,0.0
{1C86C946-0391-4FA9-B81F-CA1D9ACB8763},135000,1995-01-16,W1W 7LX,F,,L,89,FLAT 1,GREAT PORTLAND STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,1928.57142857143,2.0,70.0,80.0,1990.0,W1W,1995,15472,1,Oxford Circus,0.392621,64300,5,6b,68.1743491360076,0.0
