ID,Price,Date,Postcode,Type,Newbuild,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year,Index of Multiple Deprivation,London zone,Nearest station,Distance to station,Average Income,IMD decile,PTAL2021,AI2021,ARIMA_Predictions
{2A289E9D-9278-CDC8-E050-A8C063054829},50000,1995-01-03,N11 2RR,T,,F,53,,EVESHAM ROAD,,LONDON,ENFIELD,GREATER LONDON,665.95631326585,4.0,75.08,57.0,1929.0,N11,1995,23651,4,Arnos Grove,0.524242,57000,8,3,14.6433337639066,0.0
{E0A91843-495E-4C17-B192-A6B27FCA9CF7},54250,1995-01-03,N11 2SJ,F,,L,18,,HIGHWORTH ROAD,LONDON,LONDON,ENFIELD,GREATER LONDON,1323.17073170732,3.0,41.0,54.0,1929.0,N11,1995,23838,3,Bounds Green,0.665506,59400,8,4,18.3713387848996,0.0
{2A289E9D-929C-CDC8-E050-A8C063054829},46000,1995-01-04,N11 2ST,F,,L,88B,,WARWICK ROAD,,LONDON,ENFIELD,GREATER LONDON,1045.45454545455,2.0,44.0,67.0,1929.0,N11,1995,23838,3,Bounds Green,0.663552,59400,8,4,19.9125822132346,0.0
{9CF43437-C43F-43E8-90D7-FADA821E91EE},97000,1995-01-06,N11 1HN,T,,F,15,,BRUNSWICK GROVE,LONDON,LONDON,BARNET,GREATER LONDON,1114.94252873563,4.0,87.0,64.0,1949.0,N11,1995,23278,4,New Southgate,1.02256,58600,8,2,5.61321117308845,0.0
{82DA7EDE-42EA-4358-96B9-0A70DACB554B},77750,1995-01-06,N11 1PA,T,,F,8,,TASH PLACE,LONDON,LONDON,ENFIELD,GREATER LONDON,881.519274376417,5.0,88.2,59.0,1975.0,N11,1995,5918,4,New Southgate,0.0996161,57000,2,5,21.0943448114115,0.0
{8D9E6EFF-00DB-4ED1-B856-29E5939663D5},81000,1995-01-06,N11 2JX,T,,F,131,,STANLEY ROAD,LONDON,LONDON,ENFIELD,GREATER LONDON,680.672268907563,6.0,119.0,67.0,1900.0,N11,1995,23651,3,Bounds Green,0.580557,57000,8,4,16.9414648123183,0.0
{A282F714-9B64-4D11-B581-EE7E2D66EBE2},59250,1995-01-09,N11 2BH,F,,L,BROWNLOW COURT,FLAT 26,BROWNLOW ROAD,LONDON,LONDON,ENFIELD,GREATER LONDON,759.615384615385,4.0,78.0,66.0,1949.0,N11,1995,23838,3,Bounds Green,0.22891,59400,8,6a,25.2794348125193,0.0
{2A289E9C-E0D7-CDC8-E050-A8C063054829},22000,1995-01-12,N11 1NY,F,,L,37,,STEWARDS HOLTE WALK,,LONDON,BARNET,GREATER LONDON,439.121756487026,2.0,50.1,37.0,1966.0,N11,1995,11634,4,New Southgate,0.383288,58600,4,3,11.21070943277,0.0
{ABF31418-829D-43E1-B5EB-AA6FD178F800},53500,1995-01-13,N11 3AE,F,,L,74,FLAT C,BEACONSFIELD ROAD,LONDON,LONDON,BARNET,GREATER LONDON,1114.58333333333,2.0,48.0,67.0,1929.0,N11,1995,14606,4,New Southgate,0.548401,58500,5,2,7.53502055299181,0.0
{2A289E9F-449E-CDC8-E050-A8C063054829},41000,1995-01-16,N11 3HP,F,,L,"COTSWOLD COURT, 36",FLAT 4,HOLLY PARK ROAD,,LONDON,BARNET,GREATER LONDON,1322.58064516129,2.0,31.0,72.0,1982.0,N11,1995,14606,4,New Southgate,0.560968,58500,5,2,7.56180426797276,0.0
