ID,Price,Date,Postcode,Type,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year,Index of Multiple Deprivation,London zone,Nearest station,Distance to station,Average Income,IMD decile,PTAL2021,AI2021
{BA558B32-6CCA-76EF-E053-6B04A8C0B4B7},492000,2020-10-26 00:00,E2 0JQ,F,L,6,,SUGAR LOAF WALK,,LONDON,TOWER HAMLETS,GREATER LONDON,8631.57894736842,3.0,57.0,75.0,1995.0,E2,2020,10040,2,Bethnal Green,0.23854,53600,4,6a,29.9023643175823
{B82222ED-14A4-6691-E053-6B04A8C02FB2},704000,2020-10-28 00:00,E2 0DX,T,F,102,,FINNIS STREET,,LONDON,TOWER HAMLETS,GREATER LONDON,10202.8985507246,5.0,69.0,70.0,1990.0,E2,2020,10838,2,Bethnal Green Rail,0.12673,48800,4,6b,52.2182584326281
{B82222EC-B6BD-6691-E053-6B04A8C02FB2},595000,2020-10-28 00:00,E2 9PQ,F,L,MULBERRY HOUSE,FLAT 28,VICTORIA PARK SQUARE,,LONDON,TOWER HAMLETS,GREATER LONDON,9949.83277591973,3.0,59.8,67.0,1929.0,E2,2020,10040,2,Bethnal Green,0.25421,53600,4,6a,28.673746418151
{B82222EC-B6BF-6691-E053-6B04A8C02FB2},770000,2020-10-30 00:00,E2 6DR,T,F,46,,GRANBY STREET,,LONDON,TOWER HAMLETS,GREATER LONDON,7475.72815533981,5.0,103.0,72.0,1982.0,E2,2020,4384,1,Shoreditch High Street,0.467884,56200,2,4,16.6675631634146
{B82222EC-B7BF-6691-E053-6B04A8C02FB2},950000,2020-10-30 00:00,E2 7BY,T,F,17,,BAXENDALE STREET,,LONDON,TOWER HAMLETS,GREATER LONDON,10674.1573033708,4.0,89.0,70.0,1929.0,E2,2020,13053,1,Hoxton,0.585121,51900,4,4,16.6024160331626
{B82222EC-B807-6691-E053-6B04A8C02FB2},655000,2020-11-02 00:00,E2 6HR,T,F,172,,VALLANCE ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,7616.27906976744,4.0,86.0,73.0,1990.0,E2,2020,7276,2,Bethnal Green Rail,0.267798,51400,3,6b,42.8532762226241
{B82222EC-B721-6691-E053-6B04A8C02FB2},680000,2020-11-03 00:00,E2 0DN,F,L,188,,CORFIELD STREET,BETHNAL GREEN,LONDON,TOWER HAMLETS,GREATER LONDON,9577.46478873239,5.0,71.0,61.0,1929.0,E2,2020,7276,2,Bethnal Green,0.21919,51400,3,6a,35.7982636219147
{CFC9085C-83EA-9A70-E053-6B04A8C09D6A},224000,2020-11-04 00:00,E2 0SA,F,L,CHATER HOUSE,FLAT 12,ROMAN ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,4392.1568627451,2.0,51.0,58.0,1949.0,E2,2020,9758,2,Bethnal Green,0.700227,51600,3,5,23.3262126790492
{BA558B32-1C66-76EF-E053-6B04A8C0B4B7},499000,2020-11-05 00:00,E2 6PQ,F,L,MINSTREL COURT,FLAT 13,TEESDALE CLOSE,,LONDON,TOWER HAMLETS,GREATER LONDON,8048.38709677419,2.0,62.0,76.0,1949.0,E2,2020,9443,2,Cambridge Heath,0.370166,56500,3,4,18.2563901543248
{BA558B32-6DBA-76EF-E053-6B04A8C0B4B7},1065000,2020-11-06 00:00,E2 7BN,T,F,111,,WELLINGTON ROW,,LONDON,TOWER HAMLETS,GREATER LONDON,11375.774407178,4.0,93.62,50.0,1929.0,E2,2020,13053,2,Bethnal Green Rail,0.672338,51900,4,4,16.6140180254842
{B82222EC-71B9-6691-E053-6B04A8C02FB2},377500,2020-11-06 00:00,E2 6GE,F,L,73,FLAT 3B,TEMPLE STREET,,LONDON,TOWER HAMLETS,GREATER LONDON,8988.09523809524,2.0,42.0,68.0,2002.0,E2,2020,9443,2,Cambridge Heath,0.279132,56500,3,6a,31.2221305290071
{B82222EC-B77A-6691-E053-6B04A8C02FB2},635000,2020-11-09 00:00,E2 6LD,F,L,66,,SUNLIGHT SQUARE,,LONDON,TOWER HAMLETS,GREATER LONDON,7650.60240963855,3.0,83.0,76.0,2002.0,E2,2020,10838,2,Bethnal Green,0.194973,48800,4,6a,32.0867731572329
{BA558B32-6DBE-76EF-E053-6B04A8C0B4B7},560000,2020-11-11 00:00,E2 7AU,F,L,WYNDHAM DEEDES HOUSE,FLAT 37,HACKNEY ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,5656.56565656566,5.0,99.0,54.0,1966.0,E2,2020,6274,2,Cambridge Heath,0.574735,56500,2,6a,26.4816267640122
{B82222ED-14BB-6691-E053-6B04A8C02FB2},870000,2020-11-12 00:00,E2 7NG,T,F,94,,VIRGINIA ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,8787.87878787879,4.0,99.0,77.0,1982.0,E2,2020,4644,1,Hoxton,0.417149,51900,2,6a,27.8352846662036
{BA558B32-6CDF-76EF-E053-6B04A8C0B4B7},395000,2020-11-13 00:00,E2 6DU,F,L,6,,OAKLEY YARD,,LONDON,TOWER HAMLETS,GREATER LONDON,8404.25531914894,2.0,47.0,61.0,1929.0,E2,2020,9244,1,Shoreditch High Street,0.328714,56200,3,6a,28.1063915204451
{B82222EC-B7BE-6691-E053-6B04A8C02FB2},835000,2020-11-13 00:00,E2 7BU,T,F,9,,ELWIN STREET,,LONDON,TOWER HAMLETS,GREATER LONDON,10060.2409638554,4.0,83.0,62.0,1900.0,E2,2020,13053,1,Hoxton,0.512307,51900,4,4,17.5319143208218
{BA558B32-6D9C-76EF-E053-6B04A8C0B4B7},500000,2020-11-16 00:00,E2 9JW,F,L,CLELAND HOUSE,FLAT 10,SEWARDSTONE ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,7246.3768115942,4.0,69.0,75.0,1966.0,E2,2020,10249,2,Cambridge Heath,0.602289,50800,4,2,7.37721438532834
{B82222EC-B69C-6691-E053-6B04A8C02FB2},495000,2020-11-16 00:00,E2 9RH,F,L,PRIAM HOUSE,FLAT 30,OLD BETHNAL GREEN ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,6875.0,4.0,72.0,63.0,1949.0,E2,2020,3280,2,Cambridge Heath,0.0890408,50800,1,6a,37.2467778909568
{C8A3A576-114E-0425-E053-6C04A8C0947B},414000,2020-11-17 00:00,E2 7AZ,F,L,2,,ELVER GARDENS,,LONDON,TOWER HAMLETS,GREATER LONDON,5750.0,4.0,72.0,71.0,1982.0,E2,2020,6274,2,Cambridge Heath,0.494614,56500,2,2,8.66927303098208
