ID,Price,Date,Postcode,Type,Newbuild,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year,Index of Multiple Deprivation,London zone,Nearest station,Distance to station,Average Income,IMD decile,PTAL2021,AI2021
{D918E212-8BF9-43BB-8331-D7FE0F603B59},68000,1995-01-11 00:00,SE14 5SA,S,,F,1,,PEPYS ROAD,LONDON,LONDON,LEWISHAM,GREATER LONDON,1161.20218579235,2.0,58.56,50.0,1900.0,SE14,1995,15279,2,New Cross Gate,0.411972,57800,5,6a,30.3136889941132
{2A289E9E-9F8A-CDC8-E050-A8C063054829},35995,1995-01-23 00:00,SE14 5XG,F,,L,BANNISTER HOUSE,FLAT 6,JOHN WILLIAMS CLOSE,,LONDON,LEWISHAM,GREATER LONDON,947.236842105263,2.0,38.0,69.0,1995.0,SE14,1995,10338,2,New Cross Gate,0.751347,52000,4,1b,4.14140341207517
{DE6CB13A-D571-40EB-9005-3A962C3B88DA},95000,1995-01-24 00:00,SE14 5NP,T,,F,16,,ARBUTHNOT ROAD,LONDON,LONDON,LEWISHAM,GREATER LONDON,404.255319148936,8.0,235.0,62.0,1929.0,SE14,1995,13761,2,New Cross Gate,0.539987,57800,5,3,12.9715183924736
{2A289E9E-9FFF-CDC8-E050-A8C063054829},46495,1995-01-27 00:00,SE14 5XG,F,,L,BANNISTER HOUSE,FLAT 14,JOHN WILLIAMS CLOSE,,LONDON,LEWISHAM,GREATER LONDON,968.645833333333,3.0,48.0,79.0,1990.0,SE14,1995,10338,2,New Cross Gate,0.751347,52000,4,1b,4.14140341207517
{2A289E9E-A011-CDC8-E050-A8C063054829},46745,1995-01-27 00:00,SE14 5XG,F,,L,BANNISTER HOUSE,FLAT 16,JOHN WILLIAMS CLOSE,,LONDON,LEWISHAM,GREATER LONDON,952.618707968209,2.0,49.07,57.0,1995.0,SE14,1995,10338,2,New Cross Gate,0.751347,52000,4,1b,4.14140341207517
{49B7852A-8874-7921-E050-A8C063056E8D},54000,1995-01-30 00:00,SE14 6NY,F,,L,74,FLAT D,LEWISHAM WAY,,LONDON,LEWISHAM,GREATER LONDON,710.526315789474,3.0,76.0,69.0,1929.0,SE14,1995,10315,2,New Cross,0.414165,51800,4,6b,40.1578792832028
{23ADA561-B123-42A6-9E8D-9D5BDBD600AA},65000,1995-01-30 00:00,SE14 5PW,T,,F,8,,MUSGROVE ROAD,LONDON,LONDON,LEWISHAM,GREATER LONDON,249.615975422427,12.0,260.4,65.0,1929.0,SE14,1995,15279,2,New Cross Gate,0.345791,57800,5,6a,27.4931877980495
{2A289E9F-F80C-CDC8-E050-A8C063054829},49950,1995-02-01 00:00,SE14 6DU,F,,L,75,,STERLING GARDENS,,LONDON,LEWISHAM,GREATER LONDON,913.998170173834,3.0,54.65,79.0,1990.0,SE14,1995,10338,2,New Cross Gate,0.576148,52000,4,1b,2.65674771404988
{2A289E9E-9FAC-CDC8-E050-A8C063054829},30245,1995-02-06 00:00,SE14 5XG,F,,L,BANNISTER HOUSE,FLAT 5,JOHN WILLIAMS CLOSE,,LONDON,LEWISHAM,GREATER LONDON,775.512820512821,1.0,39.0,73.0,1995.0,SE14,1995,10338,2,New Cross Gate,0.751347,52000,4,1b,4.14140341207517
{2A289E9E-9FAB-CDC8-E050-A8C063054829},49500,1995-02-06 00:00,SE14 6QB,F,,L,14,,PARKFIELD ROAD,,LONDON,LEWISHAM,GREATER LONDON,825.0,3.0,60.0,75.0,1929.0,SE14,1995,10868,2,New Cross,0.193334,51800,4,6b,45.4950025885241
{2A289E9E-A01B-CDC8-E050-A8C063054829},29245,1995-02-06 00:00,SE14 5XG,F,,L,BANNISTER HOUSE,FLAT 4,JOHN WILLIAMS CLOSE,,LONDON,LEWISHAM,GREATER LONDON,835.571428571429,1.0,35.0,69.0,1990.0,SE14,1995,10338,2,New Cross Gate,0.751347,52000,4,1b,4.14140341207517
{2A289E9E-9FD1-CDC8-E050-A8C063054829},28995,1995-02-06 00:00,SE14 5XG,F,,L,BANNISTER HOUSE,FLAT 1,JOHN WILLIAMS CLOSE,,LONDON,LEWISHAM,GREATER LONDON,999.827586206897,1.0,29.0,52.0,0.0,SE14,1995,10338,2,New Cross Gate,0.751347,52000,4,1b,4.14140341207517
{2A289E9F-A4C0-CDC8-E050-A8C063054829},46000,1995-02-13 00:00,SE14 5NH,F,,L,81A,,JERNINGHAM ROAD,,LONDON,LEWISHAM,GREATER LONDON,1000.0,3.0,46.0,63.0,1929.0,SE14,1995,15279,2,New Cross Gate,0.395682,57800,5,6a,29.1416649515574
{2A289E9E-9FEA-CDC8-E050-A8C063054829},30495,1995-02-13 00:00,SE14 5XG,F,,L,BANNISTER HOUSE,FLAT 8,JOHN WILLIAMS CLOSE,,LONDON,LEWISHAM,GREATER LONDON,762.375,2.0,40.0,73.0,0.0,SE14,1995,10338,2,New Cross Gate,0.751347,52000,4,1b,4.14140341207517
{2A289E9E-A16A-CDC8-E050-A8C063054829},36000,1995-02-16 00:00,SE14 5PH,F,,L,FAIRLAWN MANSIONS,FLAT 20,NEW CROSS ROAD,,LONDON,LEWISHAM,GREATER LONDON,371.134020618557,5.0,97.0,58.0,1900.0,SE14,1995,15279,2,New Cross Gate,0.310803,57800,5,6b,48.696176751008
