ID,Price,Date,Postcode,Type,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year,Index of Multiple Deprivation,London zone,Nearest station,Distance to station,Average Income,IMD decile,PTAL2021,AI2021
{8A7F9835-083E-4953-B39E-516B831EA633},77000,1995-01-24 00:00,HA2 9ET,T,F,3,,MERLINS AVENUE,HARROW,HARROW,HARROW,GREATER LONDON,1013.82488479263,4.0,75.95,60.0,1949.0,HA2,1995,9693,5,Rayners Lane,1.14582,56100,3,2,5.12032300923646
{2A289E9C-E4F2-CDC8-E050-A8C063054829},50000,1995-01-25 00:00,HA2 7JG,F,L,70,,BEECHCROFT AVENUE,,HARROW,HARROW,GREATER LONDON,760.80340839927,3.0,65.72,48.0,1949.0,HA2,1995,25612,5,Rayners Lane,0.263574,63400,8,4,19.2976060689177
{997A2712-FDCA-46B2-9B09-2389500BB340},63500,1995-01-25 00:00,HA2 0JY,T,F,23,,ROXETH HILL,HARROW,HARROW,HARROW,GREATER LONDON,992.1875,4.0,64.0,61.0,1900.0,HA2,1995,25446,5,South Harrow,0.676633,71300,8,4,15.4826787082844
{B547BE96-109D-4169-A9A2-5AFE8992C54F},66500,1995-01-26 00:00,HA2 8DW,F,L,"THE GREENWOODS, 19",FLAT 41,SHERWOOD ROAD,HARROW,HARROW,HARROW,GREATER LONDON,1127.1186440678,2.0,59.0,85.0,1990.0,HA2,1995,16121,5,South Harrow,0.0769303,52300,5,5,22.2411377160524
{295E1648-3877-4A94-8F53-48DEFCDB28C0},87500,1995-01-26 00:00,HA2 6LG,S,F,1,,PINNER PARK AVENUE,HARROW,HARROW,HARROW,GREATER LONDON,1232.04731061673,5.0,71.02,55.0,1949.0,HA2,1995,21403,5,Headstone Lane,0.619257,66100,7,2,7.58690569687926
{5BE03530-6C53-42C8-9EEF-5B0E2CDC9C4A},117500,1995-01-26 00:00,HA2 0AB,S,F,8,,MERTON ROAD,HARROW,HARROW,HARROW,GREATER LONDON,1129.80769230769,5.0,104.0,64.0,1949.0,HA2,1995,21233,5,West Harrow,0.770726,52300,7,2,5.46180011380911
{2A289E9C-E51E-CDC8-E050-A8C063054829},50000,1995-01-27 00:00,HA2 8RY,F,L,349A,,EASTCOTE LANE,,HARROW,HARROW,GREATER LONDON,1219.21482565228,3.0,41.01,66.0,1949.0,HA2,1995,9693,5,Northolt Park,1.22695,56100,3,2,6.74192940058226
{F9069C7A-8AA9-472D-9309-EB66AD1E5A5E},78000,1995-01-27 00:00,HA2 7LA,T,F,49,,CAMBRIDGE ROAD,HARROW,HARROW,HARROW,GREATER LONDON,838.709677419355,5.0,93.0,52.0,1949.0,HA2,1995,23409,5,North Harrow,0.151916,73600,8,4,16.8502930754334
{69D1EA85-A6F8-442E-B01C-58098BD63567},54995,1995-01-27 00:00,HA2 8RX,F,L,35,,IVY CLOSE,HARROW,HARROW,HARROW,GREATER LONDON,887.016129032258,3.0,62.0,60.0,1949.0,HA2,1995,9693,5,Northolt Park,1.11433,56100,3,1b,4.77762433110975
{BBDB74A2-AA29-4DD7-B8A6-730794A69E3A},78500,1995-01-27 00:00,HA2 9BB,S,F,24,,STUART AVENUE,HARROW,HARROW,HARROW,GREATER LONDON,817.708333333333,6.0,96.0,65.0,1990.0,HA2,1995,15825,5,Northolt Park,1.30089,56100,5,2,5.58241053914565
{688DCFA0-DF8C-4218-8983-675A29E94D93},78000,1995-01-27 00:00,HA2 9AT,T,F,15,,PRIMROSE CLOSE,HARROW,HARROW,HARROW,GREATER LONDON,931.788316808028,5.0,83.71,65.0,1949.0,HA2,1995,15825,5,Northolt Park,1.26916,56100,5,1b,4.36676599012261
{8A943664-7092-41C9-B488-EA98B1A3F62D},72000,1995-01-27 00:00,HA2 9TA,S,F,3,,NEWLYN GARDENS,HARROW,HARROW,HARROW,GREATER LONDON,847.058823529412,4.0,85.0,57.0,1949.0,HA2,1995,30543,5,Rayners Lane,0.439444,63400,10,3,12.973267994265
{9F9E8530-586A-458D-AFD0-FCEFFD0620EC},51750,1995-01-27 00:00,HA2 8RX,F,L,12,,IVY CLOSE,HARROW,HARROW,HARROW,GREATER LONDON,907.894736842105,3.0,57.0,62.0,1929.0,HA2,1995,9693,5,Northolt Park,1.11433,56100,3,1b,4.77762433110975
{10F1B0B3-13B7-485C-B781-2A68F51CF85F},72000,1995-01-27 00:00,HA2 0PS,S,F,3,,DUDLEY ROAD,HARROW,HARROW,HARROW,GREATER LONDON,1200.0,3.0,60.0,51.0,1949.0,HA2,1995,16583,5,South Harrow,0.552875,52300,6,2,8.62872923744403
{87294E29-B296-4959-94A9-12FF20DDC051},56000,1995-01-27 00:00,HA2 0LP,F,L,99,,NORTHOLT ROAD,HARROW,HARROW,HARROW,GREATER LONDON,767.123287671233,3.0,73.0,77.0,1982.0,HA2,1995,6641,5,South Harrow,0.369837,52300,3,5,20.8491578938553
{2D6E5C23-0A28-4D15-8695-A91347DBE1F9},77000,1995-01-30 00:00,HA2 6LD,T,F,49,,VERWOOD ROAD,HARROW,HARROW,HARROW,GREATER LONDON,1054.79452054795,4.0,73.0,67.0,1975.0,HA2,1995,21403,5,Headstone Lane,0.441365,66100,7,2,6.35374464703992
{E0F1CE80-57EC-45F3-8596-2D2BCAA2A1A6},52500,1995-01-30 00:00,HA2 9DT,F,L,MINEHEAD COURT,251A,ALEXANDRA AVENUE,HARROW,HARROW,HARROW,GREATER LONDON,860.655737704918,3.0,61.0,75.0,1949.0,HA2,1995,14594,5,Rayners Lane,1.03504,55100,5,2,6.31136655562243
{2A289E9C-E2B5-CDC8-E050-A8C063054829},45000,1995-01-30 00:00,HA2 9UB,F,L,19,,FAIRVIEW CRESCENT,,HARROW,HARROW,GREATER LONDON,1172.18025527481,3.0,38.39,68.0,1949.0,HA2,1995,19682,5,Rayners Lane,0.347297,58300,6,3,14.8025084874758
{C22E76B8-89D1-45F9-ADF4-54F9D044496A},51225,1995-01-31 00:00,HA2 0NW,F,L,"THORNCROFT, 6",FLAT 5,SOUTH HILL AVENUE,SOUTH HARROW,HARROW,HARROW,GREATER LONDON,1313.46153846154,2.0,39.0,77.0,1995.0,HA2,1995,6641,5,South Harrow,0.0403745,52300,3,5,22.302492729517
{2A289E9C-E351-CDC8-E050-A8C063054829},40000,1995-01-31 00:00,HA2 8NR,F,L,41A,,WESTWOOD AVENUE,,HARROW,HARROW,GREATER LONDON,909.090909090909,3.0,44.0,45.0,1949.0,HA2,1995,17092,5,Northolt Park,0.202614,55000,6,3,12.5586595252287
{A2A712C4-8697-4B2F-8C56-5C07C5FD4061},53000,1995-02-03 00:00,HA2 9EB,F,L,CAPTHORNE COURT,339A,ALEXANDRA AVENUE,HARROW,HARROW,HARROW,GREATER LONDON,746.478873239437,5.0,71.0,69.0,1949.0,HA2,1995,19969,5,Rayners Lane,0.541437,58300,7,4,15.5625687465843
{8E07B4AE-2F7F-4773-AF19-66EA5C188441},88500,1995-02-10 00:00,HA2 6EZ,T,F,38,,THRUSH GREEN,HARROW,HARROW,HARROW,GREATER LONDON,1322.47459653317,3.0,66.92,70.0,1995.0,HA2,1995,23409,5,North Harrow,0.643076,73600,8,1b,4.21457262390203
{A9474680-700D-42EC-97BE-B703EF0C6402},61750,1995-02-13 00:00,HA2 9JE,T,F,57,,HAMILTON CRESCENT,HARROW,HARROW,HARROW,GREATER LONDON,776.925012581782,4.0,79.48,71.0,1990.0,HA2,1995,9693,5,Northolt Park,1.17545,56100,3,2,5.65671076163504
{AA16849E-AFEE-47D2-9C3F-C7E28CD3DC80},62000,1995-02-14 00:00,HA2 7JF,F,L,12,,BEECHCROFT AVENUE,HARROW,HARROW,HARROW,GREATER LONDON,756.09756097561,3.0,82.0,62.0,1949.0,HA2,1995,25612,5,Rayners Lane,0.152708,63400,8,4,16.926939202654
{8508E688-4FEA-446D-AE7E-3D5C568D1907},71500,1995-02-15 00:00,HA2 9EA,S,F,82,,DRAKE ROAD,HARROW,HARROW,HARROW,GREATER LONDON,922.58064516129,5.0,77.5,61.0,1900.0,HA2,1995,19969,5,Rayners Lane,0.600648,58300,7,3,13.3303709502696
{AEAA33CD-31C0-4F6A-9B51-12830673287C},59950,1995-02-23 00:00,HA2 7JF,F,L,34,,BEECHCROFT AVENUE,HARROW,HARROW,HARROW,GREATER LONDON,908.333333333333,3.0,66.0,47.0,1949.0,HA2,1995,25612,5,Rayners Lane,0.152708,63400,8,4,16.926939202654
{EBC28464-312D-4CE6-8633-E759BB405A03},60000,1995-02-24 00:00,HA2 8QX,S,F,28,,WALTON AVENUE,HARROW,HARROW,HARROW,GREATER LONDON,833.333333333333,5.0,72.0,60.0,1949.0,HA2,1995,19692,5,Northolt Park,1.05142,56100,6,2,5.69574487205641
{B260CE97-6980-4B48-A9A3-61A050024EF4},53000,1995-02-24 00:00,HA2 6NR,F,L,LAURA COURT,FLAT 6,PARKFIELD AVENUE,HARROW,HARROW,HARROW,GREATER LONDON,909.090909090909,3.0,58.3,75.0,1990.0,HA2,1995,21403,5,Headstone Lane,0.296424,66100,7,2,8.62649906883318
{66752EBC-9BA8-4877-B1D6-3FF1A77248DD},79500,1995-02-24 00:00,HA2 0RZ,S,F,81,,TINTERN WAY,HARROW,HARROW,HARROW,GREATER LONDON,1039.48744769874,4.0,76.48,63.0,1949.0,HA2,1995,12828,5,West Harrow,0.734,63400,4,1a,1.98657383192818
{7B5D2D99-6FB7-498D-A787-AE127D32FF1F},52500,1995-02-27 00:00,HA2 8RY,F,L,349B,,EASTCOTE LANE,HARROW,HARROW,HARROW,GREATER LONDON,990.566037735849,3.0,53.0,67.0,1949.0,HA2,1995,9693,5,Northolt Park,1.22695,56100,3,2,6.74192940058226
{26FAF8EC-B6AE-45F3-AE7A-EA6E4B397AF6},52000,1995-02-27 00:00,HA2 8RX,F,L,22,,IVY CLOSE,HARROW,HARROW,HARROW,GREATER LONDON,1019.60784313725,3.0,51.0,56.0,1949.0,HA2,1995,9693,5,Northolt Park,1.11433,56100,3,1b,4.77762433110975
{3E0330F0-1851-8D89-E050-A8C062052140},83000,1995-02-28 00:00,HA2 8RY,S,F,349,,EASTCOTE LANE,,HARROW,HARROW,GREATER LONDON,976.470588235294,4.0,85.0,44.0,1949.0,HA2,1995,9693,5,Northolt Park,1.22695,56100,3,2,6.74192940058226
{03273A46-6753-4C22-84C0-DF71D35D3CF8},76000,1995-02-28 00:00,HA2 9DS,T,F,74,,MINEHEAD ROAD,HARROW,HARROW,HARROW,GREATER LONDON,894.117647058824,4.0,85.0,62.0,1949.0,HA2,1995,21924,5,Northolt Park,1.10804,55100,7,2,5.72598206217612
{2A289E9F-716E-CDC8-E050-A8C063054829},45000,1995-02-28 00:00,HA2 8AE,F,L,33,,ROXETH GREEN AVENUE,,HARROW,HARROW,GREATER LONDON,1206.43431635389,2.0,37.3,66.0,1929.0,HA2,1995,16121,5,South Harrow,0.580942,52300,5,2,7.41858639022381
{7C2385C9-763D-414F-A8BA-538D46907490},55000,1995-02-28 00:00,HA2 0AL,F,L,177,,SHAFTESBURY AVENUE,SOUTH HARROW,HARROW,HARROW,GREATER LONDON,946.317962835513,3.0,58.12,66.0,1949.0,HA2,1995,21233,5,West Harrow,0.660578,52300,7,2,6.43975777838916
{566D8855-6B01-468B-9DB0-6FA329F2D442},50950,1995-02-28 00:00,HA2 0NW,F,L,"THORNCROFT, 6",FLAT 3,SOUTH HILL AVENUE,SOUTH HARROW,HARROW,HARROW,GREATER LONDON,1348.24027520508,2.0,37.79,63.0,1995.0,HA2,1995,6641,5,South Harrow,0.0403745,52300,3,5,22.302492729517
{AE3180E6-B76E-4478-BF7C-D56F4F6E85E2},83000,1995-03-01 00:00,HA2 9JH,S,F,126,,KINGS ROAD,HARROW,HARROW,HARROW,GREATER LONDON,892.47311827957,4.0,93.0,52.0,1929.0,HA2,1995,21924,5,Rayners Lane,0.943284,55100,7,1b,4.66484756944943
{85DE7DAA-38D1-4AEB-9E2C-32C31680EBCA},77500,1995-03-01 00:00,HA2 9EY,T,F,120,,MALVERN AVENUE,HARROW,HARROW,HARROW,GREATER LONDON,990.66854148025,5.0,78.23,60.0,1949.0,HA2,1995,21924,5,Rayners Lane,1.0753,55100,7,2,7.56015621042037
{B3A18052-E898-427F-830C-A0930E165ABB},97500,1995-03-01 00:00,HA2 7BZ,S,F,120,,ELM DRIVE,HARROW,HARROW,HARROW,GREATER LONDON,950.570342205323,5.0,102.57,57.0,1949.0,HA2,1995,26617,5,West Harrow,0.47811,59400,9,3,10.196048748241
{4C87DDCD-4A37-4038-A160-D6350BACC7F1},72100,1995-03-03 00:00,HA2 0HL,F,L,60A,,MIDDLE ROAD,HARROW,HARROW,HARROW,GREATER LONDON,1336.17494440326,3.0,53.96,66.0,1900.0,HA2,1995,25446,5,South Harrow,0.723298,71300,8,4,15.4826787082844
{2A289E9F-9746-CDC8-E050-A8C063054829},1100,1995-03-06 00:00,HA2 9HA,S,F,115A,,MALVERN AVENUE,,HARROW,HARROW,GREATER LONDON,26.7509727626459,2.0,41.12,70.0,1949.0,HA2,1995,21924,5,Rayners Lane,1.21754,55100,7,2,6.23023881075342
{2A289E9C-E520-CDC8-E050-A8C063054829},46000,1995-03-07 00:00,HA2 8QA,F,L,11,,ALEXANDRA CLOSE,,HARROW,HARROW,GREATER LONDON,821.428571428571,3.0,56.0,56.0,1949.0,HA2,1995,17413,5,Northolt Park,0.652968,55000,6,3,10.7167108115788
{0480EF7F-47D3-4D33-A6F8-44D3310BB6C3},89000,1995-03-08 00:00,HA2 6NR,S,F,57,,PARKFIELD AVENUE,HARROW,HARROW,HARROW,GREATER LONDON,793.933987511151,9.0,112.1,56.0,1949.0,HA2,1995,21403,5,Headstone Lane,0.296424,66100,7,2,8.62649906883318
{A2E1EA94-F28A-4AC8-8C39-DE9A88A638FD},208000,1995-03-10 00:00,HA2 6JR,S,F,32,,PARKFIELD GARDENS,HARROW,HARROW,HARROW,GREATER LONDON,1149.17127071823,7.0,181.0,66.0,1949.0,HA2,1995,21403,5,Headstone Lane,0.716543,66100,7,2,5.318950037787
{31F81C83-E9DA-488C-8872-EDF2F8977FD2},74000,1995-03-13 00:00,HA2 0SJ,S,F,85,,TWYFORD ROAD,HARROW,HARROW,HARROW,GREATER LONDON,770.833333333333,5.0,96.0,57.0,1966.0,HA2,1995,12828,5,Rayners Lane,0.594661,63400,4,1b,2.99089065488788
{3810B2B0-6833-4E38-8697-9EBF7B10CF13},80000,1995-03-16 00:00,HA2 8TB,S,F,86,,BALMORAL ROAD,HARROW,HARROW,HARROW,GREATER LONDON,852.060922355948,4.0,93.89,63.0,1949.0,HA2,1995,19337,5,Northolt Park,0.654144,56100,6,1a,1.89695468024928
{2A289E9F-C461-CDC8-E050-A8C063054829},48000,1995-03-17 00:00,HA2 8RX,F,L,50,,IVY CLOSE,,HARROW,HARROW,GREATER LONDON,774.193548387097,3.0,62.0,69.0,1949.0,HA2,1995,9693,5,Northolt Park,1.11433,56100,3,1b,4.77762433110975
{FECBCE72-D171-49D3-BAEA-FCF0DEE5ED9A},81500,1995-03-17 00:00,HA2 6QE,S,F,35,,SIDNEY ROAD,HARROW,HARROW,HARROW,GREATER LONDON,1119.96701937612,4.0,72.77,70.0,1949.0,HA2,1995,16353,5,Harrow and Wealdstone,0.997029,66100,5,2,5.7331850929396
{1AC0710A-7247-4236-8401-7DF1319C677C},57250,1995-03-17 00:00,HA2 8PG,T,L,4,,ALEXANDRA AVENUE,HARROW,HARROW,HARROW,GREATER LONDON,993.23386537127,3.0,57.64,74.0,1975.0,HA2,1995,17092,5,Northolt Park,0.201499,55000,6,2,8.84901524026436
{F77998E4-9429-477C-B4C3-F91EC0B2140C},53000,1995-03-20 00:00,HA2 8AY,F,L,35A,,STANLEY ROAD,HARROW,HARROW,HARROW,GREATER LONDON,946.428571428571,3.0,56.0,53.0,1929.0,HA2,1995,16121,5,South Harrow,0.264583,52300,5,4,16.2469068772189
{C7AA122C-8091-4DC7-9A0D-9936E2F9376E},55900,1995-03-22 00:00,HA2 0PD,F,L,22,,LODGEHILL PARK CLOSE,HARROW,HARROW,HARROW,GREATER LONDON,1140.81632653061,2.0,49.0,71.0,0.0,HA2,1995,16583,5,South Harrow,0.606854,52300,6,2,7.67961291195255
{D757BBE4-B4E6-4BB5-A214-766A779AF749},129785,1995-03-23 00:00,HA2 7JQ,S,F,31,,OAKINGTON AVENUE,HARROW,HARROW,HARROW,GREATER LONDON,1179.86363636364,6.0,110.0,55.0,1929.0,HA2,1995,25612,5,Rayners Lane,0.292569,63400,8,4,16.2254221104726
{F1BE540D-9D29-4E82-A7E2-8A92104E9D9C},135000,1995-03-24 00:00,HA2 6HN,S,F,4,,ELMCROFT CRESCENT,HARROW,HARROW,HARROW,GREATER LONDON,1071.42857142857,7.0,126.0,48.0,1949.0,HA2,1995,28427,5,North Harrow,1.03574,66100,9,1b,2.98265867357903
{EE84070A-DAFD-4813-A9E9-5F2D7A8E62B8},73000,1995-03-24 00:00,HA2 6PW,S,F,44,,HEADSTONE GARDENS,HARROW,HARROW,HARROW,GREATER LONDON,688.679245283019,5.0,106.0,59.0,1929.0,HA2,1995,16353,5,Harrow and Wealdstone,0.902066,66100,5,1b,4.99533884511138
{8984B6DB-8794-4D28-B115-0339E7B4FE59},64500,1995-03-24 00:00,HA2 9AU,T,F,27,,STUART AVENUE,HARROW,HARROW,HARROW,GREATER LONDON,848.684210526316,5.0,76.0,55.0,1949.0,HA2,1995,15825,5,Northolt Park,1.3108,56100,5,1b,4.36676599012261
{FF72CB4B-A7E6-4711-AED5-0DEA881F755D},118000,1995-03-29 00:00,HA2 7ED,S,F,116,,FERNBROOK DRIVE,HARROW,HARROW,HARROW,GREATER LONDON,1966.66666666667,3.0,60.0,54.0,1949.0,HA2,1995,25612,5,West Harrow,0.506599,63400,8,1a,2.33544788206891
{2A289E9E-6E15-CDC8-E050-A8C063054829},36000,1995-03-29 00:00,HA2 8PA,F,L,17,,GROVELANDS CLOSE,,HARROW,HARROW,GREATER LONDON,1028.57142857143,1.0,35.0,61.0,1975.0,HA2,1995,17413,5,Northolt Park,0.629156,55000,6,3,11.9960598115291
{E194E648-FE62-4644-A885-3C4E101CC77E},108500,1995-03-31 00:00,HA2 7EQ,S,F,17,,ROMNEY DRIVE,HARROW,HARROW,HARROW,GREATER LONDON,1095.9595959596,6.0,99.0,54.0,1949.0,HA2,1995,25612,5,Rayners Lane,0.586574,63400,8,4,18.6429212445833
{1B763C06-4F00-4663-9B13-4213C4B33332},72500,1995-03-31 00:00,HA2 7AE,T,F,10,,NORTH AVENUE,HARROW,HARROW,HARROW,GREATER LONDON,805.555555555556,5.0,90.0,62.0,1949.0,HA2,1995,23160,5,West Harrow,0.392182,59400,8,3,14.2538248368893
{2A289E9E-5FD5-CDC8-E050-A8C063054829},36000,1995-03-31 00:00,HA2 0QE,F,L,97,,WESLEY CLOSE,,HARROW,HARROW,GREATER LONDON,514.285714285714,4.0,70.0,28.0,1966.0,HA2,1995,6641,5,South Harrow,0.452592,52300,3,1b,4.32605635471532
{3BE2425A-90BD-4945-AAAA-6066E494B4A0},83000,1995-03-31 00:00,HA2 8PP,S,F,80,,ARUNDEL DRIVE,HARROW,HARROW,HARROW,GREATER LONDON,1064.10256410256,4.0,78.0,60.0,1949.0,HA2,1995,19692,5,Northolt Park,0.855546,56100,6,1a,1.93826917010828
{0E2A9431-4674-4EEF-B2B6-331026B10AB8},64500,1995-03-31 00:00,HA2 8DW,F,L,"THE GREENWOODS, 19",FLAT 52,SHERWOOD ROAD,HARROW,HARROW,HARROW,GREATER LONDON,1387.39513873951,2.0,46.49,68.0,1995.0,HA2,1995,16121,5,South Harrow,0.0769303,52300,5,5,22.2411377160524
{3FAA5442-D65E-485A-A727-E1A4024FE09A},82000,1995-03-31 00:00,HA2 9NH,T,F,173,,LYNTON ROAD,HARROW,HARROW,HARROW,GREATER LONDON,1027.56892230576,4.0,79.8,54.0,1949.0,HA2,1995,27758,5,Rayners Lane,0.851848,58300,9,1b,4.78656044160238
{4CF7EA3D-9E9F-4171-87B0-7B391D101672},72500,1995-04-05 00:00,HA2 8RR,T,F,247,,EASTCOTE LANE,HARROW,HARROW,HARROW,GREATER LONDON,953.947368421053,4.0,76.0,65.0,1949.0,HA2,1995,14594,5,Northolt Park,0.900298,55100,5,1b,4.42745845926852
{DA239D58-7646-4EC8-A9D3-20FD4CC9D663},102500,1995-04-10 00:00,HA2 0JD,F,L,11E,,BYRON HILL ROAD,HARROW,HARROW,HARROW,GREATER LONDON,949.074074074074,3.0,108.0,58.0,1900.0,HA2,1995,30813,5,South Harrow,0.911489,71300,10,1b,4.00301823567133
{89DE2478-069B-4A02-B2C2-A7782D839EAF},93000,1995-04-12 00:00,HA2 7DA,S,F,261,,THE RIDGEWAY,NORTH HARROW,HARROW,HARROW,GREATER LONDON,1000.0,6.0,93.0,56.0,1929.0,HA2,1995,25612,5,West Harrow,0.528053,63400,8,3,10.4947006213486
{2A289E9E-5332-CDC8-E050-A8C063054829},45000,1995-04-13 00:00,HA2 8AY,F,L,79,,STANLEY ROAD,,HARROW,HARROW,GREATER LONDON,1451.61290322581,2.0,31.0,60.0,1929.0,HA2,1995,16121,5,South Harrow,0.264583,52300,5,4,16.2469068772189
{2A289E9F-2FA2-CDC8-E050-A8C063054829},32500,1995-04-19 00:00,HA2 0PD,F,L,7,,LODGEHILL PARK CLOSE,,HARROW,HARROW,GREATER LONDON,1235.03705111153,1.0,26.315,59.0,1990.0,HA2,1995,16583,5,South Harrow,0.606854,52300,6,2,7.67961291195255
{03C562D8-75E4-47AF-8138-BBDE2430B5FC},59500,1995-04-19 00:00,HA2 6JF,F,L,10,,OSBOURNE COURT,HARROW,HARROW,HARROW,GREATER LONDON,1008.47457627119,3.0,59.0,66.0,1975.0,HA2,1995,19247,5,North Harrow,0.54837,61100,6,3,14.5100974885051
{2A289E9F-3944-CDC8-E050-A8C063054829},43000,1995-04-19 00:00,HA2 8UU,F,L,ROSE COURT,10,SHERWOOD ROAD,,HARROW,HARROW,GREATER LONDON,977.272727272727,2.0,44.0,72.0,1990.0,HA2,1995,16121,5,South Harrow,0.15823,52300,5,4,17.4018640251914
{841D3DF9-613B-48F3-ACEF-B3641F650DA9},60000,1995-04-19 00:00,HA2 6AN,F,L,30,,HOLSWORTH CLOSE,HARROW,HARROW,HARROW,GREATER LONDON,895.522388059701,3.0,67.0,75.0,1966.0,HA2,1995,21098,5,North Harrow,0.61278,61100,7,0,0.0
{17FAD428-F4B8-4205-A098-FC771D03B1FA},59000,1995-04-20 00:00,HA2 0DG,F,L,34A,,LOWER ROAD,HARROW,HARROW,HARROW,GREATER LONDON,893.939393939394,4.0,66.0,67.0,1949.0,HA2,1995,25446,5,South Harrow,0.758593,71300,8,3,14.362504929739
{FB6F7828-1E56-4783-9CC4-89CAE079529E},132000,1995-04-21 00:00,HA2 6DE,S,F,1,,PARKSIDE WAY,HARROW,HARROW,HARROW,GREATER LONDON,757.967269595177,7.0,174.15,55.0,1929.0,HA2,1995,23147,5,North Harrow,0.677623,66100,8,3,14.5735144688215
{0EDFFF21-A2EA-41B5-AA42-E32FC55CE896},77800,1995-04-24 00:00,HA2 9TX,S,F,211,,RAYNERS LANE,HARROW,HARROW,HARROW,GREATER LONDON,857.753963528919,4.0,90.702,49.0,1949.0,HA2,1995,19682,5,Rayners Lane,0.444677,58300,6,3,14.7089115611392
{F13FE9EC-BECC-4BEF-A05C-432053523C88},74950,1995-04-25 00:00,HA2 0PU,T,F,82,,ABERCORN CRESCENT,HARROW,HARROW,HARROW,GREATER LONDON,842.134831460674,6.0,89.0,64.0,1929.0,HA2,1995,16583,5,West Harrow,0.782813,52300,6,2,5.14770379509354
{2A289E9F-6839-CDC8-E050-A8C063054829},48000,1995-04-27 00:00,HA2 9UF,F,L,RAYNERS COURT,394B,ALEXANDRA AVENUE,,HARROW,HARROW,GREATER LONDON,603.77358490566,3.0,79.5,59.0,1949.0,HA2,1995,19682,5,Rayners Lane,0.380407,58300,6,4,17.3184046539765
