ID,Price,Date,Postcode,Type,Newbuild,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year,Index of Multiple Deprivation,London zone,Nearest station,Distance to station,Average Income,IMD decile,PTAL2021,AI2021,ARIMA_Predictions
{5B4EE477-D628-49ED-A924-87AAFDA9AD8C},192000,1995-01-03,NW5 2NX,T,,F,69,,LEVERTON STREET,LONDON,LONDON,CAMDEN,GREATER LONDON,1238.70967741935,6.0,155.0,48.0,1900.0,NW5,1995,14943,2,Kentish Town,0.337269,70600,5,5,20.9321677090021,1639.5755762070823
{3C03227F-C4BC-488C-8AD5-9F6F65D6A124},177000,1995-01-04,NW5 1DN,T,,F,62,,TWISDEN ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,1701.92307692308,6.0,104.0,61.0,1929.0,NW5,1995,17027,2,Tufnell Park,0.451799,70600,6,5,23.0106858515103,1639.5755762070823
{7F7AE6EF-8544-419E-B12C-6B526B5E2EE6},180000,1995-01-05,NW5 1AP,T,,F,26,,SPENCER RISE,LONDON,LONDON,CAMDEN,GREATER LONDON,1192.05298013245,7.0,151.0,43.0,1929.0,NW5,1995,17027,2,Tufnell Park,0.315097,70600,6,5,23.3105722610556,1639.5755762070823
{B82C20F3-F5FF-4625-B413-D0D803D3C53C},400000,1995-01-12,NW5 1EE,T,,F,29,,BOSCASTLE ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,1619.43319838057,7.0,247.0,58.0,1900.0,NW5,1995,24847,2,Gospel Oak,0.483215,70600,8,4,19.0233289339426,1639.5755762070823
{7D32AE68-3BA4-48F2-8B91-CA0BF63AA0AB},285000,1995-01-18,NW5 1ER,S,,F,14,,BROOKFIELD PARK,LONDON,LONDON,CAMDEN,GREATER LONDON,1376.8115942029,8.0,207.0,57.0,1929.0,NW5,1995,22437,2,Gospel Oak,0.777349,60700,7,3,10.6094572520145,1639.5755762070823
{B23EAAC7-3982-4465-9A2E-B020C794F59C},77000,1995-01-20,NW5 3DH,F,,L,26B,,ALMA STREET,LONDON,LONDON,CAMDEN,GREATER LONDON,1184.61538461538,3.0,65.0,45.0,1900.0,NW5,1995,18974,2,Kentish Town,0.290865,52200,6,5,24.8892000880179,1639.5755762070823
{38FCEF95-F647-4CC7-91AB-69E8FEA30C62},76000,1995-01-24,NW5 1SX,F,,L,24D,,DARTMOUTH PARK ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,1000.0,5.0,76.0,65.0,1929.0,NW5,1995,24847,2,Tufnell Park,0.555957,70600,8,4,19.0233289339426,1639.5755762070823
{05435344-0817-4982-B02B-5DBC732CA386},136000,1995-01-27,NW5 1QU,F,,L,OAK COURT,6A,ST ALBANS VILLAS,LONDON,LONDON,CAMDEN,GREATER LONDON,1152.54237288136,6.0,118.0,58.0,1900.0,NW5,1995,22437,2,Gospel Oak,0.612941,60700,7,3,14.7140632508498,1639.5755762070823
{CBF054DA-CB24-4DD3-9393-8B4B58A61354},79000,1995-02-01,NW5 1PL,F,,L,32A,,GROVE TERRACE,LONDON,LONDON,CAMDEN,GREATER LONDON,1012.82051282051,5.0,78.0,40.0,1900.0,NW5,1995,24847,2,Gospel Oak,0.402351,70600,8,4,15.6763667062071,47396.73575760183
{2A289E9E-AE86-CDC8-E050-A8C063054829},46000,1995-02-02,NW5 2RD,F,,L,155,FLAT 2,LEIGHTON ROAD,,LONDON,CAMDEN,GREATER LONDON,1121.9512195122,2.0,41.0,68.0,1929.0,NW5,1995,16623,2,Kentish Town,0.557395,57100,6,5,20.1113290354732,47396.73575760183
{A9D566C4-40BB-40E1-91F3-07606D2A45F0},85000,1995-02-07,NW5 2EB,T,,L,17A,,GAISFORD STREET,LONDON,LONDON,CAMDEN,GREATER LONDON,923.913043478261,5.0,92.0,68.0,1900.0,NW5,1995,9686,2,Kentish Town,0.259973,57100,3,6a,27.6755034912603,47396.73575760183
{92338E2D-C44A-427B-9C6C-6A40E640EBEE},89000,1995-02-10,NW5 1EE,F,,L,31B,,BOSCASTLE ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,1755.07789390653,2.0,50.71,60.0,1929.0,NW5,1995,24847,2,Gospel Oak,0.483215,70600,8,4,19.0233289339426,47396.73575760183
{937C2121-9450-47FA-AA24-518A0406598B},140000,1995-02-10,NW5 3HE,T,,F,35,,MARSDEN STREET,LONDON,LONDON,CAMDEN,GREATER LONDON,1688.98540234045,4.0,82.89,65.0,1929.0,NW5,1995,10171,2,Kentish Town West,0.250003,52500,4,4,15.3728436890836,47396.73575760183
