ID,Price,Date,Postcode,Type,Newbuild,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year,Index of Multiple Deprivation,London zone,Nearest station,Distance to station,Average Income,IMD decile,PTAL2021,AI2021,ARIMA_Predictions
{2A289E9C-E0DB-CDC8-E050-A8C063054829},49000,1995-01-03,E5 0PP,T,,F,76,,POWERSCROFT ROAD,,LONDON,HACKNEY,GREATER LONDON,653.333333333333,4.0,75.0,67.0,1929.0,E5,1995,7320,2,Homerton,0.939624,58300,3,3,14.2421458377033,0.0
{2A289E9C-E421-CDC8-E050-A8C063054829},48500,1995-01-03,E5 9PZ,F,,L,6,,ALDEBURGH CLOSE,,LONDON,HACKNEY,GREATER LONDON,563.953488372093,4.0,86.0,53.0,1975.0,E5,1995,2769,2,Clapton,0.173368,47700,1,1b,4.92044485946254,0.0
{1E7B9344-68A3-4D25-9F06-C520B7B91E13},82000,1995-01-06,E5 0DS,T,,F,92,,RODING ROAD,LONDON,LONDON,HACKNEY,GREATER LONDON,752.293577981651,6.0,109.0,47.0,1900.0,E5,1995,7676,2,Homerton,0.628349,56600,3,2,7.56078157116187,0.0
{53A919AE-9919-4AAC-91AD-54E4E0A01BB1},119000,1995-01-06,E5 0QQ,T,,F,46,,THISTLEWAITE ROAD,LONDON,LONDON,HACKNEY,GREATER LONDON,556.07476635514,6.0,214.0,48.0,1900.0,E5,1995,9886,2,Clapton,0.480199,58300,4,6a,25.9619576542837,0.0
{BEF3FF0B-56B2-496C-80AE-00E1E8CCEAAE},100000,1995-01-12,E5 8RR,T,,F,52,,DURLSTON ROAD,LONDON,LONDON,HACKNEY,GREATER LONDON,495.049504950495,5.0,202.0,58.0,1900.0,E5,1995,7202,2,Clapton,0.533439,44700,3,5,21.6280836812631,0.0
{E0D644C5-6E03-4B91-B8D3-3FD23C5581FC},58000,1995-01-17,E5 0AP,F,,L,50A,,LOCKHURST STREET,LONDON,LONDON,HACKNEY,GREATER LONDON,763.157894736842,4.0,76.0,62.0,1900.0,E5,1995,9211,2,Homerton,0.926224,56600,3,1b,3.90704913869332,0.0
{2A289E9D-EE7D-CDC8-E050-A8C063054829},30000,1995-01-19,E5 9DQ,F,,L,167,,FAWCETT ESTATE,,LONDON,HACKNEY,GREATER LONDON,447.761194029851,4.0,67.0,69.0,1966.0,E5,1995,6317,2,Clapton,0.837399,41500,2,2,6.86637802597208,0.0
{D21B5056-D21C-45D5-8D83-2F3475AD4ACC},63500,1995-01-26,E5 0AY,T,,F,171,,ELDERFIELD ROAD,LONDON,LONDON,HACKNEY,GREATER LONDON,658.713692946058,4.0,96.4,39.0,1929.0,E5,1995,9211,2,Homerton,1.02183,56600,3,2,5.26140016225,0.0
{2A289E9F-4578-CDC8-E050-A8C063054829},20000,1995-01-27,E5 8TT,F,,L,10,,MOTHERS SQUARE,,LONDON,HACKNEY,GREATER LONDON,434.782608695652,2.0,46.0,75.0,1990.0,E5,1995,6196,2,Hackney Downs,0.607131,50500,2,4,19.4961937772304,0.0
{2A289E9F-2E54-CDC8-E050-A8C063054829},49500,1995-01-27,E5 9SR,F,,L,51,,RIVERSIDE CLOSE,,LONDON,HACKNEY,GREATER LONDON,1010.20408163265,3.0,49.0,66.0,1990.0,E5,1995,5611,2,Clapton,0.724493,47700,2,0,0.0,0.0
