ID,Price,Date,Postcode,Type,Newbuild,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year,Index of Multiple Deprivation,London zone,Nearest station,Distance to station,Average Income,IMD decile,PTAL2021,AI2021
{84EB2017-1B9D-4907-9DE0-7887CE4E85B8},170000,1995-01-05 00:00,SW10 9HQ,F,,L,52,FLAT A,REDCLIFFE SQUARE,LONDON,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,1466.78170836928,3.0,115.9,62.0,1900.0,SW10,1995,14414,2,West Brompton,0.405208,73800,5,6a,37.9636444856304
{A6C9FAB9-6CF3-46DD-B2E0-05C6D79435D4},1600000,1995-01-06 00:00,SW10 9SW,T,,F,2,,HARLEY GARDENS,LONDON,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,5063.29113924051,10.0,316.0,57.0,1900.0,SW10,1995,23084,1,Gloucester Road,0.765729,84400,8,6a,26.3630031509246
{41812400-4C2D-4598-B988-1F4F4CD3FCE5},55500,1995-01-06 00:00,SW10 0DW,F,,L,APOLLO HOUSE,FLAT 21,CREMORNE ESTATE,LONDON,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,1206.52173913043,2.0,46.0,73.0,1966.0,SW10,1995,4981,2,Imperial Wharf,0.919923,50200,2,4,17.2425054962065
{86656E42-A098-4F61-AA72-552D42F27415},65000,1995-01-10 00:00,SW10 9BS,F,,L,5,FIRST FLOOR FLAT,COLEHERNE ROAD,LONDON,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,1290.45066507842,2.0,50.37,48.0,1900.0,SW10,1995,14414,2,West Brompton,0.369056,73800,5,6a,37.9636444856304
{D434F28D-06FD-4EC9-8D48-74BB31A3F5AC},872500,1995-01-13 00:00,SW10 0XB,F,,L,54,,CHELSEA CRESCENT,LONDON,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,4343.38908801274,6.0,200.88,52.0,1990.0,SW10,1995,13510,2,Imperial Wharf,0.134699,62800,5,3,12.5584689528787
{2A289E9E-D59F-CDC8-E050-A8C063054829},47500,1995-01-13 00:00,SW10 9AU,T,,F,79A,,IFIELD ROAD,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,475.0,3.0,100.0,57.0,1929.0,SW10,1995,18277,2,West Brompton,0.54363,84400,6,6a,29.6161589893959
{4AA5B48F-BD50-4B04-A689-95D77A9BBA35},210000,1995-01-16 00:00,SW10 9NY,F,,L,22,FLAT 1,ELM PARK GARDENS,LONDON,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,1272.72727272727,4.0,165.0,72.0,1900.0,SW10,1995,21556,1,South Kensington,0.812281,73900,7,6a,36.3663241241053
{B54780D7-9976-4D21-9D68-1CB18642572C},85000,1995-01-17 00:00,SW10 9QS,F,,L,"DONOVAN COURT, 107",FLAT 7,DRAYTON GARDENS,LONDON,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,2073.17073170732,1.0,41.0,64.0,1949.0,SW10,1995,23203,1,South Kensington,0.813556,84400,8,6a,39.6971552936438
{4C0F0549-0429-449D-86F4-8B1AF488AF34},187500,1995-01-18 00:00,SW10 9JX,F,,L,11,FLAT E,REDCLIFFE SQUARE,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,3004.32622977087,3.0,62.41,45.0,1900.0,SW10,1995,24135,2,West Brompton,0.523944,84400,8,6a,34.1938642887417
{20CFF282-06EA-4ADD-A866-59CE54CF5004},70000,1995-01-19 00:00,SW10 0UJ,T,,F,48,,GUNTER GROVE,LONDON,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,494.629734313171,6.0,141.52,63.0,0.0,SW10,1995,16091,2,Fulham Broadway,0.781914,50200,5,5,20.0874686938607
{AFD919C2-2FD3-4D0F-9BBC-6486E77FCDA1},642000,1995-01-20 00:00,SW10 9RY,T,,F,9,,DRAYTON GARDENS,LONDON,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,2663.90041493776,8.0,241.0,51.0,1900.0,SW10,1995,20942,1,Gloucester Road,0.501814,91100,7,6a,30.1123140762382
{B6CA6ED5-990A-4572-AC37-B9C4F5B3D549},110000,1995-01-20 00:00,SW10 9QE,F,,L,67,FLAT 26,ELM PARK GARDENS,LONDON,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,2187.31358122887,2.0,50.29,66.0,1975.0,SW10,1995,17632,1,South Kensington,0.751509,73900,6,4,17.019587863864
{C42FE76B-A0A2-4855-9A63-689BE8A27AB0},197000,1995-01-24 00:00,SW10 9HR,F,,L,HOLLYWOOD COURT,FLAT 9,HOLLYWOOD ROAD,LONDON,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,2614.81284842049,3.0,75.34,71.0,1900.0,SW10,1995,24135,2,West Brompton,0.804497,84400,8,4,15.1010558933025
{A0AAB1F2-A6EB-4EE3-BBA5-FAC60AB2A5F6},83500,1995-01-25 00:00,SW10 0TU,F,,L,503,FLAT 2,KINGS ROAD,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,1605.76923076923,2.0,52.0,82.0,1900.0,SW10,1995,3564,2,Imperial Wharf,0.667596,50200,2,5,21.0753909700698
{1849C16A-E193-41F3-9FB1-71A108CA837F},430000,1995-01-30 00:00,SW10 0UY,F,,L,44,,THAMES QUAY,LONDON,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,3351.25867040761,4.0,128.31,78.0,1990.0,SW10,1995,13510,2,Imperial Wharf,0.190473,62800,5,2,8.28029348073537
{A9983BB2-3C6C-4229-8A6F-9C9669708B62},91000,1995-01-30 00:00,SW10 9RH,F,,L,DRAYTON COURT,FLAT 15A,DRAYTON GARDENS,LONDON,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,1568.96551724138,2.0,58.0,77.0,1900.0,SW10,1995,23084,1,Gloucester Road,0.74662,84400,8,6a,26.3630031509246
