ID,Price,Date,Postcode,Type,Newbuild,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year,Index of Multiple Deprivation,London zone,Nearest station,Distance to station,Average Income,IMD decile,PTAL2021,AI2021,ARIMA_Predictions
{BF9C14D7-2FB2-4434-840D-D5A620F7D583},61000,1995-01-03,KT2 5GT,S,,F,12,,TANGMERE GROVE,KINGSTON UPON THAMES,KINGSTON UPON THAMES,KINGSTON UPON THAMES,GREATER LONDON,738.498789346247,3.0,82.6,68.0,1995.0,KT2,1995,27297,6,Hampton Wick,1.63401,72600,9,1b,4.73550869618185,0.0
{C92199D6-122B-4672-AD39-94D955A53AEE},67000,1995-01-03,KT2 7SR,F,,L,QUEENS COURT,FLAT 36,QUEENS ROAD,KINGSTON UPON THAMES,KINGSTON UPON THAMES,KINGSTON UPON THAMES,GREATER LONDON,770.114942528736,5.0,87.0,70.0,1975.0,KT2,1995,30100,5,Norbiton,0.808483,64100,10,2,5.88814537508379,0.0
{331887CF-5C2E-47DD-84D2-1B9C69984518},54500,1995-01-04,KT2 5JH,T,,F,203,,KINGS ROAD,KINGSTON UPON THAMES,KINGSTON UPON THAMES,KINGSTON UPON THAMES,GREATER LONDON,545.0,4.0,100.0,68.0,1929.0,KT2,1995,30727,5,Norbiton,0.946313,64100,10,1b,3.74734306169373,0.0
{01E53C45-C2AB-49F9-9DE1-0669DA0DB73D},73000,1995-01-05,KT2 7ST,F,,L,"RICHMOND COURT, 2",FLAT 1,QUEENS ROAD,KINGSTON UPON THAMES,KINGSTON UPON THAMES,KINGSTON UPON THAMES,GREATER LONDON,1042.85714285714,3.0,70.0,35.0,1975.0,KT2,1995,21932,5,Norbiton,0.518109,64100,7,4,15.5131263164283,0.0
{9C7DD595-F6D2-4484-BBC4-814D2F185DFE},107500,1995-01-06,KT2 5QF,S,,F,78,,TUDOR DRIVE,KINGSTON UPON THAMES,KINGSTON UPON THAMES,KINGSTON UPON THAMES,GREATER LONDON,1029.89078367503,5.0,104.38,53.0,1949.0,KT2,1995,30778,6,Hampton Wick,1.71178,72600,10,2,6.67042779404355,0.0
{794AE703-94EC-44DA-B80C-0EAAE4467A8C},210000,1995-01-06,KT2 7JN,D,,F,11,,COTSWOLD CLOSE,KINGSTON UPON THAMES,KINGSTON UPON THAMES,KINGSTON UPON THAMES,GREATER LONDON,913.04347826087,9.0,230.0,58.0,1966.0,KT2,1995,29133,5,Norbiton,1.26175,68600,9,2,5.97883435219966,0.0
{CB964899-ADED-4A9B-9C8C-DF86FFD55937},55500,1995-01-06,KT2 6RZ,F,,L,40,,TITHE BARN CLOSE,KINGSTON UPON THAMES,KINGSTON UPON THAMES,KINGSTON UPON THAMES,GREATER LONDON,991.071428571429,3.0,56.0,75.0,1982.0,KT2,1995,20357,6,Kingston,0.508148,51000,7,6a,28.0618643326733,0.0
{DE7E60C1-F4FD-4762-BE6A-F45D0986A5E1},100000,1995-01-06,KT2 5SP,F,,L,HOMINGTON COURT,FLAT 6,ALBANY PARK ROAD,KINGSTON UPON THAMES,KINGSTON UPON THAMES,KINGSTON UPON THAMES,GREATER LONDON,1333.33333333333,3.0,75.0,58.0,1982.0,KT2,1995,28534,6,Hampton Wick,0.842872,74600,9,1b,4.54759772694426,0.0
{616FACCC-13C1-42AA-862A-9B61C82061DF},207000,1995-01-10,KT2 5SL,T,,F,8,,ALBANY MEWS,KINGSTON UPON THAMES,KINGSTON UPON THAMES,KINGSTON UPON THAMES,GREATER LONDON,1310.12658227848,8.0,158.0,73.0,1990.0,KT2,1995,31189,6,Hampton Wick,1.10035,72600,10,1b,3.17020450201371,0.0
{235750D5-DB40-4CFA-9AAC-A65AB35C1A59},116000,1995-01-12,KT2 6LU,S,,F,70,,DEACON ROAD,KINGSTON UPON THAMES,KINGSTON UPON THAMES,KINGSTON UPON THAMES,GREATER LONDON,1162.3246492986,4.0,99.8,29.0,1900.0,KT2,1995,30452,6,Kingston,0.544352,74600,10,3,11.169116076111,0.0
{D7203610-9235-4324-B47F-8C1BC43FCC83},79000,1995-01-12,KT2 7SD,F,,L,"DEAN COURT, 10",FLAT 6,QUEENS ROAD,KINGSTON UPON THAMES,KINGSTON UPON THAMES,KINGSTON UPON THAMES,GREATER LONDON,1237.4686716792,3.0,63.84,59.0,1982.0,KT2,1995,21932,5,Norbiton,0.589239,64100,7,3,12.584931698668,0.0
