ID,Price,Date,Postcode,Type,Newbuild,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year,Index of Multiple Deprivation,London zone,Nearest station,Distance to station,Average Income,IMD decile,PTAL2021,AI2021,ARIMA_Predictions
{376A8420-278E-4D89-967B-83337E542C6A},69500,1995-01-03,SW2 5JU,F,,L,27A,,GLENELG ROAD,LONDON,LONDON,LAMBETH,GREATER LONDON,1139.34426229508,4.0,61.0,53.0,1900.0,SW2,1995,15377,2,Clapham North,0.777026,78200,5,2,9.95535506295583,0.0
{BB5B38F5-288F-44ED-9299-96BC163E0DEA},83500,1995-01-04,SW2 1BH,T,,F,22,,JELF ROAD,LONDON,LONDON,LAMBETH,GREATER LONDON,618.518518518518,4.0,135.0,73.0,1900.0,SW2,1995,11557,2,Brixton,0.563681,64500,4,6a,28.2968076419697,0.0
{2A289E9C-E078-CDC8-E050-A8C063054829},48000,1995-01-06,SW2 5TN,F,,L,63,FLAT 4,ACRE LANE,,LONDON,LAMBETH,GREATER LONDON,685.714285714286,2.0,70.0,65.0,1900.0,SW2,1995,11385,2,Brixton,0.739994,57300,4,6a,30.1420072686737,0.0
{0D66E1BE-5FF4-4BF7-ABC5-1ED39CA86243},112500,1995-01-06,SW2 4DL,T,,F,49,,THORNBURY ROAD,LONDON,LONDON,LAMBETH,GREATER LONDON,1061.32075471698,8.0,106.0,36.0,1900.0,SW2,1995,13937,2,Clapham Common,1.29725,57600,5,2,7.06718149125164,0.0
{807988D2-05C3-488A-AE90-219830C88789},67000,1995-01-06,SW2 5LA,F,,L,34A,,STRATHLEVEN ROAD,LONDON,LONDON,LAMBETH,GREATER LONDON,927.464008859358,4.0,72.24,39.0,1900.0,SW2,1995,15377,2,Clapham North,0.783191,78200,5,2,9.95535506295583,0.0
{45759014-E755-4D34-8948-7D7958375BE3},298000,1995-01-09,SW2 4AZ,S,,F,18,,CRIFFEL AVENUE,LONDON,LONDON,LAMBETH,GREATER LONDON,1726.33530297764,8.0,172.62,38.0,1900.0,SW2,1995,15900,3,Streatham Hill,0.327885,62600,5,5,22.1962614679038,0.0
{EA8E366A-BAD7-4C39-B784-5945E9C6D073},50750,1995-01-09,SW2 1BE,T,,F,70,,RATTRAY ROAD,LONDON,LONDON,LAMBETH,GREATER LONDON,492.718446601942,6.0,103.0,50.0,1900.0,SW2,1995,11557,2,Brixton,0.642437,64500,4,6a,29.9082645421704,0.0
{2A289E9F-0316-CDC8-E050-A8C063054829},33500,1995-01-09,SW2 4PF,F,,L,139,FLAT C,STERNHOLD AVENUE,,LONDON,LAMBETH,GREATER LONDON,744.444444444444,2.0,45.0,60.0,1929.0,SW2,1995,23730,3,Streatham Hill,0.41931,62600,8,5,20.9881647124325,0.0
{2A289E9E-9F94-CDC8-E050-A8C063054829},38250,1995-01-10,SW2 4JL,F,,L,130,,KINGSWOOD ROAD,,LONDON,LAMBETH,GREATER LONDON,597.65625,3.0,64.0,63.0,1929.0,SW2,1995,14996,3,Streatham Hill,1.07529,57600,5,5,20.653943996379,0.0
{2A289E9F-9C98-CDC8-E050-A8C063054829},35000,1995-01-11,SW2 3DH,F,,L,75,,CHRISTCHURCH ROAD,,LONDON,LAMBETH,GREATER LONDON,364.583333333333,4.0,96.0,71.0,1966.0,SW2,1995,6425,3,Tulse Hill,0.325807,49400,2,5,21.8644574249429,0.0
