ID,Price,Date,Postcode,Type,Newbuild,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year,Index of Multiple Deprivation,London zone,Nearest station,Distance to station,Average Income,IMD decile,PTAL2021,AI2021
{FE551A65-07B4-4860-B154-AF1BADEF5E9D},77500,1995-01-09 00:00,KT9 1NS,F,,L,"ARBROOK COURT, 87",FLAT 14,CLAYTON ROAD,CHESSINGTON,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,1210.9375,3.0,64.0,63.0,1990.0,KT9,1995,25233,6,Chessington North,0.88856,61000,8,2,5.50748467819238
{2A289E9C-E304-CDC8-E050-A8C063054829},50000,1995-01-13 00:00,KT9 1QN,F,,L,BRAY COURT,25,NORTH PARADE,,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,704.225352112676,3.0,71.0,70.0,1975.0,KT9,1995,21310,6,Chessington North,0.128876,61000,7,2,7.27484181925702
{2A289E9E-9F79-CDC8-E050-A8C063054829},29760,1995-01-16 00:00,KT9 1QT,T,,F,4,,FRIMLEY ROAD,,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,361.165048543689,4.0,82.4,48.0,1966.0,KT9,1995,16076,6,Chessington North,0.298035,57100,5,2,8.10626077574259
{B2B2FCA6-A58D-4713-8B0E-D92EC96C3303},63500,1995-01-16 00:00,KT9 2EE,F,,L,"HALFORD COURT, 7",16,GREEN LANE,CHESSINGTON,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,1033.19232020827,4.0,61.46,61.0,1975.0,KT9,1995,16145,6,Chessington South,0.483874,57100,5,2,5.49830211161364
{426ECC22-8DF8-4AC9-B760-800276F4C1F8},111250,1995-01-16 00:00,KT9 1BA,D,,F,40,,RHODRONS AVENUE,CHESSINGTON,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,970.58156374867,5.0,114.622,33.0,1949.0,KT9,1995,16076,6,Chessington North,0.443845,57100,5,2,8.72092621558373
{6730E91F-9C00-4DA2-B6FE-6F1A4C90A948},77000,1995-01-19 00:00,KT9 2EP,T,,F,20,,BRIDGE ROAD,CHESSINGTON,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,1077.97844043119,5.0,71.43,57.0,1949.0,KT9,1995,24825,6,Chessington North,0.344138,57100,8,2,8.01462852442831
{00B29CB8-5C7A-48ED-A5E5-5D140A46DAB7},134950,1995-01-20 00:00,KT9 2GD,D,,F,19,,ARNOLD DRIVE,CHESSINGTON,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,1153.4188034188,6.0,117.0,73.0,0.0,KT9,1995,24825,6,Chessington South,0.695767,57100,8,1b,3.9905353560749
{B1D28294-F3E2-43A9-90E7-EFA4715D84D7},59999,1995-01-20 00:00,KT9 1AF,T,,F,19,,ELM ROAD,CHESSINGTON,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,1162.09568080573,3.0,51.63,28.0,1900.0,KT9,1995,23570,6,Chessington North,0.511387,61000,8,2,8.34211351819378
{427A25AF-0FDA-4DEA-903D-658ECF40AE13},73000,1995-01-20 00:00,KT9 2GF,S,,F,12,,HILLIER PLACE,CHESSINGTON,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,1351.85185185185,3.0,54.0,69.0,0.0,KT9,1995,24825,6,Chessington South,0.601149,57100,8,1a,1.64052054033754
{2A289E9C-E494-CDC8-E050-A8C063054829},45000,1995-01-20 00:00,KT9 1HR,F,,L,15,,RANYARD CLOSE,,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,1141.26299771747,2.0,39.43,73.0,1990.0,KT9,1995,23478,6,Chessington North,0.997848,61000,8,1a,2.14829803380136
{08A27BD9-A91E-46A3-B279-3D3A15365E22},53500,1995-01-23 00:00,KT9 2AP,F,,L,27,,MAY CLOSE,CHESSINGTON,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,990.740740740741,3.0,54.0,69.0,1966.0,KT9,1995,25677,6,Chessington North,0.520996,65600,8,2,5.76289062630157
{24F3E4DB-C1A3-4300-B7C1-8577729EE2AA},65000,1995-01-24 00:00,KT9 1AF,S,,F,59,,ELM ROAD,CHESSINGTON,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,1065.5737704918,3.0,61.0,41.0,1900.0,KT9,1995,23570,6,Chessington North,0.511387,61000,8,2,8.34211351819378
{66D650FD-B7FE-450B-B877-DEB803C3BFD9},53500,1995-01-27 00:00,KT9 2AP,F,,L,24,,MAY CLOSE,CHESSINGTON,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,849.206349206349,3.0,63.0,57.0,1975.0,KT9,1995,25677,6,Chessington North,0.520996,65600,8,2,5.76289062630157
{C158695E-5E6C-42CD-AAA0-690C0BEEF279},74000,1995-01-27 00:00,KT9 1JH,T,,F,69,,MOUNT ROAD,CHESSINGTON,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,1055.33371363377,5.0,70.12,51.0,1929.0,KT9,1995,20667,6,Chessington North,0.465488,65600,7,2,5.77017026874488
{E7451F8A-2D76-430A-87D8-6866C76A97EC},65500,1995-01-27 00:00,KT9 1JS,T,,F,82,,CHANTRY ROAD,CHESSINGTON,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,909.722222222222,5.0,72.0,64.0,1949.0,KT9,1995,25677,6,Chessington North,0.647621,65600,8,2,5.1658690972055
{74B4F455-52E2-4813-9B0B-49E17FB0F944},92950,1995-01-27 00:00,KT9 2GF,S,,F,14,,HILLIER PLACE,CHESSINGTON,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,1085.86448598131,6.0,85.6,66.0,1995.0,KT9,1995,24825,6,Chessington South,0.601149,57100,8,1a,1.64052054033754
{94A77DE6-0328-4AFD-B556-AAF3F7C2414C},56500,1995-01-27 00:00,KT9 2DY,T,,F,45,,HEMSBY ROAD,CHESSINGTON,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,1012.54480286738,4.0,55.8,59.0,1949.0,KT9,1995,25677,6,Chessington North,0.555976,65600,8,2,5.13269848189252
{2A289E9C-E44A-CDC8-E050-A8C063054829},49500,1995-01-27 00:00,KT9 2AP,F,,L,25,,MAY CLOSE,,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,825.0,3.0,60.0,74.0,1966.0,KT9,1995,25677,6,Chessington North,0.520996,65600,8,2,5.76289062630157
{C91E6B7D-6092-418F-917A-AA24CC958DB9},70000,1995-01-27 00:00,KT9 1JR,T,,F,17,,CHANTRY ROAD,CHESSINGTON,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,1228.0701754386,4.0,57.0,68.0,1949.0,KT9,1995,25677,6,Chessington North,0.523715,65600,8,2,5.38224419265464
{2A289E9C-E397-CDC8-E050-A8C063054829},33000,1995-02-06 00:00,KT9 1EL,F,,L,377A,,HOOK ROAD,,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,561.606535057863,3.0,58.76,50.0,1949.0,KT9,1995,25233,6,Chessington North,0.507324,61000,8,2,8.72092621558373
{37143092-358F-49DB-A1C5-7A8EE0627D28},82000,1995-02-09 00:00,KT9 1XG,T,,F,11,,FINLAYS CLOSE,CHESSINGTON,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,797.355114741346,4.0,102.84,55.0,1975.0,KT9,1995,20667,6,Chessington North,0.86376,65600,7,1b,2.5578625001654
{1F534F1A-5DDF-47DF-B9C7-06129B734D78},92500,1995-02-10 00:00,KT9 2GF,T,,F,15,,HILLIER PLACE,CHESSINGTON,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,1041.08047270681,4.0,88.85,68.0,0.0,KT9,1995,24825,6,Chessington South,0.601149,57100,8,1a,1.64052054033754
{98A69656-3B88-4846-A437-246831A385BA},59900,1995-02-13 00:00,KT9 1QS,F,,L,27,,FRIMLEY ROAD,CHESSINGTON,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,831.944444444444,4.0,72.0,76.0,1966.0,KT9,1995,16076,6,Chessington North,0.272452,57100,5,2,8.10626077574259
{7B5B63DA-3375-4510-B4D4-4794F5644CC4},72000,1995-02-17 00:00,KT9 2PJ,T,,F,25,,MANSFIELD ROAD,CHESSINGTON,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,857.142857142857,6.0,84.0,68.0,1949.0,KT9,1995,24825,6,Chessington North,0.648576,57100,8,2,7.53503109405042
