ID,Price,Date,Postcode,Type,Newbuild,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,priceper,year,dateoftransfer,propertytype,duration,price,postcode,lad21cd,transactionid,id,tfarea,numberrooms,classt,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,CONSTRUCTION_AGE_BAND,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix
{385B44A9-513A-45B1-9A09-77094D2DCC2D},227500,1999-07-29 00:00,W6 0JD,T,N,F,31,,DALLING ROAD,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,1648.55072463768,1999.0,1999-07-29,T,F,227500.0,W6 0JD,E09000013,{385B44A9-513A-45B1-9A09-77094D2DCC2D},19741087.0,138.0,7.0,12.0,55.0,79.0,England and Wales: 1900-1929,1648.55072463768,7.0,138.0,55.0,England and Wales: 1900-1929,W6
{3C73D7B1-F731-4A5B-A134-2C49A7DE70E5},170000,1999-10-26 00:00,W6 0PW,F,N,L,7A,,ADIE ROAD,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,2575.75757575758,1999.0,1999-10-26,F,L,170000.0,W6 0PW,E09000013,{3C73D7B1-F731-4A5B-A134-2C49A7DE70E5},19711312.0,66.0,2.0,11.0,69.0,82.0,England and Wales: 1900-1929,2575.75757575758,2.0,66.0,69.0,England and Wales: 1900-1929,W6
{05D26F5A-337A-4CDB-AAF2-EED97C607FB0},130000,1999-01-12 00:00,W6 9RH,F,N,L,KING HENRYS REACH,FLAT 40,MANBRE ROAD,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,2167.3891297099,1999.0,1999-01-12,F,L,130000.0,W6 9RH,E09000013,{05D26F5A-337A-4CDB-AAF2-EED97C607FB0},19743348.0,59.98,2.0,11.0,60.0,67.0,England and Wales: 1991-1995,2167.3891297099,2.0,59.98,60.0,England and Wales: 1991-1995,W6
{DE4331D4-D163-4848-ACBB-DF16E1E09921},99950,1999-05-24 00:00,W6 7RQ,F,N,L,29A,,CROMWELL GROVE,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,1549.61240310078,1999.0,1999-05-24,F,L,99950.0,W6 7RQ,E09000013,{DE4331D4-D163-4848-ACBB-DF16E1E09921},19769342.0,64.5,3.0,12.0,40.0,44.0,England and Wales: 1930-1949,1549.61240310078,3.0,64.5,40.0,England and Wales: 1930-1949,W6
{E3689ABA-4190-4415-B919-F983232584FF},120000,1999-12-03 00:00,W6 7LZ,F,N,L,THE GRAMPIANS,108,SHEPHERDS BUSH ROAD,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,3351.95530726257,1999.0,1999-12-03,F,L,120000.0,W6 7LZ,E09000013,{E3689ABA-4190-4415-B919-F983232584FF},19778702.0,35.8,3.0,12.0,67.0,68.0,England and Wales: 1930-1949,3351.95530726257,3.0,35.8,67.0,England and Wales: 1930-1949,W6
{771B486D-01B3-4726-8C57-2C6DBBBB0BA3},450000,1999-04-20 00:00,W6 7PZ,T,N,F,20,,LENA GARDENS,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,2544.81705592942,1999.0,1999-04-20,T,F,450000.0,W6 7PZ,E09000013,{771B486D-01B3-4726-8C57-2C6DBBBB0BA3},19754389.0,176.83,6.0,12.0,51.0,55.0,England and Wales: before 1900,2544.81705592942,6.0,176.83,51.0,England and Wales: before 1900,W6
{C69EF036-63ED-4E7D-B0A5-701F6F2AA23B},165000,1999-10-26 00:00,W6 0NJ,F,N,L,161,FLAT 10,HAMMERSMITH GROVE,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,3360.48879837067,1999.0,1999-10-26,F,L,165000.0,W6 0NJ,E09000013,{C69EF036-63ED-4E7D-B0A5-701F6F2AA23B},19729816.0,49.1,2.0,11.0,65.0,73.0,England and Wales: 1976-1982,3360.48879837067,2.0,49.1,65.0,England and Wales: 1976-1982,W6
{71E81660-132C-4EAD-B251-339F45C3D48E},93000,1999-08-09 00:00,W6 7LD,F,N,L,LATYMER COURT,FLAT 316,HAMMERSMITH ROAD,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,2325.0,1999.0,1999-08-09,F,L,93000.0,W6 7LD,E09000013,{71E81660-132C-4EAD-B251-339F45C3D48E},19740446.0,40.0,2.0,11.0,65.0,76.0,England and Wales: 1930-1949,2325.0,2.0,40.0,65.0,England and Wales: 1930-1949,W6
{C57B9D2A-1DBE-4C98-8373-E2C19665A51D},405000,1999-11-11 00:00,W6 7HP,T,N,F,70,,RICHFORD STREET,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,2812.5,1999.0,1999-11-11,T,F,405000.0,W6 7HP,E09000013,{C57B9D2A-1DBE-4C98-8373-E2C19665A51D},19787834.0,144.0,7.0,11.0,51.0,81.0,England and Wales: 1900-1929,2812.5,7.0,144.0,51.0,England and Wales: 1900-1929,W6
{6485D2B3-3A9C-4B21-90EF-F29193D76AD6},201000,1999-01-08 00:00,W6 8JF,T,N,F,31,,YELDHAM ROAD,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,1872.20566318927,1999.0,1999-01-08,T,F,201000.0,W6 8JF,E09000013,{6485D2B3-3A9C-4B21-90EF-F29193D76AD6},19715930.0,107.36,5.0,11.0,68.0,70.0,England and Wales: 1900-1929,1872.20566318927,5.0,107.36,68.0,England and Wales: 1900-1929,W6
