ID,Price,Date,Postcode,Type,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year,Index of Multiple Deprivation,London zone,Nearest station,Distance to station,Average Income,IMD decile,PTAL2021,AI2021
{C4AAE4DA-D340-44C4-B297-2A302552B50A},150000,2007-08-29 00:00,CR5 2JJ,F,L,71,,STOATS NEST ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,3658.53658536585,2.0,41.0,68.0,1949.0,CR5,2007,19580,6,Coulsdon Town,0.406569,59100,6,2,9.8921354026319
{CAE7CEC2-D303-4CBA-8042-472B4F454E08},372000,2007-08-30 00:00,CR5 1AX,D,F,28,,REDDOWN ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,2113.63636363636,7.0,176.0,57.0,1929.0,CR5,2007,11187,6,Coulsdon South,0.167711,59100,4,3,10.3152561818666
{14C607C6-9F4D-4738-8947-3863299A78C1},327000,2007-08-31 00:00,CR5 2BF,S,F,9,,BRIGHTON ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,3237.62376237624,5.0,101.0,43.0,1949.0,CR5,2007,11765,6,Coulsdon Town,0.486418,59100,4,3,13.0081689420285
{92A10079-A619-45D3-8949-647A23DEFC95},274000,2007-08-31 00:00,CR5 3BY,T,F,253,,CHIPSTEAD VALLEY ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,3753.42465753425,5.0,73.0,44.0,1949.0,CR5,2007,21373,6,Woodmansterne,0.17475,66900,7,2,7.00459757367363
{434C2604-CD26-41EE-87DB-63DC41947FD6},247500,2007-08-31 00:00,CR5 3BP,T,F,85,,CHIPSTEAD VALLEY ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,3991.93548387097,3.0,62.0,72.0,1990.0,CR5,2007,25960,6,Coulsdon South,0.504474,66900,8,3,13.5337437892212
{1224FFF1-F62C-4185-BA3E-34BB125D2542},368650,2007-09-04 00:00,CR5 2HJ,D,F,2,,STONEYFIELD ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,4096.11111111111,5.0,90.0,56.0,1966.0,CR5,2007,30069,6,Coulsdon South,0.988384,56400,10,1b,3.2323447746828
{8F684070-0CE4-4457-900F-D916AEFAB1AE},249950,2007-09-05 00:00,CR5 3BH,T,F,196,,CHIPSTEAD VALLEY ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,3377.7027027027,3.0,74.0,55.0,1929.0,CR5,2007,25960,6,Woodmansterne,0.492886,66900,8,2,7.60607229881749
{3ECD170E-BA81-4BF0-AB7D-921A9EA91F87},265000,2007-09-05 00:00,CR5 3BS,T,F,36,,CONISTON ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,3312.5,5.0,80.0,72.0,1949.0,CR5,2007,23880,6,Woodmansterne,0.529841,66900,8,2,7.07996400247912
{207A86FC-B945-45BC-A1FD-FFBB70D08FDC},310000,2007-09-06 00:00,CR5 2JN,S,F,38,,STOATS NEST VILLAGE,COULSDON,COULSDON,CROYDON,GREATER LONDON,2348.48484848485,6.0,132.0,71.0,1949.0,CR5,2007,19580,6,Coulsdon Town,0.302592,59100,6,1b,2.75499982836706
{2BED026A-6A8E-435F-B168-078A0407E857},265000,2007-09-06 00:00,CR5 1AS,T,F,25,,CHARLTON GARDENS,COULSDON,COULSDON,CROYDON,GREATER LONDON,3045.97701149425,4.0,87.0,67.0,1975.0,CR5,2007,27025,6,Coulsdon South,1.01153,66900,9,1a,2.28806741066624
{72A66830-F035-4643-A2A9-5B4C0DFB96F3},435000,2007-09-07 00:00,CR5 1BB,D,F,32,,TOLLERS LANE,COULSDON,COULSDON,CROYDON,GREATER LONDON,3030.9364548495,5.0,143.52,56.0,1949.0,CR5,2007,5720,6,Coulsdon South,1.60842,56400,2,1b,4.66103875233915
{668847D0-489F-4DFB-84B9-07258AB29075},355000,2007-09-10 00:00,CR5 3JN,S,F,12,,NUTFIELD ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,2983.19327731092,7.0,119.0,62.0,1929.0,CR5,2007,29173,6,Woodmansterne,0.304838,66900,9,2,6.48883688566282
{F3F03B79-720C-442E-B798-C79ABAF377CC},162500,2007-09-12 00:00,CR5 2DU,F,L,56,,CLIFTON ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,2500.0,3.0,65.0,63.0,1966.0,CR5,2007,25960,6,Woodmansterne,0.433405,66900,8,2,5.0819750425321
{2A3EF25E-0E98-4445-B4B5-2EED098630B5},166000,2007-09-13 00:00,CR5 2PU,F,L,27,,THE MOUNT,COULSDON,COULSDON,SUTTON,GREATER LONDON,2405.79710144928,4.0,69.0,73.0,1949.0,CR5,2007,19191,6,Woodmansterne,0.699743,61900,6,1b,4.81397592586739
{42C26AC8-E503-46C6-9FC9-525DCE58A7C4},142500,2007-09-14 00:00,CR5 2LF,D,F,228,,COULSDON ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,1538.71072238419,5.0,92.61,65.0,1949.0,CR5,2007,30069,6,Coulsdon South,1.17981,56400,10,2,5.1055745096708
{EF7A0916-93F8-46F5-9986-5C9A622ED005},350000,2007-09-14 00:00,CR5 3DN,D,F,26,,RICKMAN HILL,COULSDON,COULSDON,CROYDON,GREATER LONDON,1933.70165745856,7.0,181.0,72.0,1949.0,CR5,2007,21373,6,Woodmansterne,0.29976,66900,7,2,5.88272732173709
{974FC10E-134C-4EBF-8441-3AEE0D969242},430000,2007-09-14 00:00,CR5 2AF,S,F,104,,WOODCOTE GROVE ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,10487.8048780488,2.0,41.0,80.0,2007.0,CR5,2007,29249,6,Coulsdon Town,0.8191,68900,9,1b,2.53833653982885
{F6B87B3C-CCEC-4893-B1E6-A3CC1E16C0C6},100000,2007-09-17 00:00,CR5 1AX,F,L,"RUSPER COURT, 2A",FLAT 9,REDDOWN ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,3174.60317460317,1.0,31.5,56.0,1982.0,CR5,2007,11187,6,Coulsdon South,0.167711,59100,4,3,10.3152561818666
{437AE527-8DE0-4D95-BC09-DB13DE6454D0},295000,2007-09-20 00:00,CR5 1HW,S,F,2,,CHANDOS GARDENS,COULSDON,COULSDON,CROYDON,GREATER LONDON,4097.22222222222,3.0,72.0,75.0,2006.0,CR5,2007,28945,6,Coulsdon South,2.06306,56400,9,1b,3.87306274431013
{9C3AA9CB-C2F0-4905-ABD6-1DEEE44ACF2A},335000,2007-09-20 00:00,CR5 1AE,S,F,118,,DOWNS ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,3526.31578947368,5.0,95.0,43.0,1949.0,CR5,2007,27025,6,Coulsdon South,0.980087,66900,9,1a,1.99345458336257
{D72CE350-31F1-4890-BAB6-E31EC176D0ED},215000,2007-09-21 00:00,CR5 2SJ,T,F,31,,BIRCHFIELD CLOSE,COULSDON,COULSDON,CROYDON,GREATER LONDON,2388.88888888889,5.0,90.0,66.0,1975.0,CR5,2007,11187,6,Coulsdon South,0.761024,59100,4,1b,2.62030714105656
