ID,Price,Date,Postcode,Type,Newbuild,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year,Index of Multiple Deprivation,London zone,Nearest station,Distance to station,Average Income,IMD decile,PTAL2021,AI2021
{2A289E9E-09D7-CDC8-E050-A8C063054829},49950,1995-01-03 00:00,UB1 2XU,F,,L,14,,HADFIELD CLOSE,,SOUTHALL,EALING,GREATER LONDON,1250.0,2.0,39.96,74.0,1990.0,UB1,1995,6338,5,Northolt,1.9919,49200,2,2,9.39914836222927
{2A289E9C-E2C9-CDC8-E050-A8C063054829},46000,1995-01-06 00:00,UB1 2SR,S,,F,38,,DORMERS AVENUE,,SOUTHALL,EALING,GREATER LONDON,489.36170212766,5.0,94.0,66.0,1949.0,UB1,1995,9045,4,Southall,1.50417,50600,3,2,8.1858270280122
{9F287F02-D800-48DE-AB35-D5B89E918CEC},60000,1995-01-12 00:00,UB1 1JQ,T,,F,25,,WEST END ROAD,SOUTHALL,SOUTHALL,EALING,GREATER LONDON,625.0,5.0,96.0,68.0,1929.0,UB1,1995,10824,4,Southall,0.676776,45900,4,3,10.2249145778373
{23D63FB6-32E8-4475-B8B2-E6DF912DA765},70500,1995-01-16 00:00,UB1 2HP,T,,F,278,,ALLENBY ROAD,SOUTHALL,SOUTHALL,EALING,GREATER LONDON,881.25,4.0,80.0,52.0,1929.0,UB1,1995,14947,4,South Greenford,2.15438,57100,5,2,9.88249516285404
{55261123-5530-49E8-9871-AC291E2314C2},60000,1995-01-18 00:00,UB1 1HP,S,,F,106,,OSWALD ROAD,SOUTHALL,SOUTHALL,EALING,GREATER LONDON,555.555555555556,5.0,108.0,60.0,1929.0,UB1,1995,8447,4,Southall,0.439156,45900,3,4,16.5855662466836
{2A289E9F-6797-CDC8-E050-A8C063054829},20000,1995-01-31 00:00,UB1 3NT,F,,L,DEAL COURT,11,HALDANE ROAD,,SOUTHALL,EALING,GREATER LONDON,288.433804441881,4.0,69.34,72.0,1949.0,UB1,1995,2523,4,Hanwell,1.41605,46500,1,2,5.26382358719222
{2A289E9C-E367-CDC8-E050-A8C063054829},45000,1995-01-31 00:00,UB1 2YD,T,,L,8,,FRENSHAM CLOSE,,SOUTHALL,EALING,GREATER LONDON,885.129819040126,3.0,50.84,72.0,0.0,UB1,1995,9353,5,Northolt,2.06603,49200,3,2,9.39914836222927
{170EAF32-F44E-4FD6-AA11-8C34297997AB},67000,1995-02-10 00:00,UB1 2XF,T,,F,37,,SUNNYCROFT ROAD,SOUTHALL,SOUTHALL,EALING,GREATER LONDON,837.5,5.0,80.0,66.0,1949.0,UB1,1995,16678,4,South Greenford,2.24222,57100,6,2,5.72917860154211
{710B5567-8837-4793-8734-D146DCA6FF02},66000,1995-02-17 00:00,UB1 1JG,T,,F,111,,WEST END ROAD,SOUTHALL,SOUTHALL,EALING,GREATER LONDON,709.677419354839,6.0,93.0,47.0,1949.0,UB1,1995,8413,4,Southall,0.577024,45900,3,2,9.07764462502136
{1C7B753C-30F9-421C-A430-E7AE8137B1EF},67000,1995-02-22 00:00,UB1 2EB,T,,F,34,,DANE ROAD,SOUTHALL,SOUTHALL,EALING,GREATER LONDON,770.469181232751,5.0,86.96,60.0,1949.0,UB1,1995,10824,4,Southall,0.930353,45900,4,2,5.54971423429014
{956B3BC7-2CE9-478C-9EE7-27B14BC44FF5},84000,1995-02-28 00:00,UB1 1RL,T,,F,13,,ST JOSEPHS DRIVE,SOUTHALL,SOUTHALL,EALING,GREATER LONDON,857.142857142857,5.0,98.0,65.0,1949.0,UB1,1995,8447,4,Southall,0.407789,45900,3,5,21.4891321246805
{2A289E9E-4442-CDC8-E050-A8C063054829},50000,1995-02-28 00:00,UB1 2YQ,F,,L,70,,FRENSHAM CLOSE,,SOUTHALL,EALING,GREATER LONDON,1000.0,3.0,50.0,40.0,1990.0,UB1,1995,9353,5,Northolt,2.03794,49200,3,2,9.39914836222927
{2A289E9F-F660-CDC8-E050-A8C063054829},50000,1995-03-01 00:00,UB1 2YQ,F,,L,70,,FRENSHAM CLOSE,,SOUTHALL,EALING,GREATER LONDON,1000.0,3.0,50.0,40.0,1990.0,UB1,1995,9353,5,Northolt,2.03794,49200,3,2,9.39914836222927
{4DE94E57-0549-417B-8DCD-629A12DAF9F5},61500,1995-03-06 00:00,UB1 1NW,T,,F,2,,LANCASTER ROAD,SOUTHALL,SOUTHALL,EALING,GREATER LONDON,1078.94736842105,4.0,57.0,62.0,1949.0,UB1,1995,10824,4,Southall,0.916901,45900,4,2,6.26255622869327
{677493B0-E82A-4F20-91FD-467731D763D7},60000,1995-03-10 00:00,UB1 1JL,T,,F,90,,WEST END ROAD,SOUTHALL,SOUTHALL,EALING,GREATER LONDON,405.405405405405,7.0,148.0,57.0,1929.0,UB1,1995,9026,4,Southall,0.613173,45900,3,2,5.88658305264025
{2A289E9D-7F42-CDC8-E050-A8C063054829},32000,1995-03-15 00:00,UB1 1LH,F,,L,"ANDMARK COURT, 11A",FLAT 1,HERBERT ROAD,,SOUTHALL,EALING,GREATER LONDON,500.0,3.0,64.0,36.0,1966.0,UB1,1995,8447,4,Southall,0.532588,45900,3,5,22.3971988596435
{5CDC1AEA-397D-443C-B7D6-3F6BEB970D05},75000,1995-03-20 00:00,UB1 2HS,T,,F,384,,ALLENBY ROAD,SOUTHALL,SOUTHALL,EALING,GREATER LONDON,862.068965517241,5.0,87.0,48.0,1949.0,UB1,1995,18071,4,Greenford,2.01323,49200,6,3,11.3306484192545
{2A289E9E-AD6A-CDC8-E050-A8C063054829},50000,1995-03-21 00:00,UB1 2RU,F,,L,200,,LADY MARGARET ROAD,,SOUTHALL,EALING,GREATER LONDON,847.457627118644,3.0,59.0,69.0,1949.0,UB1,1995,11800,4,Southall,1.5736,50600,4,2,8.06815477901221
{C22A9898-CAF8-4411-9655-92911F199FDA},62000,1995-03-21 00:00,UB1 2BD,T,,F,4,,ALFRED GARDENS,SOUTHALL,SOUTHALL,EALING,GREATER LONDON,681.318681318681,5.0,91.0,69.0,1929.0,UB1,1995,3672,4,Southall,0.719708,45900,2,3,12.6988969546092
{56792E9E-D2E6-407B-8D15-2F2A7CA8B986},55000,1995-03-24 00:00,UB1 2SZ,D,,F,5,,CORNWALL AVENUE,SOUTHALL,SOUTHALL,EALING,GREATER LONDON,820.89552238806,4.0,67.0,66.0,1929.0,UB1,1995,12764,4,Southall,1.66676,50600,4,2,6.71213659452644
{50E1D778-DDB2-4FEB-AC01-E5C00D202128},55000,1995-03-24 00:00,UB1 2AQ,T,,F,33,,EAST AVENUE,SOUTHALL,SOUTHALL,EALING,GREATER LONDON,753.424657534247,4.0,73.0,61.0,1949.0,UB1,1995,8943,4,Southall,1.02815,46500,3,2,6.61788950375245
{2A289E9F-E97D-CDC8-E050-A8C063054829},45000,1995-03-24 00:00,UB1 3QA,F,,L,12A,,MELROSE DRIVE,,SOUTHALL,EALING,GREATER LONDON,692.307692307692,3.0,65.0,60.0,1982.0,UB1,1995,12636,4,Southall,0.90378,46500,4,3,10.6101132912044
{DD929225-09C1-457C-8B18-A17C6A5E0C4E},71000,1995-03-24 00:00,UB1 3AL,T,,F,191,,PARK AVENUE,SOUTHALL,SOUTHALL,EALING,GREATER LONDON,986.111111111111,5.0,72.0,62.0,1949.0,UB1,1995,6178,4,Southall,0.766058,46500,2,1b,4.03083072101648
{2A289E9F-5B79-CDC8-E050-A8C063054829},50000,1995-03-27 00:00,UB1 2RA,S,,F,26,,LADY MARGARET ROAD,,SOUTHALL,EALING,GREATER LONDON,409.064877689602,6.0,122.23,44.0,1929.0,UB1,1995,7934,4,Southall,0.747337,46500,3,5,22.6128456856751
{DF51B082-51F0-4B56-A62B-2C4A9D1DAB0B},54250,1995-03-31 00:00,UB1 2NA,T,,F,32,,KINGSLEY AVENUE,SOUTHALL,SOUTHALL,EALING,GREATER LONDON,669.753086419753,5.0,81.0,59.0,1949.0,UB1,1995,12636,4,Southall,1.02371,46500,4,3,11.3408669815315
{ED0E4DB6-FA6B-4BFC-8207-5B708D05C31D},54000,1995-03-31 00:00,UB1 2YQ,F,,L,61,,FRENSHAM CLOSE,SOUTHALL,SOUTHALL,EALING,GREATER LONDON,1069.09522866759,3.0,50.51,69.0,1990.0,UB1,1995,9353,5,Northolt,2.03794,49200,3,2,9.39914836222927
{2A289E9F-2732-CDC8-E050-A8C063054829},1200,1995-04-03 00:00,UB1 1HH,T,,F,125,,ABBOTTS ROAD,,SOUTHALL,EALING,GREATER LONDON,28.8461538461538,3.0,41.6,62.0,1929.0,UB1,1995,8413,4,Southall,0.417916,45900,3,4,15.6147183574789
{1ECB3396-D95C-47B7-84F1-02E360F3F4C4},52000,1995-04-11 00:00,UB1 2XP,T,,F,4,,CRESSAGE CLOSE,SOUTHALL,SOUTHALL,EALING,GREATER LONDON,736.543909348442,3.0,70.6,60.0,1949.0,UB1,1995,14947,5,Northolt,2.22608,57100,5,3,10.5304201714774
{2A289E9D-D187-CDC8-E050-A8C063054829},38000,1995-04-13 00:00,UB1 2RG,F,,L,SOUTHALL COURT,29,LADY MARGARET ROAD,,SOUTHALL,EALING,GREATER LONDON,775.510204081633,3.0,49.0,63.0,1949.0,UB1,1995,8943,4,Southall,1.08388,46500,3,4,15.2780826405827
{E2DF2832-888D-4B7B-A2F5-4C7E58A84289},54000,1995-04-21 00:00,UB1 2XS,T,,F,102,,RUTLAND ROAD,SOUTHALL,SOUTHALL,EALING,GREATER LONDON,2454.54545454545,3.0,22.0,69.0,1929.0,UB1,1995,16799,4,Southall,2.2803,50600,6,2,5.19130469356316
