ID,Price,Date,Postcode,Type,Newbuild,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year
{2A289E9D-9283-CDC8-E050-A8C063054829},42500,1995-01-03 00:00,EN1 1NX,T,,F,39,,BURLEIGH ROAD,,ENFIELD,ENFIELD,GREATER LONDON,470.60126231868,5.0,90.31,52.0,1929,EN1,1995
{2A289E9C-E05B-CDC8-E050-A8C063054829},40000,1995-01-03 00:00,EN1 1DN,F,,L,7,FLAT B,POYNTER ROAD,,ENFIELD,ENFIELD,GREATER LONDON,752.445447705041,2.0,53.16,68.0,1929,EN1,1995
{0D8FD39D-CFAE-4E33-8AAC-0A86EC30DCAA},73500,1995-01-04 00:00,EN1 1XG,T,,F,31,,MELBOURNE WAY,ENFIELD,ENFIELD,ENFIELD,GREATER LONDON,773.684210526316,5.0,95.0,74.0,1949,EN1,1995
{6069EBC0-B72F-43AA-B039-1E9E16ADD9CF},74500,1995-01-04 00:00,EN1 4QP,S,,F,5,,CHARNWOOD ROAD,ENFIELD,ENFIELD,ENFIELD,GREATER LONDON,917.939871858058,6.0,81.16,60.0,1949,EN1,1995
{BFA0DEDD-C14A-4BB1-9C1A-F2E4BF2DCA97},67875,1995-01-06 00:00,EN1 1RL,T,,F,14,,SOUTHBURY AVENUE,ENFIELD,ENFIELD,ENFIELD,GREATER LONDON,1013.05970149254,5.0,67.0,64.0,1929,EN1,1995
{5786E194-2AD4-46DF-BBDA-E8E07F511314},119000,1995-01-06 00:00,EN1 2BY,T,,F,42,,BORDEN AVENUE,ENFIELD,ENFIELD,ENFIELD,GREATER LONDON,901.515151515152,6.0,132.0,43.0,1949,EN1,1995
{28E1B8A7-97CE-481E-9E3C-040CD033A966},115000,1995-01-06 00:00,EN1 3UQ,S,,F,228,,PARSONAGE LANE,ENFIELD,ENFIELD,ENFIELD,GREATER LONDON,1000.0,4.0,115.0,56.0,1949,EN1,1995
{04B62255-0411-4F80-AF54-EEAC4F798C51},82000,1995-01-06 00:00,EN1 4HT,S,,F,40,,MONROE CRESCENT,ENFIELD,ENFIELD,ENFIELD,GREATER LONDON,1051.28205128205,4.0,78.0,53.0,1949,EN1,1995
{C74DEF0C-237B-4F68-9D12-E70B61AD38C1},71500,1995-01-06 00:00,EN1 2NW,F,,L,"WOODLEA LODGE, 72",2,WELLINGTON ROAD,ENFIELD,ENFIELD,ENFIELD,GREATER LONDON,1117.1875,3.0,64.0,69.0,1990,EN1,1995
{EE5D2387-0827-45B3-AA31-36576ECEE647},55000,1995-01-06 00:00,EN1 1LT,T,,F,24,,BERTRAM ROAD,ENFIELD,ENFIELD,ENFIELD,GREATER LONDON,670.731707317073,4.0,82.0,61.0,1900,EN1,1995
{2A289E9C-E14A-CDC8-E050-A8C063054829},38500,1995-01-06 00:00,EN1 1XR,F,,L,REYNOLDS HOUSE,FLAT 4,AYLEY CROFT,,ENFIELD,ENFIELD,GREATER LONDON,463.855421686747,4.0,83.0,65.0,1975,EN1,1995
{D67D066D-84A3-4667-81D5-10DC5B06F86A},58000,1995-01-09 00:00,EN1 1DD,T,,F,45,,ERMINE SIDE,ENFIELD,ENFIELD,ENFIELD,GREATER LONDON,794.520547945206,6.0,73.0,45.0,1975,EN1,1995
{BBACE1F8-D301-49E7-BDE5-5BD6DA1AC498},60000,1995-01-12 00:00,EN1 4HA,T,,F,72,,PEMBROKE AVENUE,ENFIELD,ENFIELD,ENFIELD,GREATER LONDON,631.578947368421,6.0,95.0,65.0,1949,EN1,1995
{1998056C-A78C-4A0F-90DE-F7630461175F},71500,1995-01-12 00:00,EN1 3NS,S,,F,45,,ORCHARD CRESCENT,ENFIELD,ENFIELD,ENFIELD,GREATER LONDON,616.379310344828,6.0,116.0,45.0,1966,EN1,1995
{C94848E5-5A14-4423-9288-12D42D2B9098},78000,1995-01-12 00:00,EN1 3NS,S,,F,45,,ORCHARD CRESCENT,ENFIELD,ENFIELD,ENFIELD,GREATER LONDON,672.413793103448,6.0,116.0,45.0,1966,EN1,1995
{500FA362-E920-4BCE-969C-75E6CC6E942C},75000,1995-01-12 00:00,EN1 4SP,T,,F,19,,CAPEL ROAD,ENFIELD,ENFIELD,ENFIELD,GREATER LONDON,914.522619192781,5.0,82.01,56.0,1966,EN1,1995
{D0045D74-10A1-4E1E-BD8E-F5002FE99259},69000,1995-01-12 00:00,EN1 1RL,T,,F,18,,SOUTHBURY AVENUE,ENFIELD,ENFIELD,ENFIELD,GREATER LONDON,750.0,4.0,92.0,56.0,1949,EN1,1995
{2A289E9C-E158-CDC8-E050-A8C063054829},40000,1995-01-16 00:00,EN1 4PE,F,,L,99B,,ELSINGE ROAD,,ENFIELD,ENFIELD,GREATER LONDON,610.687022900763,3.0,65.5,65.0,1966,EN1,1995
{CED6143D-1057-484F-9448-D1BB9D711063},100013,1995-01-19 00:00,EN1 2SG,F,,L,11,,VILLAGE PARK CLOSE,ENFIELD,ENFIELD,ENFIELD,GREATER LONDON,1587.50793650794,4.0,63.0,67.0,1995,EN1,1995
{9AE992EC-76AE-40A5-8AA1-806A3C220BC7},62000,1995-01-19 00:00,EN1 3PE,S,,F,48,,MAPLETON ROAD,ENFIELD,ENFIELD,ENFIELD,GREATER LONDON,765.432098765432,5.0,81.0,68.0,1975,EN1,1995
{44DB4B9A-F80A-47F3-BACD-96ACA6908126},197700,1995-01-19 00:00,EN1 2PH,S,,F,71,,WELLINGTON ROAD,ENFIELD,ENFIELD,ENFIELD,GREATER LONDON,919.53488372093,7.0,215.0,24.0,1929,EN1,1995
{77936861-9D53-4E49-8E08-84144596CFEE},73000,1995-01-20 00:00,EN1 1QX,T,,F,56,,PERCIVAL ROAD,ENFIELD,ENFIELD,ENFIELD,GREATER LONDON,948.051948051948,4.0,77.0,63.0,1900,EN1,1995
{74B1D58D-749E-4006-9F02-FAACA7670C4B},83000,1995-01-20 00:00,EN1 1HS,T,,F,60,,TRINITY AVENUE,ENFIELD,ENFIELD,ENFIELD,GREATER LONDON,680.327868852459,5.0,122.0,60.0,1949,EN1,1995
{2A289E9C-E2A3-CDC8-E050-A8C063054829},38000,1995-01-26 00:00,EN1 4NA,F,,L,33,,PENTRICH AVENUE,,ENFIELD,ENFIELD,GREATER LONDON,567.164179104478,4.0,67.0,52.0,1949,EN1,1995
{983D7507-78FB-4816-98E5-17FA663DC681},96250,1995-01-27 00:00,EN1 2SG,F,,L,22,,VILLAGE PARK CLOSE,ENFIELD,ENFIELD,ENFIELD,GREATER LONDON,1436.5671641791,3.0,67.0,44.0,1995,EN1,1995
{64FF15AC-8958-4E9E-80F8-54757E51076E},51495,1995-01-27 00:00,EN1 4UP,F,,L,5,,LINWOOD CRESCENT,ENFIELD,ENFIELD,ENFIELD,GREATER LONDON,936.272727272727,3.0,55.0,72.0,1995,EN1,1995
{2A289E9C-E215-CDC8-E050-A8C063054829},44000,1995-01-27 00:00,EN1 1TE,F,,L,3B,,LINCOLN WAY,,ENFIELD,ENFIELD,GREATER LONDON,862.745098039216,2.0,51.0,57.0,1929,EN1,1995
{2A289E9C-E1D5-CDC8-E050-A8C063054829},45000,1995-01-27 00:00,EN1 1RH,T,,F,1A,,SOUTHBURY AVENUE,,ENFIELD,ENFIELD,GREATER LONDON,584.415584415584,4.0,77.0,77.0,England and Wales: 2007 onwards,EN1,1995
{DCD94C3D-C4DA-47EC-8C84-45F02343F310},66000,1995-01-30 00:00,EN1 4LX,T,,F,35,,SEVERN DRIVE,ENFIELD,ENFIELD,ENFIELD,GREATER LONDON,833.333333333333,4.0,79.2,57.0,1966,EN1,1995
{07577A20-5110-4EE2-A62F-DF26C3D20141},73300,1995-01-30 00:00,EN1 1RE,T,,F,20,,CLIVE ROAD,ENFIELD,ENFIELD,ENFIELD,GREATER LONDON,872.619047619048,5.0,84.0,52.0,1929,EN1,1995
{E790C57A-9B3E-4170-8F9B-98F84C71D5BF},69500,1995-01-30 00:00,EN1 1EU,T,,F,89,,CHATSWORTH DRIVE,ENFIELD,ENFIELD,ENFIELD,GREATER LONDON,926.666666666667,4.0,75.0,70.0,1929,EN1,1995
{F7ECE779-CE9F-4FE1-A54C-FD99A485DDB3},70500,1995-01-30 00:00,EN1 1HE,T,,F,47,,DIMSDALE DRIVE,ENFIELD,ENFIELD,ENFIELD,GREATER LONDON,881.25,5.0,80.0,56.0,1949,EN1,1995
{31BF2C0A-C3D9-4CEC-8E20-901D2A0F1C8F},99950,1995-01-31 00:00,EN1 2SG,F,,L,21,,VILLAGE PARK CLOSE,ENFIELD,ENFIELD,ENFIELD,GREATER LONDON,1603.8189987163,2.0,62.32,73.0,2002,EN1,1995
