ID,Price,Date,Postcode,Type,Newbuild,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year,Index of Multiple Deprivation,London zone,Nearest station,Distance to station,Average Income,IMD decile,PTAL2021,AI2021,ARIMA_Predictions
{B47EC39E-F376-484D-A439-0BB63B764A04},68000,1995-01-04,KT6 7NA,T,,F,167,,HOOK RISE SOUTH,SURBITON,SURBITON,KINGSTON UPON THAMES,GREATER LONDON,466.808539850347,6.0,145.67,60.0,1949.0,KT6,1995,14887,5,Tolworth,0.584445,57900,5,1a,1.666088163832,0.0
{BF29BFEB-60DE-4CD1-94C2-42A3FE7EB842},57500,1995-01-05,KT6 6BW,F,,L,25,,ARLINGTON ROAD,SURBITON,SURBITON,KINGSTON UPON THAMES,GREATER LONDON,511.024804699651,5.0,112.519,60.0,1900.0,KT6,1995,24286,6,Surbiton,0.275674,60700,8,4,15.1705866977265,0.0
{905214A0-A4D3-4B53-85FD-67970B125CDA},59000,1995-01-06,KT6 5AL,F,,L,80,,VERONA DRIVE,SURBITON,SURBITON,KINGSTON UPON THAMES,GREATER LONDON,703.301943020622,4.0,83.89,54.0,1949.0,KT6,1995,16518,6,Chessington North,1.40235,66500,6,1b,4.19441992500283,0.0
{5A71BA3C-201A-445F-A70F-19725AF8172C},77500,1995-01-06,KT6 6LJ,F,,L,12,,MOUNTCOMBE CLOSE,SURBITON,SURBITON,KINGSTON UPON THAMES,GREATER LONDON,1107.14285714286,3.0,70.0,27.0,1975.0,KT6,1995,29593,6,Surbiton,0.45611,60700,10,4,17.3736796040049,0.0
{F4BC0F62-EC4E-4DC6-84FF-962BF71531A2},75000,1995-01-12,KT6 7TA,D,,F,27,,TOLWORTH ROAD,SURBITON,SURBITON,KINGSTON UPON THAMES,GREATER LONDON,1271.18644067797,3.0,59.0,47.0,1966.0,KT6,1995,23478,5,Tolworth,1.23288,61000,8,1a,2.00649080388673,0.0
{2A289E9E-A2D7-CDC8-E050-A8C063054829},45000,1995-01-12,KT6 4PJ,F,,L,CENTRAL PARADE,22,ST MARKS HILL,,SURBITON,KINGSTON UPON THAMES,GREATER LONDON,737.704918032787,3.0,61.0,48.0,1929.0,KT6,1995,15568,6,Surbiton,0.125132,63900,5,5,24.1168819177079,0.0
{AC73B0A9-62FA-4AA2-950B-FBD54A286608},69000,1995-01-12,KT6 6RZ,F,,L,CLINTON HOUSE,FLAT 23,LOVELACE GARDENS,SURBITON,SURBITON,KINGSTON UPON THAMES,GREATER LONDON,950.151473423299,3.0,72.62,63.0,1966.0,KT6,1995,24286,6,Surbiton,0.637021,60700,8,3,13.8863105607486,0.0
{92BFBB67-9477-42E4-AD3C-CCB8A6ECC817},69500,1995-01-12,KT6 6BP,F,,L,"BEDE HOUSE, 17",FLAT 7,SAXON CLOSE,SURBITON,SURBITON,KINGSTON UPON THAMES,GREATER LONDON,1336.53846153846,3.0,52.0,69.0,1990.0,KT6,1995,19575,6,Surbiton,0.200946,60700,6,3,14.6067371344043,0.0
{191FAE53-B8C9-4BFC-AB66-5037B464C85D},94000,1995-01-12,KT6 7PD,T,,F,32,,LADYWOOD ROAD,SURBITON,SURBITON,KINGSTON UPON THAMES,GREATER LONDON,969.072164948454,5.0,97.0,47.0,1949.0,KT6,1995,21262,5,Tolworth,0.500178,57900,7,1b,3.59067269380246,0.0
{A3380227-1725-4FDD-9042-7F71EEF1B888},66750,1995-01-12,KT6 4QH,F,,L,17,FLAT 3,ST JAMES ROAD,SURBITON,SURBITON,KINGSTON UPON THAMES,GREATER LONDON,914.383561643836,3.0,73.0,62.0,1900.0,KT6,1995,26262,6,Surbiton,0.116679,63900,8,5,21.5826118752996,0.0
{61F6AF0C-DDEB-4EAF-8AAF-C0C49E4E3F76},135000,1995-01-13,KT6 4EL,T,,F,6,,WESTFIELD ROAD,SURBITON,SURBITON,KINGSTON UPON THAMES,GREATER LONDON,1256.86621357416,5.0,107.41,49.0,1900.0,KT6,1995,26262,6,Surbiton,0.490535,63900,8,4,15.9666573381114,0.0
{BC322061-4203-442D-B9BD-CAD7AED4C7DC},68500,1995-01-15,KT6 6EJ,F,,L,LEIGHTON HOUSE,FLAT 6,OAKHILL ROAD,SURBITON,SURBITON,KINGSTON UPON THAMES,GREATER LONDON,1062.01550387597,3.0,64.5,66.0,1966.0,KT6,1995,19575,6,Surbiton,0.344672,60700,6,4,16.2606585806292,0.0
{5686BD15-6F27-453A-B835-18BF28906695},54500,1995-01-16,KT6 4TN,F,,L,10A,FLAT 1,CLAREMONT GARDENS,SURBITON,SURBITON,KINGSTON UPON THAMES,GREATER LONDON,1472.97297297297,2.0,37.0,51.0,1929.0,KT6,1995,27514,6,Surbiton,0.653691,66900,9,4,18.6173042740659,0.0
{CAFCD16F-A151-424E-BE61-67146B82420D},77000,1995-01-16,KT6 7PF,T,,F,17,,ST GEORGES GARDENS,SURBITON,SURBITON,KINGSTON UPON THAMES,GREATER LONDON,987.179487179487,4.0,78.0,70.0,1990.0,KT6,1995,21262,5,Tolworth,0.271565,57900,7,2,8.86451434099632,0.0
{21D707F6-EA2C-4283-BB58-D4A9DCF20515},75000,1995-01-17,KT6 6LD,F,,L,INGLESIDE,3,UPPER BRIGHTON ROAD,SURBITON,SURBITON,KINGSTON UPON THAMES,GREATER LONDON,1190.47619047619,2.0,63.0,73.0,1982.0,KT6,1995,29593,6,Surbiton,0.439738,60700,10,4,15.7402893307473,0.0
