ID,Price,Date,Postcode,Type,Newbuild,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year,Index of Multiple Deprivation,London zone,Nearest station,Distance to station,Average Income,IMD decile,PTAL2021,AI2021
{2A289E9C-E0E8-CDC8-E050-A8C063054829},29750,1995-01-06 00:00,RM12 5NB,T,,F,24,,KILMARTIN WAY,,HORNCHURCH,HAVERING,GREATER LONDON,464.84375,3.0,64.0,64.0,1949.0,RM12,1995,7061,6,Elm Park,0.629892,54200,3,3,10.9456065276469
{51040B93-7E60-4494-9F07-F77B45492185},52000,1995-01-06 00:00,RM12 4RZ,T,,F,141,,ELM PARK AVENUE,HORNCHURCH,HORNCHURCH,HAVERING,GREATER LONDON,765.155974102413,4.0,67.96,71.0,1949.0,RM12,1995,20464,6,Elm Park,0.4264,54200,7,4,16.0763237421151
{679F2318-5B67-42D6-88C0-2E5D47D8D6EB},75000,1995-01-06 00:00,RM12 5ST,T,,F,36,,LANCASTER DRIVE,HORNCHURCH,HORNCHURCH,HAVERING,GREATER LONDON,781.575656523552,5.0,95.96,48.0,1949.0,RM12,1995,25723,6,Elm Park,0.641355,54200,8,1b,3.80436438042641
{BCC7A012-9469-47C2-8785-FA02D17725CB},65000,1995-01-09 00:00,RM12 5AW,S,,F,3,,PEASE CLOSE,HORNCHURCH,HORNCHURCH,HAVERING,GREATER LONDON,1119.14600550964,4.0,58.08,59.0,1990.0,RM12,1995,27243,6,Elm Park,1.24174,54200,9,2,6.22547444701938
{21A670CA-699F-40F6-87B8-A9CC9A10DB1A},57500,1995-01-09 00:00,RM12 5JB,T,,F,67,,WOOD LANE,HORNCHURCH,HORNCHURCH,HAVERING,GREATER LONDON,456.349206349206,5.0,126.0,59.0,1966.0,RM12,1995,7061,6,Elm Park,0.602474,54200,3,3,11.1327502136652
{CA668432-6AF0-474C-9BB0-C26596A729A1},70000,1995-01-12 00:00,RM12 5DP,T,,F,118,,CARNFORTH GARDENS,HORNCHURCH,HORNCHURCH,HAVERING,GREATER LONDON,673.076923076923,5.0,104.0,66.0,1966.0,RM12,1995,14950,6,Emerson Park,0.797354,49100,5,3,14.4515527882224
{E4B2B45A-263A-4BF6-8DB6-F6800729988D},64000,1995-01-20 00:00,RM12 6HS,S,,F,28,,RAVENSCOURT GROVE,HORNCHURCH,HORNCHURCH,HAVERING,GREATER LONDON,492.307692307692,6.0,130.0,67.0,1966.0,RM12,1995,27373,6,Hornchurch,0.30733,59200,9,3,13.3660813254268
{19A3EFFE-7FAF-493D-ADAB-8486E439CD3B},63500,1995-01-23 00:00,RM12 4BB,T,,F,12,,HARVARD WALK,HORNCHURCH,HORNCHURCH,HAVERING,GREATER LONDON,842.398514194747,5.0,75.38,67.0,1975.0,RM12,1995,22086,6,Elm Park,0.412957,54200,7,2,8.3715660951611
{2A289E9D-9322-CDC8-E050-A8C063054829},25000,1995-01-23 00:00,RM12 5BA,F,,L,15A,,TADWORTH PARADE,,HORNCHURCH,HAVERING,GREATER LONDON,342.841470104224,3.0,72.92,62.0,1949.0,RM12,1995,25723,6,Elm Park,0.207612,54200,8,4,16.3590614562327
{AD62C1E3-3D2B-4640-B0BF-FD9F92EE1149},81000,1995-01-27 00:00,RM12 5QX,T,,F,7,,ROSEBANK AVENUE,HORNCHURCH,HORNCHURCH,HAVERING,GREATER LONDON,757.009345794393,5.0,107.0,63.0,1949.0,RM12,1995,30183,6,Elm Park,0.805939,59200,10,0,0.0
{C0A776AC-CA31-4497-B54C-DB4A63F4FA53},54500,1995-01-27 00:00,RM12 4YD,S,,F,280,,ABBS CROSS LANE,HORNCHURCH,HORNCHURCH,HAVERING,GREATER LONDON,589.31660899654,5.0,92.48,59.0,1966.0,RM12,1995,23269,6,Elm Park,0.662806,54200,8,1b,4.8067569644948
{5B186B0E-CC2E-4910-B151-62A1B6523253},79000,1995-01-27 00:00,RM12 6RP,S,,F,83,,SUTTONS LANE,HORNCHURCH,HORNCHURCH,HAVERING,GREATER LONDON,797.979797979798,5.0,99.0,63.0,1949.0,RM12,1995,28150,6,Hornchurch,0.457159,59200,9,3,14.831704108912
{2A289E9D-E07D-CDC8-E050-A8C063054829},47000,1995-01-27 00:00,RM12 5RX,F,,L,BLENHEIM COURT,FLAT 7B,NORTHOLT WAY,,HORNCHURCH,HAVERING,GREATER LONDON,712.121212121212,3.0,66.0,71.0,1966.0,RM12,1995,22582,6,Elm Park,0.949504,59200,7,1b,3.31531354537815
{AC45B19A-2DD9-4423-994B-7641FFDE09E8},68595,1995-01-31 00:00,RM12 5QJ,T,,F,43,,SWALLOW WALK,HORNCHURCH,HORNCHURCH,HAVERING,GREATER LONDON,745.597826086957,4.0,92.0,74.0,1966.0,RM12,1995,10117,6,Elm Park,1.1303,49400,4,2,5.29953061136919
{F086E82A-143E-4A67-A2E3-49126E910A5F},86500,1995-01-31 00:00,RM12 5BB,S,,F,37,,MAYLANDS AVENUE,HORNCHURCH,HORNCHURCH,HAVERING,GREATER LONDON,748.658473256015,8.0,115.54,57.0,1966.0,RM12,1995,25723,6,Elm Park,0.288237,54200,8,4,15.22085840936
{7C05CDB1-6649-4EE6-AD27-403319BB615B},55000,1995-02-02 00:00,RM12 6UB,F,,L,24,,BERRY CLOSE,HORNCHURCH,HORNCHURCH,HAVERING,GREATER LONDON,1078.43137254902,3.0,51.0,77.0,1990.0,RM12,1995,22582,6,Elm Park,1.2889,59200,7,1b,3.68035957350148
{E2624A6B-6556-424A-A98F-18211C913670},78250,1995-02-03 00:00,RM12 6RA,S,,F,27,,SWANBOURNE DRIVE,HORNCHURCH,HORNCHURCH,HAVERING,GREATER LONDON,806.701030927835,5.0,97.0,63.0,1990.0,RM12,1995,28877,6,Hornchurch,1.05989,59200,9,1b,3.47663476218053
{AB387101-4A9B-4A8E-9D5B-C9EEFF805976},77050,1995-02-17 00:00,RM12 4JE,S,,F,44,,BRUCE AVENUE,HORNCHURCH,HORNCHURCH,HAVERING,GREATER LONDON,1424.21441774492,3.0,54.1,65.0,1949.0,RM12,1995,15822,6,Hornchurch,0.769913,49100,5,2,7.15157804266339
{2D8ABA5B-8381-43D0-A3A5-E33D0D3E28FD},80000,1995-02-17 00:00,RM12 5BL,S,,F,21,,CORONATION DRIVE,HORNCHURCH,HORNCHURCH,HAVERING,GREATER LONDON,879.120879120879,5.0,91.0,56.0,1949.0,RM12,1995,22582,6,Elm Park,0.506214,59200,7,3,12.9836984721452
{6583E641-E69A-46C8-9811-29206786CC3D},65995,1995-02-22 00:00,RM12 5JU,S,,F,31,,ULLSWATER WAY,HORNCHURCH,HORNCHURCH,HAVERING,GREATER LONDON,573.869565217391,6.0,115.0,57.0,1966.0,RM12,1995,17924,6,Elm Park,0.415216,54200,6,3,11.242018748247
{7C29B537-5E62-4A5B-A0A9-3908BA8D6C41},128000,1995-02-24 00:00,RM12 6DP,S,,F,64,,HACTON DRIVE,HORNCHURCH,HORNCHURCH,HAVERING,GREATER LONDON,1040.65040650407,5.0,123.0,64.0,1949.0,RM12,1995,28150,6,Hornchurch,0.632751,59200,9,0,0.0
{2A289E9D-93DD-CDC8-E050-A8C063054829},37000,1995-02-27 00:00,RM12 5RP,T,,L,45,,LABURNUM WALK,,HORNCHURCH,HAVERING,GREATER LONDON,506.849315068493,5.0,73.0,36.0,1966.0,RM12,1995,30183,6,Elm Park,0.720473,59200,10,0,0.0
{9936C661-23DC-4270-99B6-F2CCCE52A8BB},74000,1995-02-27 00:00,RM12 5RP,S,,F,45,,LABURNUM WALK,HORNCHURCH,HORNCHURCH,HAVERING,GREATER LONDON,1013.69863013699,5.0,73.0,36.0,1966.0,RM12,1995,30183,6,Elm Park,0.720473,59200,10,0,0.0
{2A289E9E-32CA-CDC8-E050-A8C063054829},50000,1995-02-28 00:00,RM12 4XU,F,,L,109,,VICTOR CLOSE,,HORNCHURCH,HAVERING,GREATER LONDON,554.323725055432,4.0,90.2,68.0,1995.0,RM12,1995,14950,6,Emerson Park,0.814474,49100,5,2,6.73886393325325
