ID,Price,Date,Postcode,Type,Newbuild,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year,Index of Multiple Deprivation,London zone,Nearest station,Distance to station,Average Income,IMD decile,PTAL2021,AI2021,ARIMA_Predictions
{2A289E9C-E06D-CDC8-E050-A8C063054829},37000,1995-01-05,N17 9SE,T,,F,67,,ROSEBERY AVENUE,,LONDON,HARINGEY,GREATER LONDON,474.358974358974,4.0,78.0,55.0,1929.0,N17,1995,6556,3,Bruce Grove,0.650931,49000,2,2,5.26894266581358,0.0
{C5CB6581-D26D-4D75-B5A6-18D894F110DA},64500,1995-01-06,N17 7NP,T,,F,227,,DEVONSHIRE HILL LANE,LONDON,LONDON,HARINGEY,GREATER LONDON,767.857142857143,6.0,84.0,70.0,1929.0,N17,1995,4418,3,Palmers Green,1.58677,45900,2,0,0.0,0.0
{5A421DE1-C259-45E7-867B-E4740B19031E},81500,1995-01-06,N17 6AN,T,,F,43,,DOWNHILLS WAY,LONDON,LONDON,HARINGEY,GREATER LONDON,979.685058300277,4.0,83.19,66.0,1949.0,N17,1995,9491,3,Turnpike Lane,0.706666,54400,3,1b,3.01582012551227,0.0
{5FE6A3FD-A83A-4F67-ACEC-69BBFED4AFC9},68750,1995-01-09,N17 0DX,T,,F,97,,BRANTWOOD ROAD,LONDON,LONDON,HARINGEY,GREATER LONDON,657.894736842105,4.0,104.5,68.0,1949.0,N17,1995,3076,4,Meridian Water,0.656929,39500,1,2,7.89561768522564,0.0
{C752DC85-331E-4BA5-9CDA-7A98BF6D3C12},57250,1995-01-11,N17 7LU,T,,F,16,,ROWLAND HILL AVENUE,LONDON,LONDON,HARINGEY,GREATER LONDON,806.338028169014,4.0,71.0,57.0,1949.0,N17,1995,4418,3,White Hart Lane,1.17774,45900,2,2,9.70711407141845,0.0
{22677E38-2D47-4624-85CA-9112F6DDADCC},72000,1995-01-18,N17 6XR,T,,F,139,,GREYHOUND ROAD,LONDON,LONDON,HARINGEY,GREATER LONDON,385.026737967914,8.0,187.0,48.0,1949.0,N17,1995,8167,3,Bruce Grove,0.378076,52500,3,5,20.4187563526419,0.0
{2A289E9C-E1F5-CDC8-E050-A8C063054829},49500,1995-01-20,N17 9XT,T,,F,58,,GLENDISH ROAD,,LONDON,HARINGEY,GREATER LONDON,825.0,3.0,60.0,52.0,1900.0,N17,1995,6284,3,Northumberland Park,0.488027,49000,2,3,12.2538252392386,0.0
{C5266858-08F9-46AE-9D86-962AECF9182F},59000,1995-01-20,N17 9SL,D,,F,14,,POYNTON ROAD,,LONDON,HARINGEY,GREATER LONDON,819.444444444444,4.0,72.0,41.0,1929.0,N17,1995,6556,3,Northumberland Park,0.70939,49000,2,3,14.9497797522416,0.0
{57F83053-891B-4821-82A7-2270F7A7410E},70000,1995-01-20,N17 6ER,T,,F,17,,BROADWATER ROAD,LONDON,LONDON,HARINGEY,GREATER LONDON,530.30303030303,5.0,132.0,64.0,1949.0,N17,1995,3940,3,Bruce Grove,0.546016,46400,2,5,21.0963444070465,0.0
{2A289E9C-E21B-CDC8-E050-A8C063054829},43000,1995-01-26,N17 7JQ,F,,L,60,,FENTON ROAD,,LONDON,HARINGEY,GREATER LONDON,767.857142857143,3.0,56.0,69.0,1982.0,N17,1995,2674,3,White Hart Lane,1.39179,45900,1,3,10.4801457371567,0.0
{A640553A-17BC-4297-A46A-91EEA83BB273},52000,1995-01-27,N17 6UJ,T,,F,115,,SPERLING ROAD,LONDON,LONDON,HARINGEY,GREATER LONDON,611.764705882353,5.0,85.0,62.0,1929.0,N17,1995,3861,3,Bruce Grove,0.294508,46400,2,4,19.2074920853315,0.0
{B33503DD-A160-47FA-BE2D-45C533893913},56000,1995-01-30,N17 6DJ,T,,F,94,,GLOUCESTER ROAD,LONDON,LONDON,HARINGEY,GREATER LONDON,643.45627944387,5.0,87.03,49.0,1949.0,N17,1995,8788,3,Bruce Grove,0.864276,52500,3,2,5.6160662556283,0.0
{2A289E9E-CBA1-CDC8-E050-A8C063054829},33000,1995-01-31,N17 8JW,F,,L,SOMERSET GARDENS,97,CREIGHTON ROAD,,LONDON,HARINGEY,GREATER LONDON,785.714285714286,2.0,42.0,63.0,1990.0,N17,1995,5577,3,White Hart Lane,0.424411,43700,2,2,9.79535485363894,0.0
{A0B0231A-1BB2-4127-BE03-30E007785344},59300,1995-01-31,N17 8BT,T,,F,34,,PENSHURST ROAD,LONDON,LONDON,HARINGEY,GREATER LONDON,610.584843492587,7.0,97.12,56.0,1949.0,N17,1995,4997,3,White Hart Lane,0.0874701,44100,2,4,16.3062483584127,0.0
{2A289E9C-E310-CDC8-E050-A8C063054829},40000,1995-02-01,N17 9DN,T,,F,145,,DOWSETT ROAD,,LONDON,HARINGEY,GREATER LONDON,385.208012326656,5.0,103.84,64.0,1929.0,N17,1995,6556,3,Bruce Grove,0.545836,49000,2,5,24.4794724130259,-2189.2940205713057
{33EFA5E5-759B-414F-8672-A8F37B5AA610},76000,1995-02-02,N17 0SS,T,,F,60,,WILLOUGHBY LANE,LONDON,LONDON,HARINGEY,GREATER LONDON,430.839002267574,8.0,176.4,53.0,1900.0,N17,1995,3076,3,Northumberland Park,0.137995,39500,1,4,15.335803816557,-2189.2940205713057
{2A289E9F-212F-CDC8-E050-A8C063054829},41000,1995-02-06,N17 0NX,F,,L,88,,ASPLINS ROAD,,LONDON,HARINGEY,GREATER LONDON,554.054054054054,4.0,74.0,33.0,1975.0,N17,1995,2791,3,Northumberland Park,0.23608,39500,1,3,11.9753839156275,-2189.2940205713057
{2A289E9E-AD78-CDC8-E050-A8C063054829},36000,1995-02-07,N17 8JG,F,,L,20,,TRAFALGAR AVENUE,,LONDON,HARINGEY,GREATER LONDON,433.734939759036,4.0,83.0,73.0,1949.0,N17,1995,5577,3,White Hart Lane,0.510669,43700,2,2,8.90059488625063,-2189.2940205713057
{2A289E9C-E4B6-CDC8-E050-A8C063054829},28000,1995-02-10,N17 9PX,F,,L,89,,REEDHAM CLOSE,,LONDON,HARINGEY,GREATER LONDON,528.301886792453,3.0,53.0,81.0,1975.0,N17,1995,6136,3,Tottenham Hale,0.227677,49000,2,6a,28.0801099187866,-2189.2940205713057
{395730B2-3751-4437-984F-79A0EE1AB1AB},68000,1995-02-10,N17 9AU,T,,F,51,,PARK VIEW ROAD,LONDON,LONDON,HARINGEY,GREATER LONDON,719.044094321667,5.0,94.57,63.0,1929.0,N17,1995,7760,3,Bruce Grove,0.500015,49000,3,5,21.2635018382316,-2189.2940205713057
{B0309F53-7F5E-44E9-8D48-E0ADCE84B003},78250,1995-02-16,N17 6AY,T,,F,4,,CROSSFIELD ROAD,LONDON,LONDON,HARINGEY,GREATER LONDON,680.434782608696,5.0,115.0,67.0,1900.0,N17,1995,9491,3,Turnpike Lane,0.653128,54400,3,2,6.34373629371723,-2189.2940205713057
{2A289E9E-B35F-CDC8-E050-A8C063054829},37500,1995-02-17,N17 9HW,F,,L,95,,HAMILTON CLOSE,,LONDON,HARINGEY,GREATER LONDON,457.317073170732,5.0,82.0,74.0,1966.0,N17,1995,2971,3,Bruce Grove,0.488861,45100,1,6a,34.4212490852912,-2189.2940205713057
{B5B74D07-D06D-4446-8F4C-1BF064BA2C8D},64000,1995-02-20,N17 6EX,S,,F,73,,LORDSMEAD ROAD,LONDON,LONDON,HARINGEY,GREATER LONDON,571.428571428571,6.0,112.0,60.0,1929.0,N17,1995,3940,3,Bruce Grove,0.570209,46400,2,3,11.990473106024,-2189.2940205713057
{2A289E9E-744D-CDC8-E050-A8C063054829},50000,1995-02-21,N17 6TU,T,,F,21,,MORRISON AVENUE,,LONDON,HARINGEY,GREATER LONDON,609.756097560976,5.0,82.0,66.0,1949.0,N17,1995,7077,3,Bruce Grove,0.598113,52500,3,2,7.97050637418412,-2189.2940205713057
{2A289E9F-2D6B-CDC8-E050-A8C063054829},45000,1995-02-23,N17 9DP,T,,F,89,,PARK VIEW ROAD,,LONDON,HARINGEY,GREATER LONDON,511.363636363636,5.0,88.0,60.0,1900.0,N17,1995,6556,3,Tottenham Hale,0.694217,49000,2,2,6.24343669092818,-2189.2940205713057
{2A289E9D-93C8-CDC8-E050-A8C063054829},47000,1995-02-27,N17 9DG,F,,L,65,,BREAM CLOSE,,LONDON,HARINGEY,GREATER LONDON,1207.29514513229,2.0,38.93,67.0,1990.0,N17,1995,6136,3,Tottenham Hale,0.455145,49000,2,4,17.523716571112,-2189.2940205713057
