ID,Price,Date,Postcode,Type,Newbuild,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,priceper,year,dateoftransfer,propertytype,duration,price,postcode,lad21cd,transactionid,id,tfarea,numberrooms,classt,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,CONSTRUCTION_AGE_BAND,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix
{E1650785-450B-4C33-B8D5-6417F4ACBB26},94950,2000-02-10 00:00,SM1 2JL,F,N,L,7,,SALTASH CLOSE,,SUTTON,SUTTON,GREATER LONDON,1744.12196914034,2000.0,2000-02-10,F,L,94950.0,SM1 2JL,E09000029,{E1650785-450B-4C33-B8D5-6417F4ACBB26},21360437.0,54.44,3.0,11.0,66.0,82.0,England and Wales: 1950-1966,1744.12196914034,3.0,54.44,66.0,England and Wales: 1950-1966,SM1
{556382BC-31A5-47B9-94FC-3F0A98F1C075},147000,2000-02-29 00:00,SM1 3BW,S,N,F,118,,ERSKINE ROAD,,SUTTON,SUTTON,GREATER LONDON,1547.36842105263,2000.0,2000-02-29,S,F,147000.0,SM1 3BW,E09000029,{556382BC-31A5-47B9-94FC-3F0A98F1C075},21359796.0,95.0,5.0,11.0,43.0,82.0,England and Wales: 1930-1949,1547.36842105263,5.0,95.0,43.0,England and Wales: 1930-1949,SM1
{0E29C07F-EA04-46EC-A307-3B7BC4C10986},120000,2000-02-21 00:00,SM1 4QG,T,N,F,2,,CONSTANCE ROAD,,SUTTON,SUTTON,GREATER LONDON,1578.94736842105,2000.0,2000-02-21,T,F,120000.0,SM1 4QG,E09000029,{0E29C07F-EA04-46EC-A307-3B7BC4C10986},21360657.0,76.0,3.0,11.0,48.0,80.0,England and Wales: 1900-1929,1578.94736842105,3.0,76.0,48.0,England and Wales: 1900-1929,SM1
{4D05D727-9C19-4F7A-BED3-642E107839B1},147000,2000-07-14 00:00,SM1 3LA,S,N,F,13,,ROSEHILL PARK WEST,,SUTTON,SUTTON,GREATER LONDON,1424.6947082768,2000.0,2000-07-14,S,F,147000.0,SM1 3LA,E09000029,{4D05D727-9C19-4F7A-BED3-642E107839B1},21363353.0,103.18,5.0,11.0,56.0,64.0,England and Wales: 1930-1949,1424.6947082768,5.0,103.18,56.0,England and Wales: 1930-1949,SM1
{665E0E2E-48DD-4BB6-B4CD-5D352F348D15},77000,2000-01-04 00:00,SM1 2BD,F,N,L,"HILTON HEIGHTS, 79",FLAT 2,CHEAM ROAD,,SUTTON,SUTTON,GREATER LONDON,1584.3621399177,2000.0,2000-01-04,F,L,77000.0,SM1 2BD,E09000029,{665E0E2E-48DD-4BB6-B4CD-5D352F348D15},21368416.0,48.6,2.0,12.0,59.0,64.0,England and Wales: 1983-1990,1584.3621399177,2.0,48.6,59.0,England and Wales: 1983-1990,SM1
{5706966E-EC6C-41DF-89D1-0C66BEDEC665},89995,2000-12-21 00:00,SM1 4QU,T,N,F,6,,CLIFFE WALK,,SUTTON,SUTTON,GREATER LONDON,2045.34090909091,2000.0,2000-12-21,T,F,89995.0,SM1 4QU,E09000029,{5706966E-EC6C-41DF-89D1-0C66BEDEC665},21315806.0,44.0,2.0,11.0,73.0,94.0,England and Wales: 1983-1990,2045.34090909091,2.0,44.0,73.0,England and Wales: 1983-1990,SM1
{1A7AC102-E48A-48C5-AD0D-13A896387616},125000,2000-02-04 00:00,SM1 4RP,T,N,F,37,,MORLAND ROAD,,SUTTON,SUTTON,GREATER LONDON,1420.45454545455,2000.0,2000-02-04,T,F,125000.0,SM1 4RP,E09000029,{1A7AC102-E48A-48C5-AD0D-13A896387616},21368592.0,88.0,4.0,11.0,51.0,75.0,England and Wales: before 1900,1420.45454545455,4.0,88.0,51.0,England and Wales: before 1900,SM1
{B9216AB8-D6B3-42C5-A733-42C7D1A07679},170000,2000-05-24 00:00,SM1 3LU,S,N,F,8,,GRENNELL CLOSE,,SUTTON,SUTTON,GREATER LONDON,1559.63302752294,2000.0,2000-05-24,S,F,170000.0,SM1 3LU,E09000029,{B9216AB8-D6B3-42C5-A733-42C7D1A07679},21332050.0,109.0,7.0,11.0,41.0,49.0,England and Wales: 1930-1949,1559.63302752294,7.0,109.0,41.0,England and Wales: 1930-1949,SM1
{E8C70002-69F1-4495-8C51-42D0063B4EF3},60000,2000-08-31 00:00,SM1 1RT,T,N,F,55,,CROWN ROAD,,SUTTON,SUTTON,GREATER LONDON,944.287063267233,2000.0,2000-08-31,T,F,60000.0,SM1 1RT,E09000029,{E8C70002-69F1-4495-8C51-42D0063B4EF3},21357899.0,63.54,3.0,12.0,60.0,70.0,England and Wales: 1900-1929,944.287063267233,3.0,63.54,60.0,England and Wales: 1900-1929,SM1
{9DBEEEE1-1D0A-421E-A13F-9E51510E9FDC},123000,2000-05-05 00:00,SM1 1RH,T,N,F,49,,CLARENCE ROAD,,SUTTON,SUTTON,GREATER LONDON,1921.875,2000.0,2000-05-05,T,F,123000.0,SM1 1RH,E09000029,{9DBEEEE1-1D0A-421E-A13F-9E51510E9FDC},21334368.0,64.0,3.0,11.0,60.0,84.0,England and Wales: before 1900,1921.875,3.0,64.0,60.0,England and Wales: before 1900,SM1
