ID,Price,Date,Postcode,Type,Newbuild,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year,Index of Multiple Deprivation,London zone,Nearest station,Distance to station,Average Income,IMD decile,PTAL2021,AI2021
{2A289E9F-E306-CDC8-E050-A8C063054829},15000,1995-01-05 00:00,SE19 3EH,F,,L,86,,THE WOODLANDS,,LONDON,CROYDON,GREATER LONDON,217.391304347826,3.0,69.0,51.0,1949.0,SE19,1995,19487,3,Gipsy Hill,1.43011,59500,6,3,10.3517355026769
{5B633C9A-6679-4318-83C5-DDFAADD09BB6},95700,1995-01-06 00:00,SE19 3QD,T,,F,1,,RAVENSDALE GARDENS,LONDON,LONDON,CROYDON,GREATER LONDON,870.0,7.0,110.0,62.0,1975.0,SE19,1995,10027,3,Gipsy Hill,1.22032,58000,4,2,8.60620241074129
{11C49BA5-07C7-4895-9B1F-5F2F0324FE37},112000,1995-01-06 00:00,SE19 3TA,D,,F,56,,ORLEANS ROAD,LONDON,LONDON,CROYDON,GREATER LONDON,925.619834710744,5.0,121.0,55.0,1929.0,SE19,1995,10027,3,Gipsy Hill,0.815411,58000,4,2,8.04294790158754
{3289EBC0-95B4-4E81-887A-134D6BD7D9CE},85000,1995-01-06 00:00,SE19 3PU,T,,F,4,,HAROLD ROAD,LONDON,LONDON,CROYDON,GREATER LONDON,777.462727522181,6.0,109.33,66.0,1975.0,SE19,1995,10027,3,Gipsy Hill,1.17536,58000,4,3,10.0013910886537
{D2E1C208-455C-494E-BFD2-44C1E51E9760},60000,1995-01-12 00:00,SE19 3NP,T,,F,70,,QUEEN MARY ROAD,LONDON,LONDON,CROYDON,GREATER LONDON,621.310966138552,5.0,96.57,54.0,1900.0,SE19,1995,17644,3,West Norwood,1.06896,59500,6,2,8.04592430836207
{2A289E9C-E2E1-CDC8-E050-A8C063054829},46500,1995-01-12 00:00,SE19 1HZ,F,,L,53,,RUSHOLME GROVE,,LONDON,SOUTHWARK,GREATER LONDON,620.0,3.0,75.0,60.0,1982.0,SE19,1995,16984,3,Gipsy Hill,0.251084,66600,6,2,8.16082122548304
{2A289E9D-626B-CDC8-E050-A8C063054829},22000,1995-01-13 00:00,SE19 2AS,F,,L,49A,,ANERLEY ROAD,,LONDON,BROMLEY,GREATER LONDON,564.102564102564,2.0,39.0,17.0,1929.0,SE19,1995,10368,3,Crystal Palace,0.190231,60700,4,5,24.2403210371778
{ED8A2B04-DF6B-4CE0-B77E-EB3C3EB85355},78500,1995-01-13 00:00,SE19 3HS,T,,F,12,,WHITE LODGE,LONDON,LONDON,CROYDON,GREATER LONDON,762.135922330097,5.0,103.0,34.0,1975.0,SE19,1995,15973,3,Norbury,1.37479,59500,5,2,7.36053967194468
{679D526B-3A7E-4139-B6AF-55B4335B71FD},54000,1995-01-16 00:00,SE19 2NS,F,,L,EFFRA COURT,4,HOMELANDS DRIVE,LONDON,LONDON,CROYDON,GREATER LONDON,805.970149253731,3.0,67.0,73.0,1982.0,SE19,1995,11694,3,Crystal Palace,0.990202,58000,4,1a,2.46538670022133
{2A289E9C-E225-CDC8-E050-A8C063054829},25000,1995-01-20 00:00,SE19 3PU,F,,L,8A,FLAT 9,HAROLD ROAD,,LONDON,CROYDON,GREATER LONDON,694.444444444444,2.0,36.0,10.0,1929.0,SE19,1995,10027,3,Gipsy Hill,1.17536,58000,4,3,10.0013910886537
{2A289E9C-E260-CDC8-E050-A8C063054829},28500,1995-01-26 00:00,SE19 2LX,F,,L,53,,PALACE ROAD,,LONDON,BROMLEY,GREATER LONDON,617.685305591678,3.0,46.14,66.0,1975.0,SE19,1995,10835,3,Crystal Palace,0.186972,60700,4,4,18.9985271689998
{2A289E9C-E359-CDC8-E050-A8C063054829},33000,1995-01-26 00:00,SE19 1DP,F,,L,14,FLAT 4,HIGHLAND ROAD,,LONDON,LAMBETH,GREATER LONDON,464.788732394366,3.0,71.0,59.0,1900.0,SE19,1995,12428,3,Gipsy Hill,0.330616,55500,4,3,13.8595151235852
{D21EE4EA-392C-4CF2-AD41-7F6D64C46AAA},71500,1995-01-27 00:00,SE19 2SD,T,,F,13,,CANTLEY GARDENS,LONDON,LONDON,CROYDON,GREATER LONDON,794.444444444444,4.0,90.0,67.0,1975.0,SE19,1995,12982,4,Anerley,0.757885,55400,4,1b,3.59829659791464
{3CB7C739-5EEA-4FCC-B31C-9B99BEC1F9D3},71000,1995-01-27 00:00,SE19 1TP,T,,F,1,,BEARDELL STREET,LONDON,LONDON,LAMBETH,GREATER LONDON,865.853658536585,4.0,82.0,56.0,1929.0,SE19,1995,12428,3,Gipsy Hill,0.483954,55500,4,6a,26.7001396503294
{C045EAC5-A9AC-44BF-847E-83EBA577CA96},84950,1995-01-27 00:00,SE19 2QA,T,,F,10,,THE DELL,LONDON,LONDON,CROYDON,GREATER LONDON,726.068376068376,5.0,117.0,73.0,1990.0,SE19,1995,11694,3,Crystal Palace,0.771196,58000,4,1b,3.51933823981347
{0F5A9D37-1E59-4901-B02A-1EA3F67389E3},157500,1995-01-30 00:00,SE19 1HG,T,,F,27,,DULWICH WOOD AVENUE,LONDON,LONDON,SOUTHWARK,GREATER LONDON,1312.5,6.0,120.0,37.0,1929.0,SE19,1995,16984,3,Gipsy Hill,0.127564,66600,6,2,9.80760225535504
{5E111434-196B-4A34-8E0C-2B91236891F9},63500,1995-02-02 00:00,SE19 1QR,T,,F,4,,GRAZELEY COURT,LONDON,LONDON,LAMBETH,GREATER LONDON,524.793388429752,5.0,121.0,69.0,1975.0,SE19,1995,13955,3,Gipsy Hill,0.256309,55500,5,3,12.110334440838
{2A289E9F-4991-CDC8-E050-A8C063054829},46500,1995-02-03 00:00,SE19 3EJ,F,,L,SOUTH VIEW COURT,FLAT 4,THE WOODLANDS,,LONDON,CROYDON,GREATER LONDON,646.73157162726,3.0,71.9,57.0,1966.0,SE19,1995,19487,3,Gipsy Hill,1.39287,59500,6,3,10.3517355026769
{BE4AED38-3612-45BA-8E66-29EA8198F059},80000,1995-02-03 00:00,SE19 3QY,S,,F,36,,CONVENT HILL,LONDON,LONDON,CROYDON,GREATER LONDON,451.977401129944,8.0,177.0,56.0,1949.0,SE19,1995,17644,3,Gipsy Hill,1.24344,59500,6,3,10.1766535299346
{2A289E9E-9FCB-CDC8-E050-A8C063054829},29000,1995-02-06 00:00,SE19 1HY,F,,L,3,,RUSHOLME GROVE,,LONDON,SOUTHWARK,GREATER LONDON,607.711651299246,2.0,47.72,69.0,1990.0,SE19,1995,16984,3,Gipsy Hill,0.255581,66600,6,3,11.3073124755144
{2A289E9C-F947-CDC8-E050-A8C063054829},50000,1995-02-08 00:00,SE19 1PA,T,,F,68,,WOODLAND ROAD,,LONDON,LAMBETH,GREATER LONDON,475.285171102662,4.0,105.2,59.0,1900.0,SE19,1995,16743,3,Gipsy Hill,0.319916,66600,6,4,15.6412911599668
{2A289E9F-31F3-CDC8-E050-A8C063054829},39950,1995-02-09 00:00,SE19 2SA,F,,L,164,,SYLVAN ROAD,,LONDON,CROYDON,GREATER LONDON,539.864864864865,3.0,74.0,73.0,1975.0,SE19,1995,12982,4,Anerley,0.839943,55400,4,1b,2.99864213677791
{2A289E9E-B2BA-CDC8-E050-A8C063054829},22700,1995-02-10 00:00,SE19 3AT,F,,L,11A,,GATESTONE ROAD,,LONDON,CROYDON,GREATER LONDON,553.658536585366,1.0,41.0,64.0,1900.0,SE19,1995,13940,3,Gipsy Hill,0.694112,58000,5,3,12.1159561903094
