ID,Price,Date,Postcode,Type,Newbuild,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year,Index of Multiple Deprivation,London zone,Nearest station,Distance to station,Average Income,IMD decile,PTAL2021,AI2021,ARIMA_Predictions
{C79D0948-94BD-458E-9298-9E45AAD10726},83500,1995-01-04,SE10 8DH,T,,F,30,,CROSSLET VALE,LONDON,LONDON,GREENWICH,GREATER LONDON,810.679611650485,5.0,103.0,65.0,1995.0,SE10,1995,16768,2,Deptford Bridge,0.247015,52000,6,5,22.7767064583709,0.0
{EF48DE82-D314-485D-AFBC-6615B019F987},78380,1995-01-06,SE10 0JJ,T,,F,10,,FINGAL STREET,LONDON,LONDON,GREENWICH,GREATER LONDON,706.126126126126,6.0,111.0,61.0,1900.0,SE10,1995,16860,3,Westcombe Park,0.477664,55300,6,3,12.5357918262697,0.0
{12BA6D90-84A6-47A0-87B3-0F64926C578A},79500,1995-01-08,SE10 8LQ,F,,L,"ROAN COURT, 60",FLAT 37,DEVONSHIRE DRIVE,LONDON,LONDON,GREENWICH,GREATER LONDON,1050.11491823634,4.0,75.706,50.0,1900.0,SE10,1995,16768,2,Greenwich,0.306081,52000,6,4,17.0832701655199,0.0
{854719AA-2D49-4B4E-8727-6736A60CFD3E},87000,1995-01-09,SE10 9AB,T,,F,14,,ORLOP STREET,LONDON,LONDON,GREENWICH,GREATER LONDON,813.084112149533,4.0,107.0,63.0,1929.0,SE10,1995,13303,3,Maze Hill,0.213585,55300,5,4,18.2210192897725,0.0
{2A289E9C-E205-CDC8-E050-A8C063054829},49500,1995-01-13,SE10 8TQ,F,,L,"UNDERCLIFF, 71",FLAT 11,BLACKHEATH HILL,,LONDON,GREENWICH,GREATER LONDON,707.142857142857,3.0,70.0,52.0,1975.0,SE10,1995,22742,2,Greenwich,0.564006,52000,7,4,16.3929638169815,0.0
{2A289EA0-0368-CDC8-E050-A8C063054829},22000,1995-01-16,SE10 8LF,T,,F,70,,GREENWICH HIGH ROAD,,LONDON,GREENWICH,GREATER LONDON,125.0,7.0,176.0,66.0,1900.0,SE10,1995,16644,2,Deptford Bridge,0.197136,52400,6,5,23.227699114069,0.0
{2C932FB7-AC0A-43E5-A762-0911DDE5640D},61000,1995-01-18,SE10 0EH,T,,F,75A,,MAURITIUS ROAD,,LONDON,GREENWICH,GREATER LONDON,983.870967741935,3.0,62.0,70.0,1990.0,SE10,1995,12724,3,Maze Hill,0.700262,55300,4,3,10.2747583249054,0.0
{68EED1E4-9B03-4423-B223-3310E9E892F6},120000,1995-01-18,SE10 8UG,T,,F,69,,ASHBURNHAM PLACE,LONDON,LONDON,GREENWICH,GREATER LONDON,789.473684210526,9.0,152.0,55.0,1900.0,SE10,1995,12902,2,Greenwich,0.141549,52000,4,4,19.3870410529109,0.0
{D0618E60-C7CD-40B6-85C2-B4AC455E6E61},85000,1995-01-20,SE10 9AN,T,,F,90,,PELTON ROAD,LONDON,LONDON,GREENWICH,GREATER LONDON,1267.52162242768,3.0,67.06,59.0,1929.0,SE10,1995,12724,3,Maze Hill,0.404035,55300,4,4,19.3323414021535,0.0
{9FF4EC0C-8663-454F-A9DF-9ECC80909168},175000,1995-01-23,SE10 8RT,T,,F,74,,ROYAL HILL,LONDON,LONDON,GREENWICH,GREATER LONDON,1521.73913043478,6.0,115.0,56.0,1900.0,SE10,1995,17618,2,Greenwich,0.299628,52000,6,4,17.9070415705096,0.0
