ID,Price,Date,Postcode,Type,Newbuild,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year,Index of Multiple Deprivation,London zone,Nearest station,Distance to station,Average Income,IMD decile,PTAL2021,AI2021
{15B066FD-077B-4B98-8A45-9384E3182C5F},147000,1995-01-05 00:00,SE22 0QY,T,,F,7,,BELVOIR ROAD,LONDON,LONDON,SOUTHWARK,GREATER LONDON,835.227272727273,7.0,176.0,46.0,1900.0,SE22,1995,9317,3,Forest Hill,1.20443,64500,3,2,9.45737853287148
{76FDDD00-EA25-4751-8FB6-EAACD08279D2},50500,1995-01-12 00:00,SE22 0PZ,F,,L,CITYVIEW COURT,FLAT 8,OVERHILL ROAD,LONDON,LONDON,SOUTHWARK,GREATER LONDON,789.0625,3.0,64.0,69.0,1995.0,SE22,1995,16916,3,Forest Hill,1.3106,64500,6,2,6.7227524024804
{2A289E9C-E207-CDC8-E050-A8C063054829},40000,1995-01-13 00:00,SE22 9JT,F,,L,92B,,LANDCROFT ROAD,EAST DULWICH,LONDON,SOUTHWARK,GREATER LONDON,817.99591002045,3.0,48.9,72.0,1949.0,SE22,1995,22374,2,North Dulwich,0.830172,77800,7,3,12.8104784821733
{2A289E9C-E1A9-CDC8-E050-A8C063054829},27200,1995-01-16 00:00,SE22 0LS,F,,L,"PARKLANDS, 234",FLAT 14,PECKHAM RYE,,LONDON,SOUTHWARK,GREATER LONDON,663.414634146341,2.0,41.0,60.0,1949.0,SE22,1995,12177,2,East Dulwich,1.30913,72200,4,1b,4.47784485239678
{2A289E9C-E22F-CDC8-E050-A8C063054829},50000,1995-01-19 00:00,SE22 0ES,F,,L,180,FIRST FLOOR FLAT,DUNSTANS ROAD,,LONDON,SOUTHWARK,GREATER LONDON,757.575757575758,3.0,66.0,60.0,1929.0,SE22,1995,19823,3,Forest Hill,1.47885,64500,7,2,9.53086654929161
{2A289E9C-E1DD-CDC8-E050-A8C063054829},46000,1995-01-20 00:00,SE22 0HG,F,,L,72A,,DUNSTANS ROAD,,LONDON,SOUTHWARK,GREATER LONDON,938.775510204082,3.0,49.0,50.0,1929.0,SE22,1995,22986,3,Honor Oak Park,1.30032,64500,7,2,8.39347998045535
{A20778AD-4BF0-4B26-B8A7-959E64988635},57000,1995-01-27 00:00,SE22 8TW,F,,L,84A,,EAST DULWICH GROVE,LONDON,LONDON,SOUTHWARK,GREATER LONDON,826.086956521739,4.0,69.0,73.0,1900.0,SE22,1995,15938,2,East Dulwich,0.412121,77800,5,3,13.8040694508584
{149D2EE0-71E1-44DB-9F28-3689A15DBBC1},90000,1995-01-31 00:00,SE22 9EX,S,,F,41,,CRYSTAL PALACE ROAD,LONDON,LONDON,SOUTHWARK,GREATER LONDON,864.387245485978,4.0,104.12,51.0,1929.0,SE22,1995,19109,2,East Dulwich,0.68583,72200,6,4,16.2052896117211
{9ED2D9B2-5898-4CD3-8BBA-304161A80617},51000,1995-02-02 00:00,SE22 0HE,F,,L,122,,DUNSTANS ROAD,LONDON,LONDON,SOUTHWARK,GREATER LONDON,750.0,3.0,68.0,60.0,1900.0,SE22,1995,19823,2,Honor Oak Park,1.45334,64500,7,2,7.6135531467262
{ECB812A8-F0FE-44D9-848B-B00EC4B5AA9D},109500,1995-02-03 00:00,SE22 8PY,T,,F,32,,TROSSACHS ROAD,LONDON,LONDON,SOUTHWARK,GREATER LONDON,762.2163441459,7.0,143.66,39.0,1929.0,SE22,1995,15938,2,East Dulwich,0.408266,77800,5,3,13.2846764369519
