ID,Price,Date,Postcode,Type,Newbuild,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year,Index of Multiple Deprivation,London zone,Nearest station,Distance to station,Average Income,IMD decile,PTAL2021,AI2021,ARIMA_Predictions
{2A289EA0-A66E-CDC8-E050-A8C063054829},110000,1995-01-03,UB4 0RY,F,,F,624,,UXBRIDGE ROAD,,HAYES,HILLINGDON,GREATER LONDON,1309.52380952381,5.0,84.0,58.0,1966.0,UB4,1995,9958,5,Hayes and Harlington,1.92232,53400,4,3,11.6897355442207,0.0
{2A289E9C-E0C7-CDC8-E050-A8C063054829},39300,1995-01-09,UB4 9NE,F,,L,158,,MAPLE ROAD,,HAYES,HILLINGDON,GREATER LONDON,838.310580204778,2.0,46.88,75.0,1995.0,UB4,1995,9149,5,Northolt,2.52396,48100,3,1b,4.44127964846393,0.0
{FCC26B44-1F87-4166-BE15-97F2360FE8B8},69000,1995-01-12,UB4 0DE,S,,F,3,,MILTON CLOSE,HAYES,HAYES,HILLINGDON,GREATER LONDON,831.325301204819,4.0,83.0,65.0,1966.0,UB4,1995,14662,5,Hayes and Harlington,2.12632,53400,5,2,5.48901926315276,0.0
{DB7AB785-2B77-4ACF-A3CE-8488935F72DB},63000,1995-01-12,UB4 8BA,S,,F,79,,WOODSTOCK GARDENS,HAYES,HAYES,HILLINGDON,GREATER LONDON,969.230769230769,4.0,65.0,67.0,1929.0,UB4,1995,16368,5,Hayes and Harlington,2.37726,53400,5,2,8.54765960044699,0.0
{64232491-51B5-4C3F-A9FD-BC499CDAD88C},82300,1995-01-16,UB4 9TH,S,,F,91,,TELFORD WAY,HAYES,HAYES,HILLINGDON,GREATER LONDON,1418.96551724138,3.0,58.0,71.0,1995.0,UB4,1995,19169,4,Southall,2.12801,54200,6,1b,2.57460058062218,0.0
{6B7E8C08-1591-42FC-B6CE-29176A3EEA6F},54500,1995-01-19,UB4 9RE,T,,F,24,,HARECASTLE CLOSE,HAYES,HAYES,HILLINGDON,GREATER LONDON,1472.97297297297,2.0,37.0,67.0,1990.0,UB4,1995,19169,5,Northolt,2.33025,54200,6,1b,2.90278068627158,0.0
{4D477CDC-4780-4C63-AA37-D95A8AF29D72},56000,1995-01-20,UB4 9RB,T,,F,21,,BRAUNSTON DRIVE,HAYES,HAYES,HILLINGDON,GREATER LONDON,706.268129650649,5.0,79.29,42.0,1990.0,UB4,1995,19169,5,Northolt,2.38746,54200,6,2,7.34589658649987,0.0
{99CDF48A-1DC8-4DCC-B870-475FF3F29094},95000,1995-01-20,UB4 9TH,S,,F,105,,TELFORD WAY,HAYES,HAYES,HILLINGDON,GREATER LONDON,1144.57831325301,4.0,83.0,70.0,1990.0,UB4,1995,19169,4,Southall,2.12801,54200,6,1b,2.57460058062218,0.0
{2A289E9C-E240-CDC8-E050-A8C063054829},28000,1995-01-26,UB4 8TN,F,,L,11,,HEATHERWOOD DRIVE,,HAYES,HILLINGDON,GREATER LONDON,1120.0,1.0,25.0,56.0,1982.0,UB4,1995,11402,6,Hillingdon,2.22757,55700,4,1b,3.28681811765408,0.0
{B5FECCCA-AE40-4BA1-9141-1E0A3400085A},65000,1995-01-27,UB4 0HS,T,,F,170,,CRANBORNE WAYE,HAYES,HAYES,HILLINGDON,GREATER LONDON,1018.80877742947,4.0,63.8,46.0,1949.0,UB4,1995,14713,4,Southall,1.70314,54200,5,2,6.43701785600612,0.0
{A74F1E8B-90C1-4887-B37B-1563193D3BFA},72000,1995-01-30,UB4 0EF,S,,F,80,,RALEIGH AVENUE,HAYES,HAYES,HILLINGDON,GREATER LONDON,1091.23976962716,5.0,65.98,60.0,1966.0,UB4,1995,13140,5,Hayes and Harlington,2.65162,53400,5,1b,3.35105464836814,0.0
{7A19AFBC-02AD-43A8-8859-F85DA0878E36},85000,1995-01-30,UB4 9ES,S,,F,13,,CHATSWORTH ROAD,HAYES,HAYES,HILLINGDON,GREATER LONDON,765.765765765766,6.0,111.0,65.0,1949.0,UB4,1995,12206,5,South Ruislip,3.02007,48100,4,2,5.48182111235516,0.0
{2A289E9F-25E8-CDC8-E050-A8C063054829},48000,1995-01-31,UB4 8HQ,F,,L,53,,WESTCOMBE LODGE DRIVE,,HAYES,HILLINGDON,GREATER LONDON,1170.73170731707,2.0,41.0,77.0,1990.0,UB4,1995,20845,5,Hayes and Harlington,2.53662,55700,7,2,6.54661090179114,0.0
{800DB4BF-BE61-443E-B72C-15F4E49107E5},60000,1995-01-31,UB4 0DU,T,,F,121,,BEDFORD AVENUE,HAYES,HAYES,HILLINGDON,GREATER LONDON,740.740740740741,5.0,81.0,61.0,1949.0,UB4,1995,14662,5,Hayes and Harlington,2.38927,53400,5,1b,3.81081103053276,0.0
{2A289E9C-E35B-CDC8-E050-A8C063054829},40000,1995-01-31,UB4 0EJ,F,,L,4,,BURNS CLOSE,,HAYES,HILLINGDON,GREATER LONDON,909.090909090909,2.0,44.0,70.0,1982.0,UB4,1995,5845,5,Hayes and Harlington,2.55727,48100,2,1b,4.41086092719092,0.0
{2A289E9C-E49C-CDC8-E050-A8C063054829},93000,1995-02-01,UB4 8AQ,S,,F,14,,WESTACOTT,,HAYES,HILLINGDON,GREATER LONDON,1453.125,3.0,64.0,64.0,1966.0,UB4,1995,16368,5,Hayes and Harlington,2.51402,53400,5,1b,4.75858160060352,-25.612653836224503
{0B127C62-A82E-4AAC-B2A1-5EE64C44952E},62500,1995-02-06,UB4 8RT,T,,F,245,,LANSBURY DRIVE,HAYES,HAYES,HILLINGDON,GREATER LONDON,1059.86094624385,3.0,58.97,45.0,1949.0,UB4,1995,20546,5,Hayes and Harlington,2.96284,55700,7,2,5.08798412250793,-25.612653836224503
{5F0A1F60-E73F-4767-890E-59C1DC47D660},65000,1995-02-06,UB4 0EF,S,,F,91,,RALEIGH AVENUE,HAYES,HAYES,HILLINGDON,GREATER LONDON,973.199580775565,4.0,66.79,55.0,1949.0,UB4,1995,13140,5,Hayes and Harlington,2.65162,53400,5,1b,3.35105464836814,-25.612653836224503
{01EFEB11-F5E1-465B-9F04-C42AF4327631},73000,1995-02-07,UB4 0DJ,S,,F,10,,YEADING GARDENS,HAYES,HAYES,HILLINGDON,GREATER LONDON,1224.01073105298,4.0,59.64,65.0,1949.0,UB4,1995,14662,5,Hayes and Harlington,2.2569,53400,5,2,7.49053005897337,-25.612653836224503
{3E38B37C-6998-4456-8DF0-86F8300FD703},78950,1995-02-10,UB4 8LP,S,,F,17,,BRADENHAM ROAD,HAYES,HAYES,HILLINGDON,GREATER LONDON,999.367088607595,5.0,79.0,48.0,1949.0,UB4,1995,18115,6,Hillingdon,2.9913,55700,6,1b,4.77983112401463,-25.612653836224503
{C33D99EE-2858-4A14-BCD7-11F92B714D33},92000,1995-02-10,UB4 9TH,S,,F,93,,TELFORD WAY,HAYES,HAYES,HILLINGDON,GREATER LONDON,1593.07359307359,7.0,57.75,72.0,1995.0,UB4,1995,19169,4,Southall,2.12801,54200,6,1b,2.57460058062218,-25.612653836224503
{2A289E9E-2A97-CDC8-E050-A8C063054829},24000,1995-02-16,UB4 9AJ,F,,L,YEADING COURT,23,MASEFIELD LANE,,HAYES,HILLINGDON,GREATER LONDON,857.142857142857,1.0,28.0,70.0,1966.0,UB4,1995,12206,4,Southall,2.88951,48100,4,2,9.28949833543153,-25.612653836224503
{2A289E9D-C2DA-CDC8-E050-A8C063054829},26000,1995-02-17,UB4 8TN,F,,L,37,,HEATHERWOOD DRIVE,,HAYES,HILLINGDON,GREATER LONDON,1026.04577742699,1.0,25.34,70.0,1982.0,UB4,1995,11402,6,Hillingdon,2.22757,55700,4,1b,3.28681811765408,-25.612653836224503
{47AD7A6C-CEB0-40D5-9428-BCA2D28400C0},53000,1995-02-17,UB4 8AW,F,,L,5,,HAVEN CLOSE,HAYES,HAYES,HILLINGDON,GREATER LONDON,963.636363636364,3.0,55.0,70.0,1966.0,UB4,1995,20845,5,Hayes and Harlington,2.62047,55700,7,1b,4.05930584816739,-25.612653836224503
{BF9BB460-A3C2-4DFA-BC99-3BA364237168},82500,1995-02-17,UB4 9TH,S,,F,36,,TELFORD WAY,HAYES,HAYES,HILLINGDON,GREATER LONDON,1586.53846153846,3.0,52.0,60.0,1975.0,UB4,1995,19169,4,Southall,2.12801,54200,6,1b,2.57460058062218,-25.612653836224503
{491284AC-395B-47F6-944C-67C010192DE5},108000,1995-02-17,UB4 0HG,S,,F,2,,WIMBORNE AVENUE,HAYES,HAYES,HILLINGDON,GREATER LONDON,1421.05263157895,5.0,76.0,68.0,1949.0,UB4,1995,8694,4,Southall,2.25984,47900,3,2,8.17261783843316,-25.612653836224503
{8E284F36-17A5-432F-A196-67B914DBB250},73000,1995-02-20,UB4 0LY,S,,F,1,,ASHFORD AVENUE,HAYES,HAYES,HILLINGDON,GREATER LONDON,634.782608695652,7.0,115.0,49.0,1949.0,UB4,1995,19620,4,Southall,1.62657,54200,6,1b,4.82853420767028,-25.612653836224503
{C47C8001-27C0-4B27-B086-C4AE8E37870B},76000,1995-02-21,UB4 9BZ,S,,F,35,,FRIAR ROAD,HAYES,HAYES,HILLINGDON,GREATER LONDON,589.147286821705,6.0,129.0,69.0,1966.0,UB4,1995,7704,4,Southall,2.54118,48100,3,1b,2.99030606336319,-25.612653836224503
{F8076970-DC96-49EF-9515-389FDEABAF98},70000,1995-02-22,UB4 9LQ,T,,F,42,,DUNEDIN WAY,HAYES,HAYES,HILLINGDON,GREATER LONDON,608.695652173913,4.0,115.0,65.0,1966.0,UB4,1995,8115,4,Southall,2.81277,48100,3,2,6.55520921388697,-25.612653836224503
{2A289E9D-BFE5-CDC8-E050-A8C063054829},43000,1995-02-24,UB4 8LG,F,,L,1,,PORTLAND ROAD,,HAYES,HILLINGDON,GREATER LONDON,682.539682539683,3.0,63.0,70.0,1975.0,UB4,1995,11402,6,Hillingdon,2.58372,55700,4,1b,3.52918595154659,-25.612653836224503
{1D249818-A7F6-4BB4-BD85-C2E5F76E797E},60000,1995-02-24,UB4 0AP,S,,F,31,,CHAUCER AVENUE,HAYES,HAYES,HILLINGDON,GREATER LONDON,710.984713828653,6.0,84.39,62.0,1966.0,UB4,1995,15258,5,Hayes and Harlington,2.24257,53400,5,1b,4.98754550563676,-25.612653836224503
{2A289E9F-1757-CDC8-E050-A8C063054829},21500,1995-02-25,UB4 0ED,S,,F,9,,RALEIGH AVENUE,,HAYES,HILLINGDON,GREATER LONDON,247.126436781609,4.0,87.0,57.0,1929.0,UB4,1995,14662,5,Hayes and Harlington,2.40342,53400,5,1b,3.4189706048222,-25.612653836224503
{3046C222-B6BC-40A9-8585-E4846B4BD351},58000,1995-02-27,UB4 9JD,T,,F,17,,ATTLEE ROAD,HAYES,HAYES,HILLINGDON,GREATER LONDON,865.671641791045,5.0,67.0,68.0,1949.0,UB4,1995,5845,5,South Ruislip,2.67984,48100,2,1b,3.76932070969353,-25.612653836224503
