ID,Price,Date,Postcode,Type,Newbuild,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year
{92D50C20-8585-49B6-916A-D9E4C4A4B95E},229950,1995-01-03 00:00,SW1P 2TA,F,1,L,OCTAVIA HOUSE,FLAT 31,MEDWAY STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,3270.98150782361,3.0,70.3,81.0,1990.0,SW1P,1995
{0312BADF-9422-43EA-84B9-05B98AAE86A1},214950,1995-01-03 00:00,SW1P 2TA,F,1,L,OCTAVIA HOUSE,FLAT 34,MEDWAY STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,3521.46133682831,3.0,61.04,82.0,0.0,SW1P,1995
{5504AB32-AD5A-44C5-85A9-8889987B3FE1},224950,1995-01-03 00:00,SW1P 2TA,F,0,L,OCTAVIA HOUSE,FLAT 28,MEDWAY STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,3306.62942819344,3.0,68.03,62.0,1995.0,SW1P,1995
{2A289E9C-E4E8-CDC8-E050-A8C063054829},23881,1995-01-03 00:00,SW1P 4BJ,F,1,L,JESSEL HOUSE,FLAT 88,PAGE STREET,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,478.961091054954,2.0,49.86,75.0,1929.0,SW1P,1995
{44E73FD8-0CCE-4056-AAA4-CFDC0922AD1D},120950,1995-01-03 00:00,SW1P 2TA,F,1,L,OCTAVIA HOUSE,FLAT 32,MEDWAY STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,3023.75,2.0,40.0,77.0,0.0,SW1P,1995
{4DF58316-00FB-4C4E-AE87-05520F98D73E},249950,1995-01-03 00:00,SW1P 2TA,F,1,L,OCTAVIA HOUSE,FLAT 35,MEDWAY STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,3694.20632574638,3.0,67.66,82.0,0.0,SW1P,1995
{53D4241B-ACF7-4F5A-89D6-7BEC856841DF},145950,1995-01-03 00:00,SW1P 2TA,F,1,L,OCTAVIA HOUSE,FLAT 30,MEDWAY STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,2776.2982689747,2.0,52.57,79.0,1995.0,SW1P,1995
{F628C62D-A54E-4230-BB96-75CD84D713FF},100000,1995-01-03 00:00,SW1W 0QY,T,0,L,6,,VICTORIA SQUARE,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,252.844500632111,11.0,395.5,62.0,1900.0,SW1W,1995
{32DFD281-B0C1-4F7B-B9CD-32F64F83147F},530000,1995-01-04 00:00,SW1V 2AB,F,0,L,23,FLAT E,WARWICK SQUARE,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,3117.64705882353,5.0,170.0,56.0,1900.0,SW1V,1995
{295EFB31-6D7F-4EF2-8A06-4EB5E2A223EB},75000,1995-01-04 00:00,SW1V 3RY,F,0,L,43,FLAT C,AYLESFORD STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,1924.55735180908,2.0,38.97,69.0,1900.0,SW1V,1995
