ID,Price,Date,Postcode,Type,Newbuild,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year,Index of Multiple Deprivation,London zone,Nearest station,Distance to station,Average Income,IMD decile,PTAL2021,AI2021
{1599204D-7502-4A2D-BE14-74DC7A56A7A3},139750,1995-01-06 00:00,UB10 8DQ,S,,F,89,,SWAKELEYS ROAD,ICKENHAM,UXBRIDGE,HILLINGDON,GREATER LONDON,1027.57352941176,7.0,136.0,68.0,1966.0,UB10,1995,28811,6,Ickenham,0.660416,69000,9,2,9.60940509038076
{0FFBD224-0BD4-41E9-9794-8F80B037C70F},78000,1995-01-09 00:00,UB10 0DY,S,,F,75,,BRAMBLES FARM DRIVE,UXBRIDGE,UXBRIDGE,HILLINGDON,GREATER LONDON,915.492957746479,4.0,85.2,71.0,1982.0,UB10,1995,18114,6,Uxbridge,2.32707,59000,6,1b,2.58178296434832
{ABB8B6E1-FAD7-4BC7-8051-8E72C2D2EAB2},125000,1995-01-12 00:00,UB10 9AA,S,,F,43,,TUDOR WAY,UXBRIDGE,UXBRIDGE,HILLINGDON,GREATER LONDON,1213.59223300971,5.0,103.0,61.0,1949.0,UB10,1995,21967,6,Hillingdon,0.479647,64600,7,1a,2.06824621338797
{DAE6AC2F-57D2-4FE2-9144-026D1D0C2606},80000,1995-01-13 00:00,UB10 8TH,T,,F,54,,CRANSTON CLOSE,UXBRIDGE,UXBRIDGE,HILLINGDON,GREATER LONDON,1255.88697017268,4.0,63.7,73.0,1995.0,UB10,1995,28136,6,West Ruislip,0.206401,65100,9,1b,4.61879462493681
{2A289E9C-E263-CDC8-E050-A8C063054829},47000,1995-01-18 00:00,UB10 0LR,S,,F,9B,,MARLBOROUGH PARADE,,UXBRIDGE,HILLINGDON,GREATER LONDON,868.119689693387,3.0,54.14,65.0,1929.0,UB10,1995,9683,6,Hillingdon,2.64239,50600,3,2,7.19989555156681
{E0B8B632-C47C-4FFA-98B3-7C1131AA00AB},115000,1995-01-20 00:00,UB10 0AD,S,,F,51,,HILLINGDON ROAD,UXBRIDGE,UXBRIDGE,HILLINGDON,GREATER LONDON,941.773810498731,8.0,122.11,55.0,1949.0,UB10,1995,26080,6,Uxbridge,0.856178,54800,8,2,9.64604327639444
{44AA6E03-E7CE-48C9-93CF-09493C1B0643},61000,1995-01-27 00:00,UB10 0QH,S,,F,30,,STAR ROAD,UXBRIDGE,UXBRIDGE,HILLINGDON,GREATER LONDON,701.149425287356,4.0,87.0,56.0,1949.0,UB10,1995,14192,6,Hillingdon,2.66145,50600,5,2,6.02932832872367
{9DFBE4D6-C013-464D-9B1C-BBBAB27882AB},212500,1995-01-27 00:00,UB10 8XB,F,,L,7,,CHURCH PLACE,ICKENHAM,UXBRIDGE,HILLINGDON,GREATER LONDON,2032.7147503348,5.0,104.54,63.0,1995.0,UB10,1995,28811,6,Ickenham,0.396119,69000,9,3,13.1438688639893
{2E4CA7E5-8852-4051-A697-2B2E9BA8F323},420000,1995-01-27 00:00,UB10 8AG,D,,F,36,,THE DRIVE,UXBRIDGE,UXBRIDGE,HILLINGDON,GREATER LONDON,971.614962870428,12.0,432.27,63.0,1949.0,UB10,1995,24176,6,Hillingdon,1.7898,64600,8,1a,1.45975080925376
{49BB6D0D-01F1-4612-A650-AD2CDCECE5FA},195000,1995-01-30 00:00,UB10 8DT,S,,F,6,,HEYTHROP DRIVE,ICKENHAM,UXBRIDGE,HILLINGDON,GREATER LONDON,1426.89887311576,6.0,136.66,60.0,1995.0,UB10,1995,24176,6,Hillingdon,1.1416,64600,8,1b,3.21589574216015
{9D00D4CD-B68D-46B6-8EDA-DA4EC98082F8},125000,1995-01-30 00:00,UB10 8RA,S,,F,11,,EDINBURGH CLOSE,UXBRIDGE,UXBRIDGE,HILLINGDON,GREATER LONDON,1465.07266760431,5.0,85.32,57.0,1966.0,UB10,1995,28811,6,Ickenham,0.20166,69000,9,2,9.06112945637698
{477D006E-39FD-449C-B8D1-44ABA24176AF},60000,1995-01-31 00:00,UB10 0LE,T,,F,21,,ATHOL WAY,UXBRIDGE,UXBRIDGE,HILLINGDON,GREATER LONDON,1276.59574468085,3.0,47.0,73.0,1990.0,UB10,1995,11647,6,Uxbridge,1.97171,59000,4,1b,4.56080831060757
{2A289E9F-0CC1-CDC8-E050-A8C063054829},45500,1995-01-31 00:00,UB10 0LS,D,,F,3,,GLENTHORNE CLOSE,,UXBRIDGE,HILLINGDON,GREATER LONDON,413.636363636364,6.0,110.0,70.0,1990.0,UB10,1995,11647,6,Uxbridge,1.84884,59000,4,2,7.29371776304499
{BA733076-45A5-4D6B-9658-0C5D820F4D81},99000,1995-02-02 00:00,UB10 8HW,S,,F,2,,ST GEORGES DRIVE,UXBRIDGE,UXBRIDGE,HILLINGDON,GREATER LONDON,1337.83783783784,4.0,74.0,68.0,1966.0,UB10,1995,28217,6,Ickenham,1.3185,69000,9,1a,1.74971730865584
{3E3B662A-9507-4060-9101-6203CC1A9D50},145000,1995-02-03 00:00,UB10 0PL,D,,F,ROUEBRIQUE,,UXBRIDGE ROAD,UXBRIDGE,UXBRIDGE,HILLINGDON,GREATER LONDON,1058.39416058394,7.0,137.0,52.0,1966.0,UB10,1995,18114,6,Uxbridge,2.12803,59000,6,2,7.80353180618065
{BB12473D-DA0B-4467-83FB-E44EA060AC7D},64000,1995-02-07 00:00,UB10 9EQ,T,,F,119,,LYNHURST CRESCENT,UXBRIDGE,UXBRIDGE,HILLINGDON,GREATER LONDON,771.084337349398,5.0,83.0,53.0,1949.0,UB10,1995,14666,6,Hillingdon,1.30667,64800,5,0,0.0
{E6AEBBC3-3C15-4A20-8C25-C1AF0E100C21},129600,1995-02-10 00:00,UB10 8RA,S,,F,4,,EDINBURGH CLOSE,UXBRIDGE,UXBRIDGE,HILLINGDON,GREATER LONDON,1489.65517241379,4.0,87.0,62.0,1966.0,UB10,1995,28811,6,Ickenham,0.20166,69000,9,2,9.06112945637698
{661CB1CE-1631-4809-B940-E5E410A21B62},147000,1995-02-10 00:00,UB10 8DS,D,,F,21,,VINLAKE AVENUE,UXBRIDGE,UXBRIDGE,HILLINGDON,GREATER LONDON,2070.42253521127,3.0,71.0,66.0,1975.0,UB10,1995,28397,6,Ickenham,1.14378,69000,9,1a,2.15730308975045
{094E103A-3322-4A6F-B30D-3D486CB2B5F4},67000,1995-02-23 00:00,UB10 0HQ,S,,L,61,,WEALD ROAD,UXBRIDGE,UXBRIDGE,HILLINGDON,GREATER LONDON,1080.64516129032,4.0,62.0,60.0,1949.0,UB10,1995,11647,6,Uxbridge,1.79522,59000,4,1b,2.69304827641387
{2A289E9E-09C9-CDC8-E050-A8C063054829},48000,1995-02-23 00:00,UB10 0QU,F,,L,12,,MELLOW LANE WEST,,UXBRIDGE,HILLINGDON,GREATER LONDON,882.352941176471,3.0,54.4,76.0,1982.0,UB10,1995,14192,6,Hillingdon,2.497,50600,5,1b,4.35059954206098
{A091FD05-918D-4D1F-AF2F-79479CEC6471},149000,1995-02-24 00:00,UB10 9LB,D,,F,7,,DEAN CLOSE,UXBRIDGE,UXBRIDGE,HILLINGDON,GREATER LONDON,980.263157894737,6.0,152.0,54.0,1966.0,UB10,1995,27668,6,Hillingdon,1.02469,64600,9,1b,3.101322413116
