Date,Price
2022-01-31,345000.0
2022-02-28,735000.0
2022-03-31,728500.0
2022-04-30,4060000.0
2022-05-31,1775000.0
2022-06-30,1505000.0
2022-07-31,2775000.0
2022-08-31,1031875.0
2022-09-30,2100000.0
2022-10-31,
2022-11-30,871500.0
2022-12-31,690650.0
