Date,Price
2022-01-31,504250.0
2022-02-28,1250000.0
2022-03-31,632500.0
2022-04-30,
2022-05-31,875000.0
2022-06-30,175000.0
2022-07-31,
2022-08-31,490833.0
2022-09-30,405983.3333333333
2022-10-31,380000.0
2022-11-30,400000.0
2022-12-31,350000.0
