Date,Price
2022-01-31,248247.5
2022-02-28,287128.8461538461
2022-03-31,274626.9512195122
2022-04-30,284315.8378378378
2022-05-31,318344.48148148146
2022-06-30,241587.6595744681
2022-07-31,313968.75
2022-08-31,268379.8333333333
2022-09-30,272453.0487804878
2022-10-31,259520.13513513515
2022-11-30,434746.77419354836
2022-12-31,616529.1176470588
