Date,Price
2022-01-31,359965.9090909091
2022-02-28,422789.8333333333
2022-03-31,309232.8409090909
2022-04-30,306880.6451612903
2022-05-31,304459.6153846154
2022-06-30,311691.0714285714
2022-07-31,314380.0
2022-08-31,330219.8
2022-09-30,369031.25
2022-10-31,309611.29032258067
2022-11-30,312906.8965517241
2022-12-31,381788.94736842107
