Date,Price
2022-01-31,390000.0
2022-02-28,519333.3333333333
2022-03-31,
2022-04-30,290000.0
2022-05-31,375250.0
2022-06-30,375000.0
2022-07-31,465000.0
2022-08-31,319666.6666666667
2022-09-30,
2022-10-31,543333.3333333334
2022-11-30,501000.0
2022-12-31,381666.6666666667
