Date,Price
2022-01-31,436750.0
2022-02-28,
2022-03-31,860000.0
2022-04-30,
2022-05-31,540000.0
2022-06-30,615000.0
2022-07-31,1338727.5
2022-08-31,1207500.0
2022-09-30,412500.0
2022-10-31,511500.0
2022-11-30,1833333.3333333333
