Date,Price
2022-01-31,240556.25
2022-02-28,124916.66666666667
2022-03-31,252627.75
2022-04-30,685833.3333333334
2022-05-31,332250.0
2022-06-30,226816.66666666666
2022-07-31,289142.85714285716
2022-08-31,232428.57142857142
2022-09-30,484750.0
2022-10-31,158916.66666666666
2022-11-30,322000.0
2022-12-31,268000.0
