Date,Price
2022-01-31,167500.0
2022-02-28,305612.5
2022-03-31,157199.16666666666
2022-04-30,310125.0
2022-05-31,216142.14285714287
2022-06-30,106000.0
2022-07-31,274500.0
2022-08-31,189100.0
2022-09-30,252400.0
2022-10-31,461666.6666666667
2022-11-30,192000.0
2022-12-31,234204.16666666666
