Date,Price
2022-01-31,190000.0
2022-02-28,322000.0
2022-03-31,772333.3333333334
2022-04-30,397000.0
2022-05-31,326500.0
2022-06-30,
2022-07-31,157000.0
2022-08-31,
2022-09-30,319000.0
2022-10-31,
2022-11-30,160000.0
