Date,Price
2022-01-31,425000.0
2022-02-28,350000.0
2022-03-31,
2022-04-30,225000.0
2022-05-31,
2022-06-30,
2022-07-31,
2022-08-31,
2022-09-30,52500.0
2022-10-31,219975.0
2022-11-30,217000.0
2022-12-31,162000.0
