Date,Price
2022-01-31,381142.71428571426
2022-02-28,735000.0
2022-03-31,369604.44444444444
2022-04-30,4060000.0
2022-05-31,995000.0
2022-06-30,774250.0
2022-07-31,920750.0
2022-08-31,763928.5714285715
2022-09-30,651242.8571428572
2022-10-31,261166.66666666666
2022-11-30,420041.6666666667
2022-12-31,690650.0
