Date,Price
2022-01-31,606862.5
2022-02-28,327850.0
2022-03-31,378187.5
2022-04-30,441750.0
2022-05-31,434500.0
2022-06-30,457125.0
2022-07-31,492500.0
2022-08-31,552444.4444444445
2022-09-30,524833.3333333334
2022-10-31,502000.0
2022-11-30,595714.2857142857
2022-12-31,555000.0
