Date,Price
2022-01-31,840000.0
2022-02-28,
2022-03-31,
2022-04-30,410000.0
2022-05-31,710000.0
2022-06-30,785000.0
2022-07-31,
2022-08-31,
2022-09-30,1295000.0
2022-10-31,372500.0
2022-11-30,940000.0
