Date,Price
2022-02-28,270000.0
2022-03-31,235000.0
2022-04-30,552000.0
2022-05-31,
2022-06-30,265000.0
2022-07-31,
2022-08-31,630000.0
2022-09-30,250000.0
2022-10-31,440000.0
2022-11-30,510833.3333333333
