Date,Price
2022-02-28,788500.0
2022-03-31,588000.0
2022-04-30,397500.0
2022-05-31,
2022-06-30,257875.0
2022-07-31,200000.0
2022-08-31,384000.0
2022-09-30,867500.0
2022-10-31,236000.0
2022-11-30,404750.0
2022-12-31,392500.0
