Date,Price
2022-01-31,400000.0
2022-02-28,650000.0
2022-03-31,718000.0
2022-04-30,
2022-05-31,
2022-06-30,555500.0
2022-07-31,348750.0
2022-08-31,510000.0
2022-09-30,497500.0
