Date,Price
2022-02-28,287000.0
2022-03-31,445000.0
2022-04-30,
2022-05-31,395000.0
2022-06-30,
2022-07-31,470000.0
2022-08-31,875000.0
2022-09-30,
2022-10-31,
2022-11-30,535833.3333333334
2022-12-31,440750.0
