Date,Price
2022-01-31,108500.0
2022-02-28,223000.0
2022-03-31,497000.0
2022-04-30,152500.0
2022-05-31,163333.33333333334
2022-06-30,485000.0
2022-07-31,184125.0
2022-08-31,218750.0
2022-09-30,149375.0
2022-10-31,320000.0
2022-11-30,245090.0
2022-12-31,633333.3333333334
