Date,Price
2022-01-31,250000.0
2022-02-28,271875.0
2022-03-31,248750.0
2022-04-30,240400.0
2022-05-31,250750.0
2022-06-30,
2022-07-31,170000.0
2022-08-31,7166250.0
2022-09-30,295000.0
2022-10-31,265000.0
2022-11-30,122000.0
2022-12-31,265833.3333333333
