Date,Price
2022-02-28,313675.0
2022-03-31,220166.66666666666
2022-04-30,316000.0
2022-05-31,327500.0
2022-06-30,291500.0
2022-07-31,315500.0
2022-08-31,252000.0
2022-09-30,294166.6666666667
2022-10-31,244833.33333333334
2022-11-30,292833.3333333333
2022-12-31,210500.0
