Date,Price
2022-01-31,420000.0
2022-02-28,225000.0
2022-03-31,966666.6666666666
2022-04-30,245000.0
2022-05-31,372500.0
2022-06-30,619975.0
2022-07-31,436666.6666666667
2022-08-31,
2022-09-30,285000.0
2022-10-31,1290000.0
2022-11-30,
2022-12-31,398333.3333333333
