Date,Price
2022-01-31,227500.0
2022-02-28,250000.0
2022-03-31,355000.0
2022-04-30,
2022-05-31,259341.66666666666
2022-06-30,210000.0
2022-07-31,218000.0
2022-08-31,216250.0
2022-09-30,170000.0
2022-10-31,192500.0
2022-11-30,225033.33333333334
2022-12-31,202000.0
