Date,Price
2022-01-31,410000.0
2022-02-28,435166.6666666667
2022-03-31,297493.75
2022-04-30,176250.0
2022-05-31,245662.6
2022-06-30,360100.0
2022-07-31,405500.0
2022-08-31,231000.0
2022-09-30,408928.5714285714
2022-10-31,250833.33333333334
2022-11-30,410630.0
2022-12-31,1396833.3333333333
