Date,Price
2022-01-31,250000.0
2022-02-28,226125.0
2022-03-31,258833.33333333334
2022-04-30,273750.0
2022-05-31,188750.0
2022-06-30,173775.0
2022-07-31,267500.0
2022-08-31,245000.0
2022-09-30,
2022-10-31,275000.0
2022-11-30,290000.0
2022-12-31,221333.33333333334
