Date,Price
2022-01-31,248000.0
2022-02-28,417031.25
2022-03-31,454734.2105263158
2022-04-30,291568.75
2022-05-31,668875.0
2022-06-30,488928.5714285714
2022-07-31,574073.3333333334
2022-08-31,301977.2727272727
2022-09-30,438104.1666666667
2022-10-31,312310.6153846154
2022-11-30,292944.44444444444
2022-12-31,252071.42857142858
