Date,Price
2022-01-31,164000.0
2022-02-28,335000.0
2022-03-31,248710.0
2022-04-30,
2022-05-31,320000.0
2022-06-30,337500.0
2022-07-31,297666.6666666667
2022-08-31,
2022-09-30,
2022-10-31,320000.0
2022-11-30,197250.0
2022-12-31,225000.0
